Test,Animal,Trial,Date,Time,Time of day,User,Recorded video file,V D6: TTR to End of test; Duration (s),Base; Duration (s),V D6: TTR to End of test; Distance (m),Base; Distance (m),V D6: TTR to End of test; Mean speed (m/s),Base; Mean speed (m/s),V D6: TTR to End of test; Path efficiency,Base; Path efficiency,V D6: TTR to End of test; Platform : mean distance from (m),Base; Platform : mean distance from (m),V D6: TTR to End of test; Platform : cumulative distance (m·s),Base; Platform : cumulative distance (m·s),V D6: TTR to End of test; Platform : path efficiency to entry,Base; Platform : path efficiency to entry,Platform : CIPL (m·s),V D6: TTR to End of test; Avg speed: V D6 (m/s),Base; Avg speed: V D6 (m/s)
351,10208,11,8/27/2016,10:23,am,"mzempare, ncarey",CAS 8_Young-8 22 16 videos\Test 351.szv,14.5,17.5,4.163,5.216,0.287,0.298,0.093,0.199,0.335,0.393,4.85,6.87,,,5.11,0.3277,0.3317
352,10209,11,8/27/2016,10:24,am,"mzempare, ncarey",CAS 8_Young-8 22 16 videos\Test 352.szv,2,4.6,0.658,1.699,0.332,0.371,0.967,0.514,0.265,0.589,0.5,2.64,0.958,0.505,1.64,0.3027,0.3233
353,10210,11,8/27/2016,10:25,am,"mzempare, ncarey",CAS 8_Young-8 22 16 videos\Test 353.szv,4.2,6.1,1.351,1.728,0.322,0.283,0.624,0.451,0.359,0.445,1.51,2.72,,,2.03,0.2948,0.3195
354,10211,11,8/27/2016,10:25,am,"mzempare, ncarey",CAS 8_Young-8 22 16 videos\Test 354.szv,0.2,2,0.031,0.581,0.173,0.294,1,0.967,0,0.293,0,0.5,,0.957,0.06,0.2697,0.286
355,10212,11,8/27/2016,10:25,am,"mzempare, ncarey",CAS 8_Young-8 22 16 videos\Test 355.szv,0.9,3.6,0.216,1.139,0.242,0.317,0.98,0.775,0.071,0.491,0.05,1.67,0.989,0.75,0.56,0.3135,0.3155
356,10213,11,8/27/2016,10:26,am,"mzempare, ncarey",CAS 8_Young-8 22 16 videos\Test 356.szv,7,9.2,2.305,3.194,0.329,0.347,0.094,0.257,0.63,0.589,4.37,5.38,0.099,0.25,4.43,0.3617,0.3543
357,10214,11,8/27/2016,10:26,am,"mzempare, ncarey",CAS 8_Young-8 22 16 videos\Test 357.szv,8.3,10.3,2.99,3.275,0.36,0.318,0.195,0.201,0.531,0.545,4.28,5.48,0.179,0.191,4.86,0.3213,0.3105
358,10215,11,8/27/2016,10:27,am,"mzempare, ncarey",CAS 8_Young-8 22 16 videos\Test 358.szv,0.8,2.1,0.061,0.463,0.08,0.225,0.801,0.891,0,0.231,0,0.29,,0.946,0.05,0.2373,0.2868
359,10216,11,8/27/2016,10:27,am,"mzempare, ncarey",CAS 8_Young-8 22 16 videos\Test 359.szv,1.2,4.4,0.338,1.445,0.282,0.328,0.911,0.758,0.119,0.542,0.14,2.38,,,0.68,0.282,0.3235
360,10217,11,8/27/2016,10:28,am,"mzempare, ncarey",CAS 8_Young-8 22 16 videos\Test 360.szv,2.2,2.2,0.804,0.804,0.365,0.365,0.982,0.982,0.415,0.415,0.91,0.91,,,0.01,0.3473,0.362
