Test,Animal,Trial,Date,Time,Time of day,User,Recorded video file,AQ D1: TTR to End of test; Duration (s),Base; Duration (s),AQ D1: TTR to End of test; Distance (m),Base; Distance (m),AQ D1: TTR to End of test; Mean speed (m/s),Base; Mean speed (m/s),AQ D1: TTR to End of test; Path efficiency,Base; Path efficiency,AQ D1: TTR to End of test; Platform : mean distance from (m),Base; Platform : mean distance from (m),AQ D1: TTR to End of test; Platform : cumulative distance (m·s),Base; Platform : cumulative distance (m·s),AQ D1: TTR to End of test; Platform : path efficiency to entry,Base; Platform : path efficiency to entry,Platform : CIPL (m·s),AQ D1: TTR to End of test; Avg speed: AQ D1 (m/s),Base; Avg speed: AQ D1 (m/s)
11,10047.0,1,1/18/2016,9:46,am,"mzempare, ncarey",CAS_January18-2016_Young videos\Test 11.szv,58.4,60.0,9.591,9.651,0.164,0.161,0.151,0.153,0.611,0.604,35.68,36.22,,,35.84,0.22,0.2237
12,10047.0,2,1/18/2016,9:49,am,"mzempare, ncarey",CAS_January18-2016_Young videos\Test 12.szv,53.2,57.0,11.147,12.169,0.21,0.214,0.118,0.081,0.648,0.67,34.47,38.16,0.112,0.071,36.39,0.22,0.2237
13,10048.0,1,1/18/2016,9:50,am,"mzempare, ncarey",CAS_January18-2016_Young videos\Test 13.szv,55.6,60.0,11.567,11.729,0.208,0.196,0.097,0.093,0.861,0.878,47.87,52.64,,,49.59,0.2505,0.248
14,10048.0,2,1/18/2016,9:52,am,"mzempare, ncarey",CAS_January18-2016_Young videos\Test 14.szv,55.8,60.0,9.776,10.786,0.175,0.18,0.136,0.047,0.763,0.791,42.56,47.43,,,44.31,0.2505,0.248
15,10049.0,1,1/18/2016,9:55,am,"mzempare, ncarey",CAS_January18-2016_Young videos\Test 15.szv,53.8,60.0,10.97,11.718,0.204,0.195,0.133,0.122,0.671,0.726,36.1,43.56,,,39.62,0.1897,0.1963
16,10049.0,2,1/18/2016,9:57,am,"mzempare, ncarey",CAS_January18-2016_Young videos\Test 16.szv,9.3,14.3,1.639,2.931,0.176,0.205,0.716,0.334,0.819,0.947,7.62,13.55,,,11.16,0.1897,0.1963
17,10050.0,1,1/18/2016,9:58,am,"mzempare, ncarey",CAS_January18-2016_Young videos\Test 17.szv,56.7,60.0,8.677,8.985,0.153,0.15,0.078,0.044,0.756,0.764,42.85,45.84,,,43.48,0.2512,0.2518
18,10050.0,2,1/18/2016,10:00,am,"mzempare, ncarey",CAS_January18-2016_Young videos\Test 18.szv,56.2,60.0,12.517,13.631,0.223,0.227,0.089,0.009,0.735,0.733,41.33,43.96,,,41.93,0.2512,0.2518
19,10051.0,1,1/18/2016,10:02,am,"mzempare, ncarey",CAS_January18-2016_Young videos\Test 19.szv,58.3,60.0,14.72,14.992,0.253,0.25,0.05,0.033,0.581,0.578,33.87,34.66,,,34.15,0.2877,0.305
20,10051.0,2,1/18/2016,10:04,am,"mzempare, ncarey",CAS_January18-2016_Young videos\Test 20.szv,58.5,60.0,12.691,12.935,0.217,0.216,0.035,0.045,0.651,0.644,37.96,38.56,0.026,0.035,38.08,0.2877,0.305
21,10042.0,3,1/18/2016,12:29,pm,"mzempare, ncarey",CAS_January18-2016_Young videos\Test 21.szv,58.3,60.0,14.264,14.639,0.245,0.244,0.115,0.112,0.991,0.977,57.77,58.62,,,58.25,0.2557,0.2575
22,10042.0,4,1/18/2016,12:31,pm,"mzempare, ncarey",CAS_January18-2016_Young videos\Test 22.szv,9.3,13.0,2.45,3.541,0.263,0.272,0.209,0.273,0.853,0.833,7.93,10.82,,,9.1,0.2557,0.2575
23,10043.0,3,1/18/2016,12:32,pm,"mzempare, ncarey",CAS_January18-2016_Young videos\Test 23.szv,38.4,40.0,11.92,12.093,0.311,0.302,0.034,0.047,0.795,0.778,30.5,31.11,0.017,0.035,30.79,0.2732,0.2725
24,10043.0,4,1/18/2016,12:33,pm,"mzempare, ncarey",CAS_January18-2016_Young videos\Test 24.szv,55.5,60.0,14.573,15.481,0.263,0.258,0.077,0.067,0.725,0.751,40.22,45.05,,,42.05,0.2732,0.2725
25,10044.0,3,1/18/2016,12:35,pm,"mzempare, ncarey",CAS_January18-2016_Young videos\Test 25.szv,11.3,15.8,3.414,4.18,0.302,0.265,0.288,0.274,0.941,0.999,10.64,15.78,,,13.18,0.2617,0.2602
26,10044.0,4,1/18/2016,12:35,pm,"mzempare, ncarey",CAS_January18-2016_Young videos\Test 26.szv,27.2,31.9,8.066,9.387,0.297,0.294,0.132,0.128,0.581,0.643,15.78,20.49,,,17.89,0.2617,0.2602
27,10045.0,3,1/18/2016,12:36,pm,"mzempare, ncarey",CAS_January18-2016_Young videos\Test 27.szv,35.5,40.0,9.51,10.482,0.268,0.262,0.14,0.112,0.803,0.83,28.33,33.02,0.129,0.104,30.71,0.2507,0.2433
28,10045.0,4,1/18/2016,12:38,pm,"mzempare, ncarey",CAS_January18-2016_Young videos\Test 28.szv,57.2,60.0,13.449,14.294,0.235,0.238,0.05,0.014,0.651,0.641,37.21,38.46,,,37.43,0.2507,0.2433
29,10046.0,3,1/18/2016,12:39,pm,"mzempare, ncarey",CAS_January18-2016_Young videos\Test 29.szv,57.6,60.0,16.644,17.548,0.289,0.293,0.089,0.056,0.723,0.723,41.61,43.37,,,42.78,0.2353,0.236
30,10046.0,4,1/18/2016,12:41,pm,"mzempare, ncarey",CAS_January18-2016_Young videos\Test 30.szv,58.0,60.0,12.078,12.53,0.208,0.209,0.085,0.09,0.643,0.632,37.29,37.94,,,37.41,0.2353,0.236
31,10047.0,3,1/18/2016,12:43,pm,"mzempare, ncarey",CAS_January18-2016_Young videos\Test 31.szv,56.3,60.0,13.164,14.45,0.234,0.241,0.124,0.074,0.745,0.76,41.94,45.62,,,44.14,0.22,0.2237
32,10047.0,4,1/18/2016,12:45,pm,"mzempare, ncarey",CAS_January18-2016_Young videos\Test 32.szv,52.2,57.7,11.181,12.829,0.214,0.222,0.031,0.093,0.773,0.783,40.33,45.19,,,41.69,0.22,0.2237
33,10048.0,3,1/18/2016,12:46,pm,"mzempare, ncarey",CAS_January18-2016_Young videos\Test 33.szv,11.9,13.8,3.498,3.667,0.294,0.266,0.186,0.175,0.813,0.762,9.68,10.52,,,10.1,0.2505,0.248
34,10048.0,4,1/18/2016,12:47,pm,"mzempare, ncarey",CAS_January18-2016_Young videos\Test 34.szv,55.0,60.0,14.397,15.927,0.262,0.266,0.033,0.096,0.749,0.773,41.18,46.38,,,43.46,0.2505,0.248
35,10049.0,3,1/18/2016,12:50,pm,"mzempare, ncarey",CAS_January18-2016_Young videos\Test 35.szv,57.7,60.0,11.698,12.443,0.203,0.207,0.012,0.069,0.84,0.827,48.45,49.64,,,49.08,0.1897,0.1963
36,10049.0,4,1/18/2016,12:52,pm,"mzempare, ncarey",CAS_January18-2016_Young videos\Test 36.szv,55.9,60.0,8.092,9.05,0.145,0.151,0.199,0.154,0.905,0.906,50.55,54.36,,,52.15,0.1897,0.1963
37,10050.0,3,1/18/2016,12:54,pm,"mzempare, ncarey",CAS_January18-2016_Young videos\Test 37.szv,57.7,60.0,17.326,17.935,0.3,0.299,0.057,0.025,0.815,0.811,47.01,48.64,,,48.02,0.2512,0.2518
38,10050.0,4,1/18/2016,12:56,pm,"mzempare, ncarey",CAS_January18-2016_Young videos\Test 38.szv,13.4,18.2,3.86,5.278,0.288,0.29,0.229,0.252,0.573,0.696,7.61,12.59,0.186,0.231,9.97,0.2512,0.2518
39,10051.0,3,1/18/2016,12:57,pm,"mzempare, ncarey",CAS_January18-2016_Young videos\Test 39.szv,57.8,60.0,19.037,19.99,0.329,0.333,0.041,0.016,0.764,0.763,44.17,45.77,,,45.11,0.2877,0.305
40,10051.0,4,1/18/2016,12:59,pm,"mzempare, ncarey",CAS_January18-2016_Young videos\Test 40.szv,22.8,25.3,6.828,7.467,0.3,0.296,0.087,0.105,0.612,0.614,13.84,15.43,0.086,0.102,14.39,0.2877,0.305
41,10042.0,5,1/18/2016,15:05,pm,"mzempare, ncarey",CAS_January18-2016_Young videos\Test 41.szv,36.2,40.9,11.047,12.589,0.305,0.308,0.108,0.107,0.815,0.84,29.14,33.95,0.101,0.098,31.46,0.2557,0.2575
42,10042.0,6,1/18/2016,15:07,pm,"mzempare, ncarey",CAS_January18-2016_Young videos\Test 42.szv,52.6,55.6,14.335,15.018,0.273,0.27,0.035,0.053,0.694,0.689,36.48,38.3,,,37.14,0.2557,0.2575
43,10043.0,5,1/18/2016,15:08,pm,"mzempare, ncarey",CAS_January18-2016_Young videos\Test 43.szv,58.0,60.0,20.087,20.88,0.346,0.348,0.063,0.042,0.687,0.684,39.82,41.05,,,40.58,0.2732,0.2725
44,10043.0,6,1/18/2016,15:10,pm,"mzempare, ncarey",CAS_January18-2016_Young videos\Test 44.szv,51.9,56.0,14.792,16.224,0.285,0.29,0.053,0.073,0.605,0.638,31.36,35.68,0.052,0.068,33.48,0.2732,0.2725
45,10044.0,5,1/18/2016,15:12,pm,"mzempare, ncarey",CAS_January18-2016_Young videos\Test 45.szv,56.0,60.0,16.52,17.664,0.295,0.294,0.052,0.074,0.734,0.758,41.08,45.49,,,43.61,0.2617,0.2602
46,10044.0,6,1/18/2016,15:14,pm,"mzempare, ncarey",CAS_January18-2016_Young videos\Test 46.szv,58.4,60.0,14.258,14.632,0.244,0.244,0.014,0.024,0.607,0.601,35.45,36.08,,,35.71,0.2617,0.2602
47,10045.0,5,1/18/2016,15:16,pm,"mzempare, ncarey",CAS_January18-2016_Young videos\Test 47.szv,56.4,60.0,15.243,15.881,0.27,0.265,0.047,0.032,0.737,0.749,41.54,44.95,,,43.45,0.2507,0.2433
48,10045.0,6,1/18/2016,15:18,pm,"mzempare, ncarey",CAS_January18-2016_Young videos\Test 48.szv,2.5,5.0,0.734,1.361,0.295,0.273,0.914,0.481,0.246,0.466,0.58,2.27,0.859,0.46,1.56,0.2507,0.2433
49,10046.0,5,1/18/2016,15:18,pm,"mzempare, ncarey",CAS_January18-2016_Young videos\Test 49.szv,54.7,60.0,15.938,17.408,0.291,0.29,0.077,0.094,0.814,0.832,44.51,49.91,,,47.15,0.2353,0.236
50,10046.0,6,1/18/2016,15:20,pm,"mzempare, ncarey",CAS_January18-2016_Young videos\Test 50.szv,55.1,60.0,12.634,13.715,0.229,0.229,0.048,0.102,0.615,0.661,33.88,39.65,,,36.63,0.2353,0.236
51,10047.0,5,1/18/2016,15:22,pm,"mzempare, ncarey",CAS_January18-2016_Young videos\Test 51.szv,57.5,60.0,15.928,16.897,0.277,0.282,0.059,0.004,0.66,0.664,37.97,39.83,,,39.27,0.22,0.2237
52,10047.0,6,1/18/2016,15:24,pm,"mzempare, ncarey",CAS_January18-2016_Young videos\Test 52.szv,55.2,60.0,12.203,13.332,0.221,0.222,0.009,0.083,0.746,0.778,41.2,46.69,,,44.04,0.22,0.2237
53,10048.0,5,1/18/2016,15:26,pm,"mzempare, ncarey",CAS_January18-2016_Young videos\Test 53.szv,0.5,3.7,0.134,1.047,0.279,0.285,0.971,0.757,0.056,0.53,0.03,1.95,,,0.77,0.2505,0.248
54,10048.0,6,1/18/2016,15:27,pm,"mzempare, ncarey",CAS_January18-2016_Young videos\Test 54.szv,15.1,18.0,4.304,5.307,0.285,0.295,0.091,0.133,0.425,0.428,6.42,7.7,,,6.77,0.2505,0.248
55,10049.0,5,1/18/2016,15:28,pm,"mzempare, ncarey",CAS_January18-2016_Young videos\Test 55.szv,54.5,60.0,11.825,13.479,0.217,0.225,0.139,0.052,0.945,0.96,51.51,57.59,,,54.96,0.1897,0.1963
56,10049.0,6,1/18/2016,15:30,pm,"mzempare, ncarey",CAS_January18-2016_Young videos\Test 56.szv,54.1,60.0,10.437,11.68,0.193,0.195,0.145,0.136,0.96,0.984,51.95,59.05,,,55.52,0.1897,0.1963
57,10050.0,5,1/18/2016,15:32,pm,"mzempare, ncarey",CAS_January18-2016_Young videos\Test 57.szv,58.2,60.0,16.691,17.245,0.287,0.287,0.021,0.049,0.814,0.806,47.35,48.33,,,48.02,0.2512,0.2518
58,10050.0,6,1/18/2016,15:34,pm,"mzempare, ncarey",CAS_January18-2016_Young videos\Test 58.szv,56.7,60.0,14.518,15.451,0.256,0.258,0.037,0.028,0.609,0.609,34.52,36.54,,,35.16,0.2512,0.2518
59,10051.0,5,1/18/2016,15:36,pm,"mzempare, ncarey",CAS_January18-2016_Young videos\Test 59.szv,0.1,3.6,0.03,1.382,0.304,0.384,1.0,0.788,0.051,0.655,0.01,2.36,,,0.83,0.2877,0.305
60,10051.0,6,1/18/2016,15:37,pm,"mzempare, ncarey",CAS_January18-2016_Young videos\Test 60.szv,9.8,13.5,3.165,4.736,0.323,0.351,0.089,0.252,0.418,0.453,3.85,5.86,0.106,0.252,3.97,0.2877,0.305
