Test,Animal,Trial,Date,Time,Time of day,User,Recorded video file,V D5: TTR to End of test; Duration (s),Base; Duration (s),V D5: TTR to End of test; Distance (m),Base; Distance (m),V D5: TTR to End of test; Mean speed (m/s),Base; Mean speed (m/s),V D5: TTR to End of test; Path efficiency,Base; Path efficiency,V D5: TTR to End of test; Platform : mean distance from (m),Base; Platform : mean distance from (m),V D5: TTR to End of test; Platform : cumulative distance (m·s),Base; Platform : cumulative distance (m·s),V D5: TTR to End of test; Platform : path efficiency to entry,Base; Platform : path efficiency to entry,Platform : CIPL (m·s),V D5: TTR to End of test; Avg speed: V D5 (m/s),Base; Avg speed: V D5 (m/s)
451,10552,6,2/9/2018,11:26,am,"mzempare, ncarey",CAS_15_Black_02052018 videos\Test 451.szv,5,8,1.43,2.355,0.286,0.294,0.317,0.375,0.419,0.463,1.92,3.51,0.351,0.369,2.27,0.276,0.2833
452,10553,6,2/9/2018,11:26,am,"mzempare, ncarey",CAS_15_Black_02052018 videos\Test 452.szv,0.7,3.9,0.202,1.198,0.289,0.307,0.982,0.738,0.072,0.424,0.05,1.63,0.964,0.717,0.46,0.2302,0.2577
453,10554,6,2/9/2018,11:26,am,"mzempare, ncarey",CAS_15_Black_02052018 videos\Test 453.szv,2.1,3.9,0.702,1.314,0.34,0.34,0.625,0.496,0.232,0.315,0.48,1.22,,,0.9,0.2447,0.2545
454,10555,6,2/9/2018,11:27,am,"mzempare, ncarey",CAS_15_Black_02052018 videos\Test 454.szv,0.4,4,0.087,1.219,0.217,0.305,0.983,0.932,0.057,0.499,0.02,2,,,0.1,0.2422,0.295
455,10556,6,2/9/2018,11:27,am,"mzempare, ncarey",CAS_15_Black_02052018 videos\Test 455.szv,3.3,3.3,1.06,1.06,0.321,0.321,0.926,0.926,0.552,0.552,1.82,1.82,,,0.23,0.2392,0.2482
456,10557,6,2/9/2018,11:28,am,"mzempare, ncarey",CAS_15_Black_02052018 videos\Test 456.szv,2.3,5.7,0.588,1.64,0.26,0.29,0.836,0.611,0.26,0.59,0.55,3.26,0.825,0.576,1.74,0.2657,0.2735
457,10558,6,2/9/2018,11:28,am,"mzempare, ncarey",CAS_15_Black_02052018 videos\Test 457.szv,1.8,4.1,0.501,0.987,0.279,0.241,0.919,0.631,0.292,0.435,0.53,1.78,,,1.09,0.2417,0.2425
458,10559,6,2/9/2018,11:29,am,"mzempare, ncarey",CAS_15_Black_02052018 videos\Test 458.szv,0.6,2.3,0.13,0.533,0.221,0.233,0.984,0.936,0.028,0.252,0.01,0.5,0.996,0.899,0.1,0.2392,0.2455
459,10560,6,2/9/2018,11:29,am,"mzempare, ncarey",CAS_15_Black_02052018 videos\Test 459.szv,0.4,3.1,0.1,0.921,0.272,0.3,0.901,0.914,0.021,0.405,0.01,1.2,0.707,0.854,0.22,0.2773,0.2835
460,10561,6,2/9/2018,11:30,am,"mzempare, ncarey",CAS_15_Black_02052018 videos\Test 460.szv,2.7,2.7,0.746,0.746,0.276,0.276,0.958,0.958,0.421,0.421,1.14,1.14,,,0.2,0.239,0.2392
461,10562,6,2/9/2018,11:30,am,"mzempare, ncarey",CAS_15_Black_02052018 videos\Test 461.szv,7.8,9,2.183,2.496,0.281,0.278,0.104,0.166,0.428,0.408,3.29,3.63,0.09,0.132,3.41,0.2513,0.2768
462,10563,6,2/9/2018,11:31,am,"mzempare, ncarey",CAS_15_Black_02052018 videos\Test 462.szv,3.2,5.5,0.808,1.316,0.253,0.239,0.827,0.435,0.424,0.483,1.34,2.64,0.882,0.421,1.95,0.234,0.2483
463,10564,6,2/9/2018,11:31,am,"mzempare, ncarey",CAS_15_Black_02052018 videos\Test 463.szv,3.1,3.1,1.069,1.069,0.345,0.345,0.934,0.934,0.529,0.529,1.59,1.59,0.918,0.918,0.19,0.2837,0.3193
464,10565,6,2/9/2018,11:31,am,"mzempare, ncarey",CAS_15_Black_02052018 videos\Test 464.szv,2.1,2.1,0.656,0.656,0.312,0.312,0.995,0.995,0.407,0.407,0.85,0.85,,,-0.05,0.276,0.2873
465,10566,6,2/9/2018,11:32,am,"mzempare, ncarey",CAS_15_Black_02052018 videos\Test 465.szv,6.7,11.3,1.88,3.343,0.281,0.296,0.442,0.343,0.487,0.648,3.25,7.3,0.449,0.338,5.09,0.2377,0.2463
