Test,Animal,Trial,Date,Time,Time of day,User,Recorded video file,AQ D3: TTR to End of test; Duration (s),Base; Duration (s),AQ D3: TTR to End of test; Distance (m),Base; Distance (m),AQ D3: TTR to End of test; Mean speed (m/s),Base; Mean speed (m/s),AQ D3: TTR to End of test; Path efficiency,Base; Path efficiency,AQ D3: TTR to End of test; Platform : mean distance from (m),Base; Platform : mean distance from (m),AQ D3: TTR to End of test; Platform : cumulative distance (m·s),Base; Platform : cumulative distance (m·s),AQ D3: TTR to End of test; Platform : path efficiency to entry,Base; Platform : path efficiency to entry,Platform : CIPL (m·s),AQ D3: TTR to End of test; Avg speed: AQ D3 (m/s),Base; Avg speed: AQ D3 (m/s)
118,10229.0,13,8/24/2016,10:00,am,"mzempare, ncarey",CAS8_Old_08 22 16 videos\Test 118.szv,56.6,60.0,10.684,11.641,0.189,0.194,0.152,0.113,0.718,0.726,40.63,43.54,,,41.86,0.2295,0.2303
119,10229.0,14,8/24/2016,10:02,am,"mzempare, ncarey",CAS8_Old_08 22 16 videos\Test 119.szv,6.5,8.8,1.39,1.83,0.214,0.208,0.306,0.369,0.272,0.32,1.77,2.81,,,2.11,0.2295,0.2303
120,10230.0,13,8/24/2016,10:03,am,"mzempare, ncarey",CAS8_Old_08 22 16 videos\Test 120.szv,55.5,60.0,12.038,13.497,0.217,0.225,0.067,0.061,0.95,0.948,52.72,56.88,,,53.9,0.2662,0.2567
121,10230.0,14,8/24/2016,10:04,am,"mzempare, ncarey",CAS8_Old_08 22 16 videos\Test 121.szv,50.6,54.7,10.451,11.619,0.207,0.212,0.036,0.092,0.749,0.752,37.89,41.12,,,38.42,0.2662,0.2567
122,10231.0,13,8/24/2016,10:06,am,"mzempare, ncarey",CAS8_Old_08 22 16 videos\Test 122.szv,55.0,60.0,11.436,12.92,0.208,0.215,0.125,0.12,0.895,0.911,49.19,54.63,,,51.77,0.2153,0.2175
123,10231.0,14,8/24/2016,10:08,am,"mzempare, ncarey",CAS8_Old_08 22 16 videos\Test 123.szv,56.2,60.0,10.66,11.462,0.19,0.191,0.08,0.125,0.809,0.819,45.47,49.11,,,47.25,0.2153,0.2175
124,10232.0,13,8/24/2016,10:10,am,"mzempare, ncarey",CAS8_Old_08 22 16 videos\Test 124.szv,7.7,10.3,2.094,2.804,0.272,0.272,0.273,0.213,0.312,0.381,2.4,3.92,,,3.34,0.2494,0.2078
125,10232.0,14,8/24/2016,10:10,am,"mzempare, ncarey",CAS8_Old_08 22 16 videos\Test 125.szv,57.4,60.0,13.412,14.039,0.234,0.234,0.046,0.079,0.731,0.726,41.93,43.55,,,42.92,0.2494,0.2078
126,10233.0,13,8/24/2016,10:13,am,"mzempare, ncarey",CAS8_Old_08 22 16 videos\Test 126.szv,20.7,24.3,4.807,5.891,0.232,0.242,0.051,0.141,0.716,0.668,14.81,16.22,,,15.01,0.211,0.2095
127,10233.0,14,8/24/2016,10:14,am,"mzempare, ncarey",CAS8_Old_08 22 16 videos\Test 127.szv,6.1,10.1,1.183,1.618,0.195,0.161,0.878,0.524,0.585,0.726,3.56,7.31,0.888,0.513,5.1,0.211,0.2095
128,10234.0,13,8/24/2016,10:15,am,"mzempare, ncarey",CAS8_Old_08 22 16 videos\Test 128.szv,55.4,60.0,12.329,13.403,0.223,0.223,0.074,0.088,0.595,0.604,32.93,36.23,,,33.76,0.2222,0.2268
