Test,Animal,Trial,Date,Time,Time of day,User,Recorded video file,AQ D4: TTR to End of test; Duration (s),Base; Duration (s),AQ D4: TTR to End of test; Distance (m),Base; Distance (m),AQ D4: TTR to End of test; Mean speed (m/s),Base; Mean speed (m/s),AQ D4: TTR to End of test; Path efficiency,Base; Path efficiency,AQ D4: TTR to End of test; Platform : mean distance from (m),Base; Platform : mean distance from (m),AQ D4: TTR to End of test; Platform : cumulative distance (m·s),Base; Platform : cumulative distance (m·s),AQ D4: TTR to End of test; Platform : path efficiency to entry,Base; Platform : path efficiency to entry,Platform : CIPL (m·s),AQ D4: TTR to End of test; Avg speed: AQ D4 (m/s),Base; Avg speed: AQ D4 (m/s)
212,10213.0,22,8/25/2016,10:18,am,"mzempare, ncarey",CAS 8_Young-8 22 16 videos\Test 212.szv,0.2,4.0,0.034,1.238,0.172,0.309,0.447,0.928,0.045,0.61,0.01,2.44,,,0.19,0.2658,0.3053
213,10214.0,21,8/25/2016,10:19,am,"mzempare, ncarey",CAS 8_Young-8 22 16 videos\Test 213.szv,2.4,2.4,0.785,0.785,0.327,0.327,0.966,0.966,0.414,0.414,0.99,0.99,,,0.12,0.29,0.3057
214,10214.0,22,8/25/2016,10:19,am,"mzempare, ncarey",CAS 8_Young-8 22 16 videos\Test 214.szv,17.5,20.1,5.74,6.554,0.328,0.326,0.068,0.147,0.471,0.489,8.23,9.83,0.039,0.126,8.75,0.29,0.3057
215,10215.0,21,8/25/2016,10:20,am,"mzempare, ncarey",CAS 8_Young-8 22 16 videos\Test 215.szv,1.5,5.0,0.541,1.702,0.371,0.343,0.989,0.653,0.207,0.699,0.3,3.46,0.966,0.645,1.72,0.3088,0.304
216,10215.0,22,8/25/2016,10:20,am,"mzempare, ncarey",CAS 8_Young-8 22 16 videos\Test 216.szv,9.8,13.4,2.948,4.153,0.302,0.311,0.359,0.308,0.461,0.644,4.5,8.61,0.309,0.268,6.54,0.3088,0.304
217,10216.0,21,8/25/2016,10:21,am,"mzempare, ncarey",CAS 8_Young-8 22 16 videos\Test 217.szv,0.8,2.0,0.176,0.552,0.219,0.276,0.83,0.911,0.03,0.154,0.02,0.31,,,0.06,0.2615,0.3035
218,10216.0,22,8/25/2016,10:21,am,"mzempare, ncarey",CAS 8_Young-8 22 16 videos\Test 218.szv,2.1,5.8,0.579,1.798,0.276,0.31,0.968,0.677,0.246,0.7,0.52,4.06,,,2.0,0.2615,0.3035
219,10217.0,21,8/25/2016,10:22,am,"mzempare, ncarey",CAS 8_Young-8 22 16 videos\Test 219.szv,4.9,7.6,1.461,2.27,0.298,0.299,0.271,0.365,0.22,0.394,1.08,3.0,,,1.85,0.2832,0.2993
220,10217.0,22,8/25/2016,10:22,am,"mzempare, ncarey",CAS 8_Young-8 22 16 videos\Test 220.szv,2.6,5.8,0.714,1.81,0.279,0.314,0.385,0.61,0.192,0.394,0.49,2.27,0.289,0.551,0.67,0.2832,0.2993
221,10208.0,23,8/25/2016,11:01,am,"mzempare, ncarey",CAS 8_Young-8 22 16 videos\Test 221.szv,19.1,23.2,5.768,7.014,0.302,0.302,0.134,0.165,0.523,0.624,9.99,14.48,,,12.32,0.2615,0.2738
222,10208.0,24,8/25/2016,11:01,am,"mzempare, ncarey",CAS 8_Young-8 22 16 videos\Test 222.szv,12.4,14.3,3.317,3.79,0.268,0.266,0.125,0.165,0.501,0.488,6.19,6.96,0.079,0.139,6.41,0.2615,0.2738
223,10209.0,23,8/25/2016,11:03,am,"mzempare, ncarey",CAS 8_Young-8 22 16 videos\Test 223.szv,5.1,7.8,1.535,2.438,0.303,0.314,0.18,0.358,0.221,0.298,1.12,2.31,0.17,0.314,1.34,0.266,0.2793
224,10209.0,24,8/25/2016,11:03,am,"mzempare, ncarey",CAS 8_Young-8 22 16 videos\Test 224.szv,5.9,9.6,1.597,2.726,0.271,0.284,0.371,0.449,0.361,0.496,2.13,4.76,,,2.8,0.266,0.2793
225,10210.0,23,8/25/2016,11:03,am,"mzempare, ncarey",CAS 8_Young-8 22 16 videos\Test 225.szv,2.5,3.9,0.583,0.933,0.233,0.239,0.363,0.531,0.053,0.131,0.13,0.51,,,0.2,0.2497,0.2628
226,10210.0,24,8/25/2016,11:04,am,"mzempare, ncarey",CAS 8_Young-8 22 16 videos\Test 226.szv,5.9,9.1,1.244,2.153,0.211,0.237,0.386,0.405,0.242,0.352,1.4,3.16,0.403,0.39,1.64,0.2497,0.2628
227,10211.0,23,8/25/2016,11:04,am,"mzempare, ncarey",CAS 8_Young-8 22 16 videos\Test 227.szv,18.6,22.8,5.225,6.626,0.281,0.291,0.043,0.173,0.46,0.491,8.56,11.2,0.05,0.169,8.99,0.2595,0.265
228,10211.0,24,8/25/2016,11:05,am,"mzempare, ncarey",CAS 8_Young-8 22 16 videos\Test 228.szv,22.6,26.8,5.388,6.778,0.238,0.253,0.101,0.176,0.59,0.617,13.33,16.53,,,13.97,0.2595,0.265
229,10212.0,23,8/25/2016,11:05,am,"mzempare, ncarey",CAS 8_Young-8 22 16 videos\Test 229.szv,4.6,8.8,1.109,2.719,0.242,0.309,0.302,0.464,0.163,0.418,0.75,3.67,0.164,0.441,1.28,0.273,0.2862
230,10212.0,24,8/25/2016,11:06,am,"mzempare, ncarey",CAS 8_Young-8 22 16 videos\Test 230.szv,4.2,7.1,1.099,1.872,0.264,0.265,0.423,0.47,0.239,0.447,0.99,3.16,0.39,0.457,1.78,0.273,0.2862
231,10213.0,23,8/25/2016,11:06,am,"mzempare, ncarey",CAS 8_Young-8 22 16 videos\Test 231.szv,2.6,5.1,0.884,1.696,0.343,0.334,0.847,0.544,0.269,0.495,0.69,2.51,0.721,0.46,1.57,0.2658,0.3053
232,10213.0,24,8/25/2016,11:07,am,"mzempare, ncarey",CAS 8_Young-8 22 16 videos\Test 232.szv,0.6,4.2,0.112,1.244,0.194,0.298,0.969,0.911,0.04,0.572,0.02,2.39,0.727,0.908,0.23,0.2658,0.3053
233,10214.0,23,8/25/2016,11:07,am,"mzempare, ncarey",CAS 8_Young-8 22 16 videos\Test 233.szv,1.7,3.5,0.637,1.224,0.379,0.352,0.886,0.516,0.276,0.429,0.46,1.49,0.891,0.453,1.03,0.29,0.3057
234,10214.0,24,8/25/2016,11:07,am,"mzempare, ncarey",CAS 8_Young-8 22 16 videos\Test 234.szv,0.3,1.3,0.046,0.31,0.153,0.239,1.0,0.989,0.035,0.186,0.01,0.24,,,0.03,0.29,0.3057
235,10215.0,23,8/25/2016,11:08,am,"mzempare, ncarey",CAS 8_Young-8 22 16 videos\Test 235.szv,26.7,29.3,8.399,9.433,0.315,0.322,0.116,0.094,0.524,0.561,13.97,16.42,0.112,0.085,15.38,0.3088,0.304
236,10215.0,24,8/25/2016,11:08,am,"mzempare, ncarey",CAS 8_Young-8 22 16 videos\Test 236.szv,7.7,11.1,2.188,2.933,0.284,0.264,0.36,0.395,0.527,0.629,4.06,6.98,,,4.94,0.3088,0.304
237,10216.0,23,8/25/2016,11:09,am,"mzempare, ncarey",CAS 8_Young-8 22 16 videos\Test 237.szv,0.3,4.1,0.035,1.347,0.126,0.33,0.97,0.919,0.014,0.54,0.0,2.2,,,0.15,0.2615,0.3035
238,10216.0,24,8/25/2016,11:09,am,"mzempare, ncarey",CAS 8_Young-8 22 16 videos\Test 238.szv,6.2,9.0,1.755,2.68,0.284,0.298,0.543,0.356,0.744,0.801,4.51,7.1,0.538,0.323,5.82,0.2615,0.3035
239,10217.0,23,8/25/2016,11:09,am,"mzempare, ncarey",CAS 8_Young-8 22 16 videos\Test 239.szv,0.1,2.5,0.022,0.753,0.217,0.301,1.0,0.962,0.035,0.432,0.0,1.08,,,0.18,0.2832,0.2993
240,10217.0,24,8/25/2016,11:10,am,"mzempare, ncarey",CAS 8_Young-8 22 16 videos\Test 240.szv,2.1,5.9,0.66,1.685,0.314,0.286,0.958,0.685,0.272,0.715,0.54,4.14,0.901,0.682,1.79,0.2832,0.2993
