Test,Animal,Trial,Date,Time,Time of day,User,Recorded video file,V D5: TTR to End of test; Duration (s),Base; Duration (s),V D5: TTR to End of test; Distance (m),Base; Distance (m),V D5: TTR to End of test; Mean speed (m/s),Base; Mean speed (m/s),V D5: TTR to End of test; Path efficiency,Base; Path efficiency,V D5: TTR to End of test; Platform : mean distance from (m),Base; Platform : mean distance from (m),V D5: TTR to End of test; Platform : cumulative distance (m·s),Base; Platform : cumulative distance (m·s),V D5: TTR to End of test; Platform : path efficiency to entry,Base; Platform : path efficiency to entry,Platform : CIPL (m·s),V D5: TTR to End of test; Avg speed: V D5 (m/s),Base; Avg speed: V D5 (m/s)
399,10264,4,10/14/2016,10:34,am,"mzempare, ncarey",CAS9_Old_10 10 16 videos\Test 399.szv,10.8,13.2,2.804,3.501,0.26,0.265,0.355,0.199,0.789,0.769,8.31,9.95,0.329,0.161,9.33,0.1775,0.2342
400,10265,4,10/14/2016,10:35,am,"mzempare, ncarey",CAS9_Old_10 10 16 videos\Test 400.szv,11.5,16.2,2.866,4.047,0.25,0.25,0.18,0.304,0.724,0.781,8.05,12.35,0.156,0.292,9.57,0.2313,0.2512
401,10266,4,10/14/2016,10:35,am,"mzempare, ncarey",CAS9_Old_10 10 16 videos\Test 401.szv,0.1,3.2,0,0.766,0,0.24,,0.962,0,0.324,0,0.93,,0.962,-0.08,0.1702,0.233
402,10267,4,10/14/2016,10:36,am,"mzempare, ncarey",CAS9_Old_10 10 16 videos\Test 402.szv,1,3,0.085,0.447,0.086,0.15,0.824,0.976,0.035,0.207,0.03,0.57,0.717,0.991,-0.02,0.1668,0.218
403,10268,4,10/14/2016,10:36,am,"mzempare, ncarey",CAS9_Old_10 10 16 videos\Test 403.szv,1.1,5.3,0.173,1.283,0.164,0.244,0.92,0.827,0.081,0.615,0.09,3.23,,,0.87,0.2295,0.2523
404,10269,4,10/14/2016,10:37,am,"mzempare, ncarey",CAS9_Old_10 10 16 videos\Test 404.szv,0.7,5.6,0.068,1.267,0.101,0.227,0.866,0.906,0.036,0.643,0.02,3.58,,,0.54,0.2037,0.2345
405,10270,4,10/14/2016,10:38,am,"mzempare, ncarey",CAS9_Old_10 10 16 videos\Test 405.szv,4.6,9.5,1.023,2.344,0.223,0.247,0.871,0.529,0.426,0.716,1.86,6.63,0.838,0.473,4.13,0.2053,0.2257
406,10271,4,10/14/2016,10:38,am,"mzempare, ncarey",CAS9_Old_10 10 16 videos\Test 406.szv,1.6,3.4,0.342,0.787,0.219,0.234,0.909,0.688,0.108,0.267,0.14,0.82,0.873,0.613,0.38,0.2503,0.2513
407,10272,4,10/14/2016,10:38,am,"mzempare, ncarey",CAS9_Old_10 10 16 videos\Test 407.szv,0.6,3.4,0.087,0.789,0.145,0.232,0.91,0.957,0.061,0.349,0.04,1.18,,,-0.01,0.2432,0.2633
408,10273,4,10/14/2016,10:39,am,"mzempare, ncarey",CAS9_Old_10 10 16 videos\Test 408.szv,2.6,7.1,0.555,1.753,0.213,0.247,1.006,0.637,0.208,0.594,0.54,4.22,,,1.48,0.2027,0.2582
409,10274,4,10/14/2016,10:39,am,"mzempare, ncarey",CAS9_Old_10 10 16 videos\Test 409.szv,10.5,12.7,2.535,3.119,0.242,0.246,0.298,0.214,0.676,0.648,7.09,8.22,,,7.73,0.1797,0.2157
410,10275,4,10/14/2016,10:40,am,"mzempare, ncarey",CAS9_Old_10 10 16 videos\Test 410.szv,4.7,4.7,1.023,1.023,0.22,0.22,0.949,0.949,0.536,0.536,2.5,2.5,,,0.16,0.1833,0.2133
411,10276,4,10/14/2016,10:40,am,"mzempare, ncarey",CAS9_Old_10 10 16 videos\Test 411.szv,0.2,3.7,0,0.875,0,0.237,,0.964,0,0.422,0,1.46,,0.945,0.07,0.1905,0.233
412,10277,4,10/14/2016,10:41,am,"mzempare, ncarey",CAS9_Old_10 10 16 videos\Test 412.szv,1.4,6.1,0.206,1.335,0.147,0.219,0.987,0.844,0.092,0.676,0.11,3.96,0.986,0.842,1.14,0.2242,0.2375
