Test,Animal,Trial,Date,Time,Time of day,User,Recorded video file,V D6: TTR to End of test; Duration (s),Base; Duration (s),V D6: TTR to End of test; Distance (m),Base; Distance (m),V D6: TTR to End of test; Mean speed (m/s),Base; Mean speed (m/s),V D6: TTR to End of test; Path efficiency,Base; Path efficiency,V D6: TTR to End of test; Platform : mean distance from (m),Base; Platform : mean distance from (m),V D6: TTR to End of test; Platform : cumulative distance (m·s),Base; Platform : cumulative distance (m·s),V D6: TTR to End of test; Platform : path efficiency to entry,Base; Platform : path efficiency to entry,Platform : CIPL (m·s),V D6: TTR to End of test; Avg speed: V D6 (m/s),Base; Avg speed: V D6 (m/s)
321,10504,8,9/16/2017,9:43,am,"mzempare, ncarey",CAS14_WaterMaze_Red&Purple_09 11 17 videos\Test 321.szv,0.1,2.9,0,0.735,0,0.253,,0.992,0,0.382,0,0.99,,0.996,0.08,0.197,0.2512
322,10505,8,9/16/2017,9:44,am,"mzempare, ncarey",CAS14_WaterMaze_Red&Purple_09 11 17 videos\Test 322.szv,0.9,3.8,0.138,0.928,0.153,0.244,0.97,0.888,0.049,0.436,0.04,1.66,,,0.3,0.21,0.2747
323,10506,8,9/16/2017,9:44,am,"mzempare, ncarey",CAS14_WaterMaze_Red&Purple_09 11 17 videos\Test 323.szv,1.5,2.4,0.191,0.363,0.131,0.154,0.79,0.871,0.048,0.101,0.07,0.23,0.428,0.616,0.06,0.2148,0.234
324,10507,8,9/16/2017,9:44,am,"mzempare, ncarey",CAS14_WaterMaze_Red&Purple_09 11 17 videos\Test 324.szv,4.5,9.2,0.961,2.328,0.215,0.254,0.964,0.511,0.362,0.801,1.24,6.52,0.969,0.492,4.22,0.2052,0.2378
325,10508,8,9/16/2017,9:45,am,"mzempare, ncarey",CAS14_WaterMaze_Red&Purple_09 11 17 videos\Test 325.szv,7.1,10,1.89,2.755,0.267,0.276,0.429,0.287,0.743,0.707,4.92,6.73,0.449,0.24,5.96,0.1628,0.226
326,10509,8,9/16/2017,9:45,am,"mzempare, ncarey",CAS14_WaterMaze_Red&Purple_09 11 17 videos\Test 326.szv,4.5,4.5,1.158,1.158,0.257,0.257,0.974,0.974,0.606,0.606,2.49,2.49,0.969,0.969,0.3,0.213,0.2177
327,10510,8,9/16/2017,9:46,am,"mzempare, ncarey",CAS14_WaterMaze_Red&Purple_09 11 17 videos\Test 327.szv,22.1,28.4,4.158,5.607,0.188,0.198,0.27,0.219,0.685,0.779,15.08,22.06,0.244,0.191,19.1,0.1408,0.1687
328,10511,8,9/16/2017,9:46,am,"mzempare, ncarey",CAS14_WaterMaze_Red&Purple_09 11 17 videos\Test 328.szv,11.5,16.4,2.893,4.107,0.252,0.25,0.238,0.305,0.743,0.781,8.48,12.74,0.209,0.287,9.92,0.21,0.2405
329,10512,8,9/16/2017,9:47,am,"mzempare, ncarey",CAS14_WaterMaze_Red&Purple_09 11 17 videos\Test 329.szv,21.3,23.8,5.486,6.174,0.258,0.26,0.056,0.113,0.614,0.595,12.82,13.89,0.032,0.105,13.07,0.2587,0.2532
330,10513,8,9/16/2017,9:48,am,"mzempare, ncarey",CAS14_WaterMaze_Red&Purple_09 11 17 videos\Test 330.szv,0.2,3.7,0.021,0.963,0.126,0.262,0.566,0.964,0,0.531,0,1.82,,0.967,0.06,0.2265,0.2628
