Test,Animal,Trial,Date,Time,Time of day,User,Recorded video file,V D5: TTR to End of test; Duration (s),Base; Duration (s),V D5: TTR to End of test; Distance (m),Base; Distance (m),V D5: TTR to End of test; Mean speed (m/s),Base; Mean speed (m/s),V D5: TTR to End of test; Path efficiency,Base; Path efficiency,V D5: TTR to End of test; Platform : mean distance from (m),Base; Platform : mean distance from (m),V D5: TTR to End of test; Platform : cumulative distance (m·s),Base; Platform : cumulative distance (m·s),V D5: TTR to End of test; Platform : path efficiency to entry,Base; Platform : path efficiency to entry,Platform : CIPL (m·s),V D5: TTR to End of test; Avg speed: V D5 (m/s),Base; Avg speed: V D5 (m/s)
251,10392,1,3/31/2017,9:35,am,"mzempare, ncarey",CAS_11_Middle_03.27.17 videos\Test 251.szv,10.9,14.8,2.906,4.027,0.267,0.272,0.239,0.278,0.693,0.742,7.41,10.83,0.193,0.269,8.66,0.2355,0.274
252,10393,1,3/31/2017,9:36,am,"mzempare, ncarey",CAS_11_Middle_03.27.17 videos\Test 252.szv,21.6,24.7,6.527,7.464,0.302,0.302,0.062,0.127,0.747,0.725,15.93,17.7,0.056,0.121,16.31,0.283,0.2915
253,10394,1,3/31/2017,9:37,am,"mzempare, ncarey",CAS_11_Middle_03.27.17 videos\Test 253.szv,10.2,13.3,2.679,3.664,0.263,0.275,0.333,0.238,0.712,0.698,7.24,9.26,0.291,0.223,8,0.2602,0.2598
254,10395,1,3/31/2017,9:37,am,"mzempare, ncarey",CAS_11_Middle_03.27.17 videos\Test 254.szv,6.4,9.5,1.27,2.186,0.198,0.23,0.335,0.392,0.229,0.348,1.3,3.05,0.295,0.369,1.75,0.2423,0.2497
255,10396,1,3/31/2017,9:38,am,"mzempare, ncarey",CAS_11_Middle_03.27.17 videos\Test 255.szv,20.4,24,6.283,7.564,0.308,0.315,0.021,0.14,0.619,0.604,12.15,14.04,0.01,0.136,12.38,0.229,0.2817
256,10397,1,3/31/2017,9:38,am,"mzempare, ncarey",CAS_11_Middle_03.27.17 videos\Test 256.szv,9.4,13.2,2.389,3.142,0.254,0.238,0.487,0.342,0.707,0.774,6.15,9.68,0.458,0.31,7.77,0.2002,0.2498
257,10398,1,3/31/2017,9:41,am,"mzempare, ncarey",CAS_11_Middle_03.27.17 videos\Test 257.szv,23.4,25.5,6.325,6.992,0.27,0.274,0.115,0.084,0.726,0.718,16.73,18.06,0.12,0.08,17.46,0.256,0.2623
258,10399,1,3/31/2017,9:41,am,"mzempare, ncarey",CAS_11_Middle_03.27.17 videos\Test 258.szv,2.3,5.2,0.435,1.372,0.189,0.264,0.708,0.615,0.168,0.324,0.3,1.51,0.718,0.577,0.44,0.2545,0.265
259,10400,1,3/31/2017,9:42,am,"mzempare, ncarey",CAS_11_Middle_03.27.17 videos\Test 259.szv,2.7,5.7,0.431,1.321,0.16,0.232,0.853,0.686,0.096,0.373,0.24,2.05,0.788,0.609,0.66,0.2457,0.2657
260,10401,1,3/31/2017,9:42,am,"mzempare, ncarey",CAS_11_Middle_03.27.17 videos\Test 260.szv,13,17,3.154,4.017,0.243,0.237,0.326,0.295,0.737,0.799,7.9,11.77,0.325,0.289,9.34,0.256,0.2755
