Test,Animal,Trial,Date,Time,Time of day,User,Recorded video file,AQ D3: TTR to End of test; Duration (s),Base; Duration (s),AQ D3: TTR to End of test; Distance (m),Base; Distance (m),AQ D3: TTR to End of test; Mean speed (m/s),Base; Mean speed (m/s),AQ D3: TTR to End of test; Path efficiency,Base; Path efficiency,AQ D3: TTR to End of test; Platform : mean distance from (m),Base; Platform : mean distance from (m),AQ D3: TTR to End of test; Platform : cumulative distance (m·s),Base; Platform : cumulative distance (m·s),AQ D3: TTR to End of test; Platform : path efficiency to entry,Base; Platform : path efficiency to entry,Platform : CIPL (m·s),AQ D3: TTR to End of test; Avg speed: AQ D3 (m/s),Base; Avg speed: AQ D3 (m/s)
145,9899,15,8/26/2015,13:29,pm,"mzempare, ncarey",CAS2_August24-2015_Middle videos\Test 145.szv,38.2,40.5,10.298,10.96,0.27,0.271,0.1,0.061,0.565,0.577,21.55,23.35,,,22.64,0.267,0.262
146,9899,16,8/26/2015,13:30,pm,"mzempare, ncarey",CAS2_August24-2015_Middle videos\Test 146.szv,7.4,11.7,1.736,2.857,0.235,0.244,0.269,0.44,0.466,0.584,3.45,6.83,,,4.18,0.267,0.262
147,9900,15,8/26/2015,13:30,pm,"mzempare, ncarey",CAS2_August24-2015_Middle videos\Test 147.szv,43.6,47.5,12.133,13.296,0.278,0.28,0.081,0.096,0.703,0.727,30.67,34.54,,,32.37,0.2838,0.28
148,9900,16,8/26/2015,13:31,pm,"mzempare, ncarey",CAS2_August24-2015_Middle videos\Test 148.szv,27.6,30.4,7.1,7.598,0.257,0.25,0.166,0.125,0.589,0.616,16.25,18.73,,,17.49,0.2838,0.28
149,9901,15,8/26/2015,13:32,pm,"mzempare, ncarey",CAS2_August24-2015_Middle videos\Test 149.szv,35.8,38.4,8.952,9.842,0.25,0.256,0.06,0.083,0.774,0.75,27.7,28.8,,,27.9,0.2568,0.2597
150,9901,16,8/26/2015,13:33,pm,"mzempare, ncarey",CAS2_August24-2015_Middle videos\Test 150.szv,2.8,6.9,0.735,1.921,0.265,0.279,0.956,0.64,0.226,0.658,0.63,4.53,,,2.46,0.2568,0.2597
151,9902,15,8/26/2015,13:34,pm,"mzempare, ncarey",CAS2_August24-2015_Middle videos\Test 151.szv,10.6,13.4,3.235,4.297,0.305,0.321,0.096,0.208,0.51,0.498,5.34,6.61,0.045,0.195,5.48,0.2838,0.2977
152,9902,16,8/26/2015,13:34,pm,"mzempare, ncarey",CAS2_August24-2015_Middle videos\Test 152.szv,23.2,26.8,6.918,8.159,0.298,0.304,0.04,0.134,0.547,0.568,12.58,15.11,0.029,0.132,13.17,0.2838,0.2977
153,9903,15,8/26/2015,13:35,pm,"mzempare, ncarey",CAS2_August24-2015_Middle videos\Test 153.szv,55.7,59.4,15.073,16.244,0.271,0.273,0.071,0.075,0.677,0.702,37.73,41.68,,,39.67,0.2783,0.2823
154,9903,16,8/26/2015,13:37,pm,"mzempare, ncarey",CAS2_August24-2015_Middle videos\Test 154.szv,1.6,3.8,0.437,1.134,0.277,0.3,0.786,0.706,0.111,0.314,0.18,1.19,,,0.49,0.2783,0.2823
155,9904,15,8/26/2015,13:37,pm,"mzempare, ncarey",CAS2_August24-2015_Middle videos\Test 155.szv,57.7,60,15.87,16.415,0.275,0.274,0.081,0.064,0.621,0.625,35.54,37.22,0.145,0.095,36.49,0.2638,0.2688
156,9904,16,8/26/2015,13:39,pm,"mzempare, ncarey",CAS2_August24-2015_Middle videos\Test 156.szv,34.7,36.2,7.629,7.963,0.22,0.22,0.057,0.07,0.655,0.644,22.72,23.29,,,22.89,0.2638,0.2688
157,9905,15,8/26/2015,13:40,pm,"mzempare, ncarey",CAS2_August24-2015_Middle videos\Test 157.szv,0.3,2.6,0.091,0.76,0.304,0.292,0.862,0.876,0.018,0.343,0,0.81,,0.889,0.13,0.2623,0.2678
158,9905,16,8/26/2015,13:40,pm,"mzempare, ncarey",CAS2_August24-2015_Middle videos\Test 158.szv,2,5.2,0.569,1.565,0.284,0.301,1,0.559,0.265,0.611,0.53,3.18,,,1.95,0.2623,0.2678
159,9906,15,8/26/2015,13:41,pm,"mzempare, ncarey",CAS2_August24-2015_Middle videos\Test 159.szv,25.3,29.8,6.547,7.711,0.259,0.259,0.14,0.162,0.708,0.768,17.92,22.9,,,20.14,0.262,0.2602
160,9906,16,8/26/2015,13:42,pm,"mzempare, ncarey",CAS2_August24-2015_Middle videos\Test 160.szv,3.7,7.7,0.849,1.965,0.231,0.256,0.754,0.529,0.303,0.517,1.08,3.91,0.707,0.528,1.8,0.262,0.2602
161,9897,17,8/26/2015,14:27,pm,"mzempare, ncarey",CAS2_August24-2015_Middle videos\Test 161.szv,27.6,29.6,7.275,7.771,0.264,0.263,0.081,0.086,0.504,0.506,13.9,14.97,0.068,0.069,14.39,0.2653,0.2703
162,9897,18,8/26/2015,14:27,pm,"mzempare, ncarey",CAS2_August24-2015_Middle videos\Test 162.szv,15.7,19.9,3.653,4.869,0.233,0.245,0.124,0.245,0.784,0.8,12.3,15.9,0.091,0.235,13.17,0.2653,0.2703
163,9898,17,8/26/2015,14:28,pm,"mzempare, ncarey",CAS2_August24-2015_Middle videos\Test 163.szv,57.4,60,14.754,15.546,0.257,0.259,0.004,0.046,0.751,0.739,43.08,44.34,,,43.42,0.257,0.2597
164,9898,18,8/26/2015,14:30,pm,"mzempare, ncarey",CAS2_August24-2015_Middle videos\Test 164.szv,7.5,11.5,1.989,2.967,0.266,0.258,0.453,0.376,0.653,0.77,4.73,8.65,0.397,0.355,6.51,0.257,0.2597
165,9899,17,8/26/2015,14:31,pm,"mzempare, ncarey",CAS2_August24-2015_Middle videos\Test 165.szv,8.2,10.9,2.437,3.172,0.297,0.291,0.065,0.22,0.626,0.574,5.13,6.26,,,5.39,0.267,0.262
166,9899,18,8/26/2015,14:31,pm,"mzempare, ncarey",CAS2_August24-2015_Middle videos\Test 166.szv,17.5,19.6,4.396,5.016,0.251,0.256,0.038,0.114,0.507,0.489,8.63,9.36,0.029,0.112,8.73,0.267,0.262
167,9900,17,8/26/2015,14:32,pm,"mzempare, ncarey",CAS2_August24-2015_Middle videos\Test 167.szv,58.1,59.3,15.954,16.337,0.275,0.275,0.018,0.021,0.625,0.617,36.31,36.58,,,36.37,0.2838,0.28
168,9900,18,8/26/2015,14:33,pm,"mzempare, ncarey",CAS2_August24-2015_Middle videos\Test 168.szv,10.6,12,2.87,3.161,0.272,0.264,0.147,0.151,0.497,0.481,5.18,5.69,0.109,0.124,5.39,0.2838,0.28
169,9901,17,8/26/2015,14:34,pm,"mzempare, ncarey",CAS2_August24-2015_Middle videos\Test 169.szv,26,29.7,6.855,7.855,0.264,0.264,0.062,0.122,0.746,0.751,19.39,22.29,,,20.45,0.2568,0.2597
170,9901,18,8/26/2015,14:35,pm,"mzempare, ncarey",CAS2_August24-2015_Middle videos\Test 170.szv,23.2,24.8,5.861,6.208,0.253,0.25,0.094,0.072,0.621,0.61,14.4,15.12,,,14.74,0.2568,0.2597
171,9902,17,8/26/2015,14:36,pm,"mzempare, ncarey",CAS2_August24-2015_Middle videos\Test 171.szv,0.5,3.7,0.098,1.177,0.2,0.319,0.975,0.865,0.024,0.507,0.01,1.87,0.59,0.795,0.43,0.2838,0.2977
172,9902,18,8/26/2015,14:36,pm,"mzempare, ncarey",CAS2_August24-2015_Middle videos\Test 172.szv,2.2,4,0.634,0.919,0.292,0.232,0.919,0.683,0.211,0.384,0.46,1.52,0.784,0.592,0.86,0.2838,0.2977
173,9903,17,8/26/2015,14:37,pm,"mzempare, ncarey",CAS2_August24-2015_Middle videos\Test 173.szv,35.9,38.5,10.63,11.485,0.296,0.299,0.023,0.074,0.493,0.497,17.68,19.13,,,18.14,0.2783,0.2823
174,9903,18,8/26/2015,14:37,pm,"mzempare, ncarey",CAS2_August24-2015_Middle videos\Test 174.szv,26.7,28.6,7.277,7.811,0.273,0.273,0.056,0.083,0.466,0.464,12.39,13.21,0.03,0.068,12.68,0.2783,0.2823
175,9904,17,8/26/2015,14:38,pm,"mzempare, ncarey",CAS2_August24-2015_Middle videos\Test 175.szv,1.3,5.5,0.376,1.738,0.289,0.316,0.995,0.692,0.15,0.714,0.18,3.86,0.972,0.652,1.83,0.2638,0.2688
176,9904,18,8/26/2015,14:39,pm,"mzempare, ncarey",CAS2_August24-2015_Middle videos\Test 176.szv,15,19.2,4.003,5.335,0.267,0.278,0.24,0.215,0.534,0.66,8.01,12.67,,,10.26,0.2638,0.2688
177,9905,17,8/26/2015,14:39,pm,"mzempare, ncarey",CAS2_August24-2015_Middle videos\Test 177.szv,4.9,9.3,1.146,2.431,0.236,0.263,0.323,0.51,0.287,0.502,1.39,4.64,0.231,0.489,1.92,0.2623,0.2678
178,9905,18,8/26/2015,14:40,pm,"mzempare, ncarey",CAS2_August24-2015_Middle videos\Test 178.szv,10.4,12.4,2.527,3.082,0.243,0.249,0.301,0.222,0.338,0.376,3.51,4.66,0.247,0.179,4.02,0.2623,0.2678
179,9906,17,8/26/2015,14:41,pm,"mzempare, ncarey",CAS2_August24-2015_Middle videos\Test 179.szv,6.1,9.1,1.985,2.999,0.325,0.33,0.586,0.326,0.726,0.76,4.43,6.92,,,5.96,0.262,0.2602
180,9906,18,8/26/2015,14:41,pm,"mzempare, ncarey",CAS2_August24-2015_Middle videos\Test 180.szv,4.2,8.3,1.369,2.457,0.326,0.296,0.892,0.516,0.564,0.853,2.37,7.08,,,5.1,0.262,0.2602
