Test,Animal,Trial,Date,Time,Time of day,User,Recorded video file,AQ D4: TTR to End of test; Duration (s),Base; Duration (s),AQ D4: TTR to End of test; Distance (m),Base; Distance (m),AQ D4: TTR to End of test; Mean speed (m/s),Base; Mean speed (m/s),AQ D4: TTR to End of test; Path efficiency,Base; Path efficiency,AQ D4: TTR to End of test; Platform : mean distance from (m),Base; Platform : mean distance from (m),AQ D4: TTR to End of test; Platform : cumulative distance (m·s),Base; Platform : cumulative distance (m·s),AQ D4: TTR to End of test; Platform : path efficiency to entry,Base; Platform : path efficiency to entry,Platform : CIPL (m·s),AQ D4: TTR to End of test; Avg speed: AQ D4 (m/s),Base; Avg speed: AQ D4 (m/s)
254,10332.0,19,2/2/2017,9:43,am,"mzempare, ncarey",CAS 10_Old_01 30 17 videos\Test 254.szv,56.7,60.0,12.277,13.263,0.217,0.221,0.047,0.086,0.762,0.741,43.21,44.48,,,43.17,0.2285,0.2283
255,10332.0,20,2/2/2017,9:45,am,"mzempare, ncarey",CAS 10_Old_01 30 17 videos\Test 255.szv,54.9,60.0,12.093,13.499,0.22,0.225,0.097,0.114,0.597,0.634,32.77,38.04,,,34.92,0.2285,0.2283
256,10333.0,19,2/2/2017,9:47,am,"mzempare, ncarey",CAS 10_Old_01 30 17 videos\Test 256.szv,58.4,60.0,14.36,14.723,0.246,0.245,0.048,0.059,0.676,0.668,39.49,40.05,,,39.7,0.235,0.244
257,10333.0,20,2/2/2017,9:49,am,"mzempare, ncarey",CAS 10_Old_01 30 17 videos\Test 257.szv,0.6,3.7,0.093,0.781,0.155,0.211,0.912,0.944,0.078,0.408,0.05,1.51,,,0.05,0.235,0.244
258,10334.0,19,2/2/2017,9:49,am,"mzempare, ncarey",CAS 10_Old_01 30 17 videos\Test 258.szv,22.4,26.5,6.111,7.445,0.273,0.281,0.039,0.157,0.56,0.583,12.55,15.46,,,13.57,0.2328,0.2448
259,10334.0,20,2/2/2017,9:50,am,"mzempare, ncarey",CAS 10_Old_01 30 17 videos\Test 259.szv,2.2,6.3,0.378,1.429,0.172,0.227,0.726,0.712,0.098,0.426,0.18,2.54,0.871,0.751,0.34,0.2328,0.2448
260,10335.0,19,2/2/2017,9:50,am,"mzempare, ncarey",CAS 10_Old_01 30 17 videos\Test 260.szv,55.1,60.0,13.366,14.356,0.243,0.239,0.117,0.107,0.693,0.713,38.18,42.77,,,40.26,0.2167,0.2198
261,10335.0,20,2/2/2017,9:52,am,"mzempare, ncarey",CAS 10_Old_01 30 17 videos\Test 261.szv,2.4,4.3,0.352,0.633,0.149,0.149,0.865,0.687,0.11,0.225,0.25,0.93,0.916,0.651,0.36,0.2167,0.2198
262,10336.0,19,2/2/2017,9:53,am,"mzempare, ncarey",CAS 10_Old_01 30 17 videos\Test 262.szv,58.7,60.0,13.617,13.911,0.232,0.232,0.057,0.059,0.577,0.57,33.84,34.22,,,34.03,0.2178,0.2203
263,10336.0,20,2/2/2017,9:54,am,"mzempare, ncarey",CAS 10_Old_01 30 17 videos\Test 263.szv,18.9,22.9,3.051,3.571,0.162,0.156,0.395,0.291,0.474,0.552,8.94,12.62,,,10.0,0.2178,0.2203
