Test,Animal,Trial,Date,Time,Time of day,User,Recorded video file,V D5: TTR to End of test; Duration (s),Base; Duration (s),V D5: TTR to End of test; Distance (m),Base; Distance (m),V D5: TTR to End of test; Mean speed (m/s),Base; Mean speed (m/s),V D5: TTR to End of test; Path efficiency,Base; Path efficiency,V D5: TTR to End of test; Platform : mean distance from (m),Base; Platform : mean distance from (m),V D5: TTR to End of test; Platform : cumulative distance (m·s),Base; Platform : cumulative distance (m·s),V D5: TTR to End of test; Platform : path efficiency to entry,Base; Platform : path efficiency to entry,Platform : CIPL (m·s),V D5: TTR to End of test; Avg speed: V D5 (m/s),Base; Avg speed: V D5 (m/s)
281,10474,4,7/14/2017,10:21,am,"mzempare, ncarey",CAS13_Old_Red_07.10.17 videos\Test 281.szv,34.1,38.1,9.641,10.674,0.283,0.28,0.073,0.118,0.659,0.647,20.54,22.73,0.02,0.089,21.46,0.1417,0.1935
282,10475,4,7/14/2017,10:23,am,"mzempare, ncarey",CAS13_Old_Red_07.10.17 videos\Test 282.szv,1.6,8.1,0,1.221,0,0.152,,0.923,0.03,0.418,0.05,3.37,,,-0.92,0.1337,0.1753
283,10476,4,7/14/2017,10:23,am,"mzempare, ncarey",CAS13_Old_Red_07.10.17 videos\Test 283.szv,9.5,14,2.147,3.314,0.226,0.237,0.488,0.318,0.653,0.779,5.75,10.36,0.51,0.318,8.14,0.1992,0.2258
284,10477,4,7/14/2017,10:24,am,"mzempare, ncarey",CAS13_Old_Red_07.10.17 videos\Test 284.szv,8.5,11.7,1.475,2.108,0.174,0.181,0.622,0.285,0.524,0.584,2.89,5.09,0.672,0.286,4.39,0.1292,0.1778
285,10478,4,7/14/2017,10:25,am,"mzempare, ncarey",CAS13_Old_Red_07.10.17 videos\Test 285.szv,3.2,9,0.385,1.769,0.12,0.197,0.843,0.717,0.07,0.667,0.11,4.93,0.972,0.717,1.87,0.1747,0.1995
286,10479,4,7/14/2017,10:25,am,"mzempare, ncarey",CAS13_Old_Red_07.10.17 videos\Test 286.szv,1.8,5.5,0.163,1.099,0.09,0.2,0.922,0.807,0.03,0.394,0.02,1.72,0.654,0.759,0.43,0.148,0.2067
287,10480,4,7/14/2017,10:25,am,"mzempare, ncarey",CAS13_Old_Red_07.10.17 videos\Test 287.szv,2.2,4.2,0.207,0.566,0.094,0.135,0.945,0.89,0.038,0.16,0.02,0.39,0.689,0.82,0.01,0.159,0.1857
288,10481,4,7/14/2017,10:26,am,"mzempare, ncarey",CAS13_Old_Red_07.10.17 videos\Test 288.szv,9.9,14.9,2.443,3.908,0.247,0.263,0.41,0.317,0.608,0.695,6,10.34,0.378,0.303,7.61,0.2237,0.236
289,10483,4,7/14/2017,10:27,am,"mzempare, ncarey",CAS13_Old_Red_07.10.17 videos\Test 289.szv,3,6.6,0.074,0.927,0.025,0.14,0.953,0.958,0,0.356,0,1.18,,0.923,-0.01,0.134,0.1937
290,10482,4,7/14/2017,10:28,am,"mzempare, ncarey",CAS13_Old_Red_07.10.17 videos\Test 290.szv,2.4,3.8,0.773,1.071,0.328,0.285,0.758,0.809,0.215,0.208,0.23,0.51,0.998,0.821,0.2,0.2127,0.2215
