Test,Animal,Trial,Date,Time,Time of day,User,Recorded video file,V D5: TTR to End of test; Duration (s),Base; Duration (s),V D5: TTR to End of test; Distance (m),Base; Distance (m),V D5: TTR to End of test; Mean speed (m/s),Base; Mean speed (m/s),V D5: TTR to End of test; Path efficiency,Base; Path efficiency,V D5: TTR to End of test; Platform : mean distance from (m),Base; Platform : mean distance from (m),V D5: TTR to End of test; Platform : cumulative distance (m·s),Base; Platform : cumulative distance (m·s),V D5: TTR to End of test; Platform : path efficiency to entry,Base; Platform : path efficiency to entry,Platform : CIPL (m·s),V D5: TTR to End of test; Avg speed: V D5 (m/s),Base; Avg speed: V D5 (m/s)
281,10382,4,3/31/2017,10:30,am,"mzempare, ncarey",CAS_11_Young_03.27.17 videos\Test 281.szv,14.2,17.9,4.543,5.616,0.321,0.314,0.19,0.198,0.853,0.876,11.83,15.39,0.188,0.189,13.58,0.2847,0.2868
282,10383,4,3/31/2017,10:30,am,"mzempare, ncarey",CAS_11_Young_03.27.17 videos\Test 282.szv,1.1,4.6,0.225,1.396,0.205,0.303,0.946,0.719,0.081,0.551,0.06,2.37,0.929,0.693,0.93,0.2283,0.2645
283,10384,4,3/31/2017,10:31,am,"mzempare, ncarey",CAS_11_Young_03.27.17 videos\Test 283.szv,0.6,2.2,0.121,0.52,0.205,0.238,0.988,0.823,0.043,0.221,0.01,0.41,0.996,0.759,0.14,0.2282,0.232
284,10385,4,3/31/2017,10:31,am,"mzempare, ncarey",CAS_11_Young_03.27.17 videos\Test 284.szv,0.6,1.7,0.128,0.439,0.226,0.263,0.905,0.898,0.046,0.188,0.01,0.26,0.999,0.859,0.05,0.2925,0.2895
285,10386,4,3/31/2017,10:31,am,"mzempare, ncarey",CAS_11_Young_03.27.17 videos\Test 285.szv,3.4,3.4,1.16,1.16,0.341,0.341,0.928,0.928,0.479,0.479,1.63,1.63,,,0.03,0.2285,0.2558
286,10387,4,3/31/2017,10:32,am,"mzempare, ncarey",CAS_11_Young_03.27.17 videos\Test 286.szv,0.7,3.4,0.176,0.971,0.252,0.286,0.98,0.822,0.062,0.388,0.03,1.25,0.999,0.795,0.3,0.2442,0.2738
287,10388,4,3/31/2017,10:32,am,"mzempare, ncarey",CAS_11_Young_03.27.17 videos\Test 287.szv,5.3,8.2,1.688,2.529,0.32,0.309,0.563,0.323,0.54,0.628,2.73,5,0.557,0.309,4.02,0.263,0.2595
288,10389,4,3/31/2017,10:32,am,"mzempare, ncarey",CAS_11_Young_03.27.17 videos\Test 288.szv,4.9,8,1.598,2.794,0.326,0.349,0.476,0.335,0.528,0.525,2.55,4.16,0.453,0.321,2.98,0.2785,0.2938
289,10390,4,3/31/2017,10:33,am,"mzempare, ncarey",CAS_11_Young_03.27.17 videos\Test 289.szv,5.2,7.2,1.279,1.825,0.247,0.254,0.58,0.34,0.551,0.559,2.67,3.83,0.625,0.298,3.27,0.2715,0.2657
290,10391,4,3/31/2017,10:33,am,"mzempare, ncarey",CAS_11_Young_03.27.17 videos\Test 290.szv,3.1,6.7,1,1.994,0.323,0.298,0.778,0.482,0.366,0.606,1.02,3.88,0.75,0.469,2.46,0.2622,0.258
