Test,Animal,Trial,Date,Time,Time of day,User,Recorded video file,AQ D4: TTR to End of test; Duration (s),Base; Duration (s),AQ D4: TTR to End of test; Distance (m),Base; Distance (m),AQ D4: TTR to End of test; Mean speed (m/s),Base; Mean speed (m/s),AQ D4: TTR to End of test; Path efficiency,Base; Path efficiency,AQ D4: TTR to End of test; Platform : mean distance from (m),Base; Platform : mean distance from (m),AQ D4: TTR to End of test; Platform : cumulative distance (m·s),Base; Platform : cumulative distance (m·s),AQ D4: TTR to End of test; Platform : path efficiency to entry,Base; Platform : path efficiency to entry,Platform : CIPL (m·s),AQ D4: TTR to End of test; Avg speed: AQ D4 (m/s),Base; Avg speed: AQ D4 (m/s)
230,10508,24,9/14/2017,10:54,am,"mzempare, ncarey",CAS14_WaterMaze_Red&Purple_09 11 17 videos\Test 230.szv,11.2,13,2.512,2.795,0.224,0.215,0.116,0.188,0.577,0.543,6.4,7,0.079,0.145,6.59,0.2325,0.2205
231,10509,23,9/14/2017,10:55,am,"mzempare, ncarey",CAS14_WaterMaze_Red&Purple_09 11 17 videos\Test 231.szv,56.9,60,13.078,13.977,0.23,0.233,0.045,0.089,0.755,0.733,42.93,43.98,,,42.75,0.241,0.2417
232,10509,24,9/14/2017,10:57,am,"mzempare, ncarey",CAS14_WaterMaze_Red&Purple_09 11 17 videos\Test 232.szv,20.1,24.1,4.5,5.341,0.224,0.222,0.214,0.208,0.774,0.778,15.47,18.66,0.193,0.184,16.45,0.241,0.2417
233,10510,23,9/14/2017,10:58,am,"mzempare, ncarey",CAS14_WaterMaze_Red&Purple_09 11 17 videos\Test 233.szv,44.1,46.8,8.061,8.777,0.183,0.188,0.11,0.065,0.615,0.612,27.11,28.63,,,28.01,0.1747,0.1773
234,10510,24,9/14/2017,10:59,am,"mzempare, ncarey",CAS14_WaterMaze_Red&Purple_09 11 17 videos\Test 234.szv,56.1,60,7.836,8.408,0.14,0.14,0.127,0.116,0.638,0.649,35.8,38.94,,,37.26,0.1747,0.1773
235,10511,23,9/14/2017,11:01,am,"mzempare, ncarey",CAS14_WaterMaze_Red&Purple_09 11 17 videos\Test 235.szv,32.9,38.1,6.925,8.321,0.211,0.218,0.117,0.143,0.834,0.819,27.43,31.22,,,28.82,0.2012,0.1932
236,10511,24,9/14/2017,11:02,am,"mzempare, ncarey",CAS14_WaterMaze_Red&Purple_09 11 17 videos\Test 236.szv,0.4,2.6,0.095,0.468,0.25,0.181,0.997,0.918,0.053,0.258,0.02,0.66,0.999,0.912,0.16,0.2012,0.1932
237,10512,23,9/14/2017,11:02,am,"mzempare, ncarey",CAS14_WaterMaze_Red&Purple_09 11 17 videos\Test 237.szv,25.6,30.6,7.218,8.588,0.282,0.281,0.13,0.157,0.712,0.717,18.23,21.94,,,19.44,0.2377,0.233
238,10512,24,9/14/2017,11:03,am,"mzempare, ncarey",CAS14_WaterMaze_Red&Purple_09 11 17 videos\Test 238.szv,56.4,60,13.96,14.956,0.248,0.249,0.052,0.089,0.795,0.774,44.84,46.46,,,44.6,0.2377,0.233
239,10513,23,9/14/2017,11:05,am,"mzempare, ncarey",CAS14_WaterMaze_Red&Purple_09 11 17 videos\Test 239.szv,18.8,20.8,5.344,5.815,0.284,0.28,0.138,0.093,0.582,0.582,10.87,12.04,0.142,0.091,11.5,0.265,0.2633
240,10513,24,9/14/2017,11:05,am,"mzempare, ncarey",CAS14_WaterMaze_Red&Purple_09 11 17 videos\Test 240.szv,13.7,17.1,3.609,4.676,0.264,0.274,0.253,0.229,0.422,0.535,5.77,9.12,0.206,0.195,7.54,0.265,0.2633
