Test,Animal,Trial,Date,Time,Time of day,User,Recorded video file,V D6: TTR to End of test; Duration (s),Base; Duration (s),V D6: TTR to End of test; Distance (m),Base; Distance (m),V D6: TTR to End of test; Mean speed (m/s),Base; Mean speed (m/s),V D6: TTR to End of test; Path efficiency,Base; Path efficiency,V D6: TTR to End of test; Platform : mean distance from (m),Base; Platform : mean distance from (m),V D6: TTR to End of test; Platform : cumulative distance (m·s),Base; Platform : cumulative distance (m·s),V D6: TTR to End of test; Platform : path efficiency to entry,Base; Platform : path efficiency to entry,Platform : CIPL (m·s),V D6: TTR to End of test; Avg speed: V D6 (m/s),Base; Avg speed: V D6 (m/s)
321,10218,8,8/27/2016,9:35,am,"mzempare, ncarey",CAS8_Middle_08 22 16 videos\Test 321.szv,1.6,4.4,0.408,1.137,0.257,0.259,0.978,0.809,0.152,0.432,0.24,1.9,,,0.7,0.2705,0.2747
322,10219,8,8/27/2016,9:36,am,"mzempare, ncarey",CAS8_Middle_08 22 16 videos\Test 322.szv,1,3,0.11,0.821,0.111,0.275,0.848,0.959,0.055,0.256,0.05,0.77,,,-0.04,0.312,0.3287
323,10220,8,8/27/2016,9:36,am,"mzempare, ncarey",CAS8_Middle_08 22 16 videos\Test 323.szv,0.2,1.8,0.032,0.39,0.162,0.217,0.707,0.979,0.053,0.258,0.01,0.46,,,0.05,0.2437,0.27
324,10221,8,8/27/2016,9:37,am,"mzempare, ncarey",CAS8_Middle_08 22 16 videos\Test 324.szv,1.7,5.1,0.564,1.691,0.332,0.332,0.954,0.653,0.209,0.677,0.32,3.35,0.881,0.642,1.63,0.2728,0.3085
325,10222,8,8/27/2016,9:37,am,"mzempare, ncarey",CAS8_Middle_08 22 16 videos\Test 325.szv,6.1,8.8,1.834,2.592,0.301,0.295,0.618,0.361,0.607,0.717,3.62,6.21,0.592,0.319,5.04,0.2752,0.2998
326,10223,8,8/27/2016,9:37,am,"mzempare, ncarey",CAS8_Middle_08 22 16 videos\Test 326.szv,0.7,5.2,0.154,1.488,0.234,0.288,0.995,0.81,0.071,0.676,0.04,3.45,0.999,0.792,1.03,0.2477,0.2615
327,10224,8,8/27/2016,9:38,am,"mzempare, ncarey",CAS8_Middle_08 22 16 videos\Test 327.szv,0.1,3.2,0,0.926,0,0.289,,0.956,0,0.461,0,1.36,,0.963,0.09,0.1588,0.2748
328,10225,8,8/27/2016,9:38,am,"mzempare, ncarey",CAS8_Middle_08 22 16 videos\Test 328.szv,5.4,9,1.508,2.601,0.279,0.289,0.501,0.455,0.617,0.67,3.25,5.94,0.507,0.419,3.88,0.295,0.2983
329,10226,8,8/27/2016,9:39,am,"mzempare, ncarey",CAS8_Middle_08 22 16 videos\Test 329.szv,0.6,3.1,0.11,0.807,0.197,0.264,0.975,0.932,0.065,0.452,0.02,1.3,0.983,0.928,0.27,0.2992,0.2983
330,10227,8,8/27/2016,9:39,am,"mzempare, ncarey",CAS8_Middle_08 22 16 videos\Test 330.szv,45.5,48.9,12.897,14.122,0.283,0.289,0.027,0.086,0.702,0.698,31.94,34.11,,,32.15,0.2888,0.3093
