Test,Animal,Trial,Date,Time,Time of day,User,Recorded video file,AQ D4: TTR to End of test; Duration (s),Base; Duration (s),AQ D4: TTR to End of test; Distance (m),Base; Distance (m),AQ D4: TTR to End of test; Mean speed (m/s),Base; Mean speed (m/s),AQ D4: TTR to End of test; Path efficiency,Base; Path efficiency,AQ D4: TTR to End of test; Platform : mean distance from (m),Base; Platform : mean distance from (m),AQ D4: TTR to End of test; Platform : cumulative distance (m·s),Base; Platform : cumulative distance (m·s),AQ D4: TTR to End of test; Platform : path efficiency to entry,Base; Platform : path efficiency to entry,Platform : CIPL (m·s),AQ D4: TTR to End of test; Avg speed: AQ D4 (m/s),Base; Avg speed: AQ D4 (m/s)
181,9985.0,19,10/15/2015,10:12,am,"mzempare, ncarey",CAS_October12-2015_Old videos\Test 181.szv,18.7,23.3,4.368,5.744,0.234,0.247,0.111,0.189,0.609,0.606,11.35,14.1,0.104,0.184,11.8,0.2225,0.2272
182,9985.0,20,10/15/2015,10:13,am,"mzempare, ncarey",CAS_October12-2015_Old videos\Test 182.szv,56.5,60.0,11.941,12.701,0.211,0.212,0.104,0.051,0.741,0.754,41.87,45.24,,,43.67,0.2225,0.2272
183,9986.0,19,10/15/2015,10:15,am,"mzempare, ncarey",CAS_October12-2015_Old videos\Test 183.szv,14.8,18.3,3.582,4.361,0.242,0.238,0.169,0.208,0.778,0.754,11.52,13.8,,,12.29,0.2358,0.2403
184,9986.0,20,10/15/2015,10:16,am,"mzempare, ncarey",CAS_October12-2015_Old videos\Test 184.szv,55.2,60.0,10.646,12.093,0.193,0.202,0.009,0.111,0.762,0.753,42.04,45.19,,,41.82,0.2358,0.2403
185,9987.0,19,10/15/2015,10:18,am,"mzempare, ncarey",CAS_October12-2015_Old videos\Test 185.szv,58.0,60.0,14.722,15.114,0.254,0.252,0.063,0.041,0.777,0.772,45.04,46.32,,,45.74,0.2588,0.2602
186,9987.0,20,10/15/2015,10:20,am,"mzempare, ncarey",CAS_October12-2015_Old videos\Test 186.szv,58.4,60.0,14.092,14.393,0.241,0.24,0.072,0.088,0.699,0.69,40.83,41.39,,,41.08,0.2588,0.2602
187,9988.0,19,10/15/2015,10:22,am,"mzempare, ncarey",CAS_October12-2015_Old videos\Test 187.szv,47.4,51.8,11.496,12.912,0.243,0.249,0.074,0.079,0.663,0.693,31.41,35.87,,,33.71,0.2322,0.2352
188,9988.0,20,10/15/2015,10:23,am,"mzempare, ncarey",CAS_October12-2015_Old videos\Test 188.szv,16.9,21.2,3.839,4.855,0.227,0.229,0.341,0.228,0.536,0.626,9.05,13.27,,,10.97,0.2322,0.2352
189,9989.0,19,10/15/2015,10:24,am,"mzempare, ncarey",CAS_October12-2015_Old videos\Test 189.szv,56.3,60.0,13.699,14.736,0.243,0.246,0.046,0.024,0.795,0.81,44.73,48.58,,,47.04,0.23,0.2308
190,9989.0,20,10/15/2015,10:26,am,"mzempare, ncarey",CAS_October12-2015_Old videos\Test 190.szv,15.9,20.5,2.861,3.553,0.18,0.173,0.465,0.346,0.764,0.848,12.05,17.28,0.411,0.301,13.94,0.23,0.2308
