Test,Animal,Trial,Date,Time,Time of day,User,Recorded video file,V D5: TTR to End of test; Duration (s),Base; Duration (s),V D5: TTR to End of test; Distance (m),Base; Distance (m),V D5: TTR to End of test; Mean speed (m/s),Base; Mean speed (m/s),V D5: TTR to End of test; Path efficiency,Base; Path efficiency,V D5: TTR to End of test; Platform : mean distance from (m),Base; Platform : mean distance from (m),V D5: TTR to End of test; Platform : cumulative distance (m·s),Base; Platform : cumulative distance (m·s),V D5: TTR to End of test; Platform : path efficiency to entry,Base; Platform : path efficiency to entry,Platform : CIPL (m·s),V D5: TTR to End of test; Avg speed: V D5 (m/s),Base; Avg speed: V D5 (m/s)
281,10218,4,8/26/2016,10:40,am,"mzempare, ncarey",CAS8_Middle_08 22 16 videos\Test 281.szv,0.4,3.2,0.099,0.88,0.248,0.275,0.761,0.943,0.041,0.429,0.01,1.34,0.984,0.944,0.12,0.2632,0.2872
282,10219,4,8/26/2016,10:41,am,"mzempare, ncarey",CAS8_Middle_08 22 16 videos\Test 282.szv,6.2,9.6,2.113,3.289,0.341,0.343,0.053,0.334,0.46,0.497,2.85,4.77,,,2.88,0.3382,0.3328
283,10220,4,8/26/2016,10:41,am,"mzempare, ncarey",CAS8_Middle_08 22 16 videos\Test 283.szv,6.2,10.5,1.451,2.642,0.234,0.252,0.202,0.403,0.392,0.481,2.43,5.05,,,2.67,0.25,0.2495
284,10221,4,8/26/2016,10:42,am,"mzempare, ncarey",CAS8_Middle_08 22 16 videos\Test 284.szv,5.6,7.9,1.608,2.305,0.287,0.292,0.491,0.308,0.527,0.559,2.95,4.42,,,3.85,0.2365,0.242
285,10222,4,8/26/2016,10:42,am,"mzempare, ncarey",CAS8_Middle_08 22 16 videos\Test 285.szv,4.4,8.4,1.421,2.437,0.323,0.29,0.762,0.519,0.577,0.865,2.54,7.26,,,4.74,0.3013,0.295
286,10223,4,8/26/2016,10:44,am,"mzempare, ncarey",CAS8_Middle_08 22 16 videos\Test 286.szv,9.6,12.9,2.286,3.096,0.238,0.24,0.168,0.298,0.622,0.613,5.96,7.9,,,6.33,0.204,0.2577
287,10224,4,8/26/2016,10:44,am,"mzempare, ncarey",CAS8_Middle_08 22 16 videos\Test 287.szv,8.7,10.7,2.42,3.007,0.279,0.282,0.246,0.201,0.516,0.529,4.46,5.63,0.242,0.182,5.07,0.2677,0.2688
288,10225,4,8/26/2016,10:45,am,"mzempare, ncarey",CAS8_Middle_08 22 16 videos\Test 288.szv,0.4,4.3,0.106,1.259,0.273,0.294,0.909,0.926,0.045,0.614,0.01,2.58,0.999,0.923,0.35,0.2953,0.293
289,10226,4,8/26/2016,10:46,am,"mzempare, ncarey",CAS8_Middle_08 22 16 videos\Test 289.szv,6.5,9.2,1.907,2.731,0.294,0.297,0.257,0.333,0.613,0.597,3.92,5.42,0.253,0.294,4.32,0.2987,0.295
290,10227,4,8/26/2016,10:46,am,"mzempare, ncarey",CAS8_Middle_08 22 16 videos\Test 290.szv,24.4,26.1,7.253,7.701,0.297,0.295,0.056,0.079,0.603,0.586,14.72,15.3,,,14.91,0.2662,0.2703
