Test,Animal,Trial,Date,Time,Time of day,User,Recorded video file,V D6: TTR to End of test; Duration (s),Base; Duration (s),V D6: TTR to End of test; Distance (m),Base; Distance (m),V D6: TTR to End of test; Mean speed (m/s),Base; Mean speed (m/s),V D6: TTR to End of test; Path efficiency,Base; Path efficiency,V D6: TTR to End of test; Platform : mean distance from (m),Base; Platform : mean distance from (m),V D6: TTR to End of test; Platform : cumulative distance (m·s),Base; Platform : cumulative distance (m·s),V D6: TTR to End of test; Platform : path efficiency to entry,Base; Platform : path efficiency to entry,Platform : CIPL (m·s),V D6: TTR to End of test; Avg speed: V D6 (m/s),Base; Avg speed: V D6 (m/s)
445,10450,10,5/20/2017,10:06,am,"mzempare, ncarey",CAS12_Water Maze_Old_05 15 17 videos\Test 445.szv,0.2,4.1,0.034,1.097,0.172,0.268,0.969,0.998,0,0.539,0,2,,0.987,0,0.1945,0.271
446,10451,10,5/20/2017,10:06,am,"mzempare, ncarey",CAS12_Water Maze_Old_05 15 17 videos\Test 446.szv,4.9,4.9,1.414,1.414,0.29,0.29,0.9,0.9,0.62,0.62,2.79,2.79,0.899,0.899,0.32,0.2187,0.2475
447,10452,10,5/20/2017,10:07,am,"mzempare, ncarey",CAS12_Water Maze_Old_05 15 17 videos\Test 447.szv,0.9,4.9,0.133,1.386,0.153,0.285,0.962,0.805,0.05,0.597,0.03,2.73,0.838,0.792,0.75,0.2342,0.2643
448,10453,10,5/20/2017,10:07,am,"mzempare, ncarey",CAS12_Water Maze_Old_05 15 17 videos\Test 448.szv,8.4,10.2,2.448,2.931,0.292,0.288,0.19,0.206,0.631,0.594,5.08,5.85,0.154,0.167,5.43,0.2318,0.2618
449,10454,10,5/20/2017,10:08,am,"mzempare, ncarey",CAS12_Water Maze_Old_05 15 17 videos\Test 449.szv,0.2,3.8,0.03,0.957,0.167,0.253,1,0.889,0,0.435,0,1.52,,0.9,0.21,0.1443,0.2305
450,10455,10,5/20/2017,10:08,am,"mzempare, ncarey",CAS12_Water Maze_Old_05 15 17 videos\Test 450.szv,0.7,3.7,0.177,1.009,0.265,0.275,0.935,0.857,0.056,0.4,0.02,1.31,0.999,0.848,0.2,0.2558,0.2642
451,10457,10,5/20/2017,10:08,am,"mzempare, ncarey",CAS12_Water Maze_Old_05 15 17 videos\Test 451.szv,1.1,5.5,0.214,1.635,0.198,0.298,0.936,0.77,0.069,0.652,0.05,3.35,0.884,0.737,1.11,0.2167,0.2673
452,10458,10,5/20/2017,10:08,am,"mzempare, ncarey",CAS12_Water Maze_Old_05 15 17 videos\Test 452.szv,0.9,5.1,0.151,1.268,0.168,0.249,0.799,0.893,0.021,0.497,0.01,2.35,0.36,0.849,0.24,0.2212,0.2423
453,10459,10,5/20/2017,10:09,am,"mzempare, ncarey",CAS12_Water Maze_Old_05 15 17 videos\Test 453.szv,1.2,3.9,0.25,1.061,0.209,0.272,0.958,0.785,0.095,0.477,0.07,1.65,0.971,0.784,0.55,0.2602,0.2925
454,10460,10,5/20/2017,10:09,am,"mzempare, ncarey",CAS12_Water Maze_Old_05 15 17 videos\Test 454.szv,0.9,5.9,0.126,1.547,0.14,0.262,1.073,0.799,0.058,0.695,0.02,3.77,0.802,0.769,1.28,0.2207,0.235
455,10461,10,5/20/2017,10:09,am,"mzempare, ncarey",CAS12_Water Maze_Old_05 15 17 videos\Test 455.szv,0.2,2.2,0.027,0.563,0.136,0.256,1,0.949,0,0.227,0,0.44,,0.894,0.02,0.1858,0.2312
456,10462,10,5/20/2017,10:10,am,"mzempare, ncarey",CAS12_Water Maze_Old_05 15 17 videos\Test 456.szv,2.9,5.9,0.811,1.735,0.283,0.296,0.902,0.53,0.312,0.604,0.77,3.3,0.912,0.504,2.11,0.2123,0.2803
457,10463,10,5/20/2017,10:10,am,"mzempare, ncarey",CAS12_Water Maze_Old_05 15 17 videos\Test 457.szv,2.5,5.7,0.652,1.507,0.261,0.264,0.976,0.583,0.271,0.565,0.57,2.99,0.999,0.578,1.66,0.2645,0.2625
