Test,Animal,Trial,Date,Time,Time of day,User,Recorded video file,AQ D3: TTR to End of test; Duration (s),Base; Duration (s),AQ D3: TTR to End of test; Distance (m),Base; Distance (m),AQ D3: TTR to End of test; Mean speed (m/s),Base; Mean speed (m/s),AQ D3: TTR to End of test; Path efficiency,Base; Path efficiency,AQ D3: TTR to End of test; Platform : mean distance from (m),Base; Platform : mean distance from (m),AQ D3: TTR to End of test; Platform : cumulative distance (m·s),Base; Platform : cumulative distance (m·s),AQ D3: TTR to End of test; Platform : path efficiency to entry,Base; Platform : path efficiency to entry,Platform : CIPL (m·s),AQ D3: TTR to End of test; Avg speed: AQ D3 (m/s),Base; Avg speed: AQ D3 (m/s)
200,10276.0,14,10/12/2016,10:24,am,"mzempare, ncarey",CAS9_Old_10 10 16 videos\Test 200.szv,39.4,41.2,8.422,8.746,0.214,0.212,0.044,0.06,0.556,0.549,21.56,22.26,0.033,0.052,21.77,0.2545,0.25
201,10277.0,13,10/12/2016,10:25,am,"mzempare, ncarey",CAS9_Old_10 10 16 videos\Test 201.szv,55.6,60.0,13.481,14.251,0.243,0.238,0.004,0.05,0.847,0.872,47.08,52.32,,,49.86,0.2475,0.2442
202,10277.0,14,10/12/2016,10:27,am,"mzempare, ncarey",CAS9_Old_10 10 16 videos\Test 202.szv,18.7,22.1,4.501,5.197,0.241,0.235,0.143,0.164,0.705,0.704,13.18,15.56,,,14.04,0.2475,0.2442
203,10264.0,15,10/12/2016,11:01,am,"mzempare, ncarey",CAS9_Old_10 10 16 videos\Test 203.szv,37.7,39.2,15.606,18.136,0.414,0.463,0.066,0.029,0.774,0.768,28.81,29.73,0.097,0.032,28.91,0.2862,0.2942
204,10264.0,16,10/12/2016,11:02,am,"mzempare, ncarey",CAS9_Old_10 10 16 videos\Test 204.szv,8.1,10.0,2.295,2.868,0.284,0.287,0.4,0.24,0.801,0.776,6.48,7.75,,,7.19,0.2862,0.2942
205,10265.0,15,10/12/2016,11:02,am,"mzempare, ncarey",CAS9_Old_10 10 16 videos\Test 205.szv,27.2,30.7,7.047,8.175,0.259,0.266,0.134,0.104,0.711,0.749,19.35,23.0,,,21.5,0.2523,0.253
206,10265.0,16,10/12/2016,11:03,am,"mzempare, ncarey",CAS9_Old_10 10 16 videos\Test 206.szv,9.2,12.7,2.237,2.933,0.244,0.232,0.523,0.334,0.705,0.782,5.87,9.25,0.501,0.308,7.58,0.2523,0.253
207,10266.0,15,10/12/2016,11:04,am,"mzempare, ncarey",CAS9_Old_10 10 16 videos\Test 207.szv,18.9,23.5,5.468,6.957,0.289,0.296,0.106,0.168,0.715,0.743,12.87,16.79,0.094,0.158,14.8,0.2292,0.2338
208,10266.0,16,10/12/2016,11:04,am,"mzempare, ncarey",CAS9_Old_10 10 16 videos\Test 208.szv,40.6,45.7,6.818,8.111,0.168,0.177,0.152,0.152,0.776,0.819,30.72,36.61,0.136,0.146,32.67,0.2292,0.2338
209,10267.0,15,10/12/2016,11:05,am,"mzempare, ncarey",CAS9_Old_10 10 16 videos\Test 209.szv,33.2,35.1,7.908,8.402,0.238,0.239,0.101,0.071,0.804,0.789,26.44,27.43,0.091,0.054,26.99,0.2367,0.2432
210,10267.0,16,10/12/2016,11:06,am,"mzempare, ncarey",CAS9_Old_10 10 16 videos\Test 210.szv,36.9,40.0,7.206,7.97,0.196,0.199,0.043,0.101,0.61,0.598,22.5,23.9,,,22.46,0.2367,0.2432
211,10268.0,15,10/12/2016,11:08,am,"mzempare, ncarey",CAS9_Old_10 10 16 videos\Test 211.szv,18.5,21.0,5.125,5.675,0.277,0.27,0.192,0.138,0.429,0.466,7.94,9.79,,,9.02,0.199,0.2537
212,10268.0,16,10/12/2016,11:08,am,"mzempare, ncarey",CAS9_Old_10 10 16 videos\Test 212.szv,27.5,31.5,6.668,7.671,0.243,0.244,0.05,0.146,0.723,0.715,19.1,21.74,0.037,0.137,19.55,0.199,0.2537
213,10269.0,15,10/12/2016,11:10,am,"mzempare, ncarey",CAS9_Old_10 10 16 videos\Test 213.szv,29.8,31.6,8.298,8.741,0.278,0.277,0.097,0.071,0.633,0.626,18.85,19.77,,,19.38,0.2248,0.2445
214,10269.0,16,10/12/2016,11:10,am,"mzempare, ncarey",CAS9_Old_10 10 16 videos\Test 214.szv,17.2,22.1,3.669,4.934,0.214,0.224,0.166,0.243,0.889,0.864,15.27,19.06,,,15.73,0.2248,0.2445
215,10270.0,15,10/12/2016,11:11,am,"mzempare, ncarey",CAS9_Old_10 10 16 videos\Test 215.szv,55.2,60.0,14.068,15.648,0.255,0.261,0.077,0.077,0.679,0.664,37.47,39.81,,,37.45,0.2242,0.2292
216,10270.0,16,10/12/2016,11:13,am,"mzempare, ncarey",CAS9_Old_10 10 16 videos\Test 216.szv,1.6,6.3,0.331,1.387,0.21,0.221,0.957,0.741,0.167,0.621,0.26,3.9,,,1.27,0.2242,0.2292
217,10271.0,15,10/12/2016,11:13,am,"mzempare, ncarey",CAS9_Old_10 10 16 videos\Test 217.szv,56.1,60.0,13.008,14.244,0.232,0.237,0.093,0.019,0.774,0.789,43.41,47.31,,,45.79,0.2138,0.2148
218,10271.0,16,10/12/2016,11:15,am,"mzempare, ncarey",CAS9_Old_10 10 16 videos\Test 218.szv,55.6,58.3,12.508,13.258,0.225,0.227,0.053,0.054,0.555,0.555,30.76,32.28,0.045,0.044,31.51,0.2138,0.2148
219,10272.0,15,10/12/2016,11:17,am,"mzempare, ncarey",CAS9_Old_10 10 16 videos\Test 219.szv,56.0,60.0,14.156,15.277,0.253,0.255,0.052,0.073,0.632,0.651,35.37,39.07,,,37.38,0.2298,0.231
220,10272.0,16,10/12/2016,11:18,am,"mzempare, ncarey",CAS9_Old_10 10 16 videos\Test 220.szv,58.1,60.0,12.501,12.776,0.215,0.213,0.091,0.103,0.754,0.744,43.82,44.65,,,44.16,0.2298,0.231
221,10273.0,15,10/12/2016,11:20,am,"mzempare, ncarey",CAS9_Old_10 10 16 videos\Test 221.szv,47.4,51.2,11.696,12.879,0.247,0.252,0.042,0.072,0.658,0.657,31.19,33.65,,,31.98,0.2352,0.2365
222,10273.0,16,10/12/2016,11:22,am,"mzempare, ncarey",CAS9_Old_10 10 16 videos\Test 222.szv,41.7,44.1,8.741,9.248,0.21,0.21,0.099,0.07,0.454,0.466,18.93,20.56,,,19.75,0.2352,0.2365
223,10274.0,15,10/12/2016,11:23,am,"mzempare, ncarey",CAS9_Old_10 10 16 videos\Test 223.szv,47.1,50.8,10.081,11.192,0.214,0.22,0.048,0.075,0.63,0.621,29.68,31.56,,,30.05,0.2115,0.2177
224,10274.0,16,10/12/2016,11:24,am,"mzempare, ncarey",CAS9_Old_10 10 16 videos\Test 224.szv,54.4,60.0,10.784,12.069,0.198,0.201,0.112,0.062,0.527,0.556,28.67,33.33,,,29.57,0.2115,0.2177
225,10275.0,15,10/12/2016,11:26,am,"mzempare, ncarey",CAS9_Old_10 10 16 videos\Test 225.szv,19.1,20.8,5.839,6.257,0.306,0.301,0.088,0.079,0.626,0.616,11.96,12.81,,,12.44,0.275,0.2738
226,10275.0,16,10/12/2016,11:26,am,"mzempare, ncarey",CAS9_Old_10 10 16 videos\Test 226.szv,2.5,6.3,0.742,1.834,0.297,0.291,0.991,0.542,0.429,0.822,1.07,5.18,,,3.31,0.275,0.2738
227,10276.0,15,10/12/2016,11:27,am,"mzempare, ncarey",CAS9_Old_10 10 16 videos\Test 227.szv,21.1,23.7,6.435,7.311,0.305,0.309,0.064,0.106,0.587,0.562,12.39,13.31,,,12.56,0.2545,0.25
228,10276.0,16,10/12/2016,11:27,am,"mzempare, ncarey",CAS9_Old_10 10 16 videos\Test 228.szv,5.2,9.5,1.045,2.004,0.201,0.211,0.661,0.597,0.269,0.533,1.34,4.95,0.554,0.541,2.18,0.2545,0.25
229,10277.0,15,10/12/2016,11:28,am,"mzempare, ncarey",CAS9_Old_10 10 16 videos\Test 229.szv,28.4,30.9,7.41,8.009,0.261,0.259,0.138,0.096,0.783,0.781,22.23,24.15,,,23.41,0.2475,0.2442
230,10277.0,16,10/12/2016,11:28,am,"mzempare, ncarey",CAS9_Old_10 10 16 videos\Test 230.szv,31.0,32.7,7.69,7.976,0.248,0.244,0.082,0.07,0.799,0.781,24.76,25.55,,,25.18,0.2475,0.2442
231,10264.0,17,10/12/2016,11:53,am,"mzempare, ncarey",CAS9_Old_10 10 16 videos\Test 231.szv,4.4,8.7,1.146,2.217,0.26,0.255,0.477,0.612,0.357,0.663,1.37,5.4,0.435,0.591,2.33,0.2862,0.2942
232,10264.0,18,10/12/2016,11:53,am,"mzempare, ncarey",CAS9_Old_10 10 16 videos\Test 232.szv,33.4,37.3,9.155,9.958,0.274,0.267,0.137,0.113,0.739,0.789,24.68,29.41,,,26.83,0.2862,0.2942
233,10265.0,17,10/12/2016,11:54,am,"mzempare, ncarey",CAS9_Old_10 10 16 videos\Test 233.szv,9.8,13.4,2.302,3.37,0.236,0.252,0.172,0.285,0.372,0.395,3.58,5.23,0.119,0.27,3.55,0.2523,0.253
234,10265.0,18,10/12/2016,11:54,am,"mzempare, ncarey",CAS9_Old_10 10 16 videos\Test 234.szv,50.6,54.3,12.012,13.337,0.237,0.246,0.036,0.066,0.704,0.7,35.63,37.99,,,35.43,0.2523,0.253
235,10266.0,17,10/12/2016,11:56,am,"mzempare, ncarey",CAS9_Old_10 10 16 videos\Test 235.szv,56.4,60.0,13.915,15.189,0.247,0.253,0.102,0.045,0.828,0.838,46.67,50.29,,,48.85,0.2292,0.2338
236,10266.0,18,10/12/2016,11:57,am,"mzempare, ncarey",CAS9_Old_10 10 16 videos\Test 236.szv,10.6,15.3,2.356,3.491,0.223,0.228,0.245,0.324,0.388,0.515,4.11,7.87,,,5.18,0.2292,0.2338
237,10267.0,17,10/12/2016,11:58,am,"mzempare, ncarey",CAS9_Old_10 10 16 videos\Test 237.szv,3.9,8.7,1.093,2.358,0.281,0.271,0.947,0.484,0.557,0.916,2.16,7.96,,,5.42,0.2367,0.2432
238,10267.0,18,10/12/2016,11:58,am,"mzempare, ncarey",CAS9_Old_10 10 16 videos\Test 238.szv,17.1,20.5,4.103,5.072,0.24,0.247,0.077,0.187,0.87,0.803,14.87,16.45,,,15.04,0.2367,0.2432
239,10268.0,17,10/12/2016,11:59,am,"mzempare, ncarey",CAS9_Old_10 10 16 videos\Test 239.szv,0.9,2.5,0.122,0.58,0.136,0.232,0.917,0.948,0.0,0.243,0.0,0.35,,0.973,0.05,0.199,0.2537
240,10268.0,18,10/12/2016,11:59,am,"mzempare, ncarey",CAS9_Old_10 10 16 videos\Test 240.szv,33.8,37.9,9.375,10.603,0.278,0.28,0.08,0.104,0.593,0.636,19.89,23.91,0.909,0.507,21.92,0.199,0.2537
241,10269.0,17,10/12/2016,12:01,pm,"mzempare, ncarey",CAS9_Old_10 10 16 videos\Test 241.szv,10.6,14.0,2.71,3.592,0.256,0.257,0.061,0.249,0.65,0.62,6.88,8.68,,,7.25,0.2248,0.2445
242,10269.0,18,10/12/2016,12:01,pm,"mzempare, ncarey",CAS9_Old_10 10 16 videos\Test 242.szv,2.9,5.8,0.588,1.371,0.203,0.236,0.581,0.627,0.139,0.292,0.35,1.59,0.372,0.529,0.52,0.2248,0.2445
243,10270.0,17,10/12/2016,12:02,pm,"mzempare, ncarey",CAS9_Old_10 10 16 videos\Test 243.szv,54.9,60.0,13.486,15.03,0.246,0.251,0.113,0.047,0.727,0.727,39.89,43.6,,,40.88,0.2242,0.2292
244,10270.0,18,10/12/2016,12:04,pm,"mzempare, ncarey",CAS9_Old_10 10 16 videos\Test 244.szv,19.5,22.3,3.262,3.727,0.168,0.167,0.3,0.21,0.854,0.837,16.42,18.43,0.272,0.176,17.13,0.2242,0.2292
245,10271.0,17,10/12/2016,12:05,pm,"mzempare, ncarey",CAS9_Old_10 10 16 videos\Test 245.szv,54.9,60.0,13.441,14.602,0.245,0.243,0.046,0.044,0.721,0.761,39.55,45.63,,,43.17,0.2138,0.2148
246,10271.0,18,10/12/2016,12:07,pm,"mzempare, ncarey",CAS9_Old_10 10 16 videos\Test 246.szv,19.2,20.3,4.084,4.286,0.213,0.211,0.051,0.048,0.711,0.683,13.64,13.84,,,13.71,0.2138,0.2148
247,10272.0,17,10/12/2016,12:08,pm,"mzempare, ncarey",CAS9_Old_10 10 16 videos\Test 247.szv,56.6,60.0,15.803,16.827,0.279,0.28,0.069,0.068,0.728,0.728,41.17,43.65,,,42.48,0.2298,0.231
248,10272.0,18,10/12/2016,12:10,pm,"mzempare, ncarey",CAS9_Old_10 10 16 videos\Test 248.szv,20.9,25.6,4.004,5.253,0.192,0.205,0.081,0.222,0.457,0.486,9.54,12.43,,,9.45,0.2298,0.231
249,10273.0,17,10/12/2016,12:10,pm,"mzempare, ncarey",CAS9_Old_10 10 16 videos\Test 249.szv,29.6,31.8,7.555,8.069,0.255,0.254,0.047,0.086,0.62,0.604,18.28,19.14,0.021,0.066,18.57,0.2352,0.2365
250,10273.0,18,10/12/2016,12:11,pm,"mzempare, ncarey",CAS9_Old_10 10 16 videos\Test 250.szv,55.5,60.0,12.053,12.911,0.217,0.215,0.086,0.118,0.637,0.667,35.33,40.02,,,37.34,0.2352,0.2365
251,10274.0,17,10/12/2016,12:13,pm,"mzempare, ncarey",CAS9_Old_10 10 16 videos\Test 251.szv,54.4,60.0,12.646,14.375,0.233,0.24,0.066,0.093,0.744,0.753,40.47,45.19,,,41.97,0.2115,0.2177
252,10274.0,18,10/12/2016,12:15,pm,"mzempare, ncarey",CAS9_Old_10 10 16 videos\Test 252.szv,55.9,60.0,11.651,12.712,0.208,0.212,0.114,0.102,0.728,0.751,40.67,45.03,,,43.08,0.2115,0.2177
253,10275.0,17,10/12/2016,12:17,pm,"mzempare, ncarey",CAS9_Old_10 10 16 videos\Test 253.szv,7.2,8.9,2.252,2.77,0.313,0.312,0.318,0.228,0.652,0.628,4.69,5.59,,,5.2,0.275,0.2738
254,10275.0,18,10/12/2016,12:17,pm,"mzempare, ncarey",CAS9_Old_10 10 16 videos\Test 254.szv,41.8,44.0,10.661,11.242,0.255,0.256,0.084,0.063,0.579,0.587,24.19,25.8,,,25.05,0.275,0.2738
255,10276.0,17,10/12/2016,12:18,pm,"mzempare, ncarey",CAS9_Old_10 10 16 videos\Test 255.szv,26.4,31.0,7.847,9.359,0.297,0.302,0.13,0.129,0.565,0.652,14.9,20.2,,,17.88,0.2545,0.25
256,10276.0,18,10/12/2016,12:19,pm,"mzempare, ncarey",CAS9_Old_10 10 16 videos\Test 256.szv,5.4,9.7,1.542,2.392,0.286,0.247,0.368,0.452,0.251,0.53,1.35,5.14,,,2.73,0.2545,0.25
257,10277.0,17,10/12/2016,12:20,pm,"mzempare, ncarey",CAS9_Old_10 10 16 videos\Test 257.szv,32.7,35.0,8.941,9.516,0.273,0.272,0.037,0.064,0.726,0.705,23.39,24.35,0.03,0.06,23.74,0.2475,0.2442
258,10277.0,18,10/12/2016,12:20,pm,"mzempare, ncarey",CAS9_Old_10 10 16 videos\Test 258.szv,23.5,27.2,5.138,5.892,0.219,0.217,0.083,0.159,0.563,0.589,13.03,15.81,0.069,0.152,13.93,0.2475,0.2442
