Test,Animal,Trial,Date,Time,Time of day,User,Recorded video file,V D6: TTR to End of test; Duration (s),Base; Duration (s),V D6: TTR to End of test; Distance (m),Base; Distance (m),V D6: TTR to End of test; Mean speed (m/s),Base; Mean speed (m/s),V D6: TTR to End of test; Path efficiency,Base; Path efficiency,V D6: TTR to End of test; Platform : mean distance from (m),Base; Platform : mean distance from (m),V D6: TTR to End of test; Platform : cumulative distance (m·s),Base; Platform : cumulative distance (m·s),V D6: TTR to End of test; Platform : path efficiency to entry,Base; Platform : path efficiency to entry,Platform : CIPL (m·s),V D6: TTR to End of test; Avg speed: V D6 (m/s),Base; Avg speed: V D6 (m/s)
321,9985,8,10/17/2015,9:21,am,"mzempare, ncarey",CAS_October12-2015_Old videos\Test 321.szv,2.8,7.6,0.625,2.01,0.223,0.265,0.922,0.623,0.201,0.674,0.56,5.12,,,2.78,0.2177,0.229
322,9986,8,10/17/2015,9:21,am,"mzempare, ncarey",CAS_October12-2015_Old videos\Test 322.szv,9.7,12.1,2.758,3.422,0.285,0.283,0.349,0.198,0.81,0.789,7.44,9.15,0.33,0.169,8.56,0.1978,0.2395
323,9987,8,10/17/2015,9:22,am,"mzempare, ncarey",CAS_October12-2015_Old videos\Test 323.szv,0.8,4.1,0.16,1.124,0.2,0.274,0.98,0.775,0.064,0.495,0.05,2.01,0.817,0.727,0.77,0.2013,0.2472
324,9988,8,10/17/2015,9:22,am,"mzempare, ncarey",CAS_October12-2015_Old videos\Test 324.szv,1.6,3.4,0.203,0.588,0.127,0.173,0.985,0.768,0.072,0.231,0.08,0.68,0.999,0.728,0.22,0.1252,0.2238
325,9989,8,10/17/2015,9:22,am,"mzempare, ncarey",CAS_October12-2015_Old videos\Test 325.szv,1.4,5.7,0.332,1.583,0.237,0.278,0.99,0.723,0.131,0.702,0.18,4,,,1.71,0.2425,0.2592
326,9990,8,10/17/2015,9:23,am,"mzempare, ncarey",CAS_October12-2015_Old videos\Test 326.szv,1.3,5.3,0.26,1.414,0.205,0.268,0.977,0.788,0.084,0.57,0.09,2.88,0.977,0.774,0.79,0.2228,0.2615
327,9991,8,10/17/2015,9:23,am,"mzempare, ncarey",CAS_October12-2015_Old videos\Test 327.szv,0.2,4.2,0.018,1.209,0.114,0.291,1,0.93,0,0.56,0,2.16,,0.928,0.2,0.2367,0.2693
328,9992,8,10/17/2015,9:23,am,"mzempare, ncarey",CAS_October12-2015_Old videos\Test 328.szv,4.8,8.2,1.249,2.198,0.26,0.268,0.77,0.403,0.533,0.696,2.56,5.7,,,4.42,0.2192,0.2397
329,9993,8,10/17/2015,9:24,am,"mzempare, ncarey",CAS_October12-2015_Old videos\Test 329.szv,0.5,3.5,0.066,0.865,0.145,0.25,0.996,0.87,0.023,0.393,0.01,1.26,0.908,0.876,0.2,0.2117,0.246
330,9994,8,10/17/2015,9:24,am,"mzempare, ncarey",CAS_October12-2015_Old videos\Test 330.szv,0.5,5,0.04,1.197,0.088,0.241,0.952,0.888,0.028,0.511,0.01,2.54,,,0.33,0.1723,0.2277
