Test,Animal,Trial,Date,Time,Time of day,User,Recorded video file,V D5: TTR to End of test; Duration (s),Base; Duration (s),V D5: TTR to End of test; Distance (m),Base; Distance (m),V D5: TTR to End of test; Mean speed (m/s),Base; Mean speed (m/s),V D5: TTR to End of test; Path efficiency,Base; Path efficiency,V D5: TTR to End of test; Platform : mean distance from (m),Base; Platform : mean distance from (m),V D5: TTR to End of test; Platform : cumulative distance (m·s),Base; Platform : cumulative distance (m·s),V D5: TTR to End of test; Platform : path efficiency to entry,Base; Platform : path efficiency to entry,Platform : CIPL (m·s),V D5: TTR to End of test; Avg speed: V D5 (m/s),Base; Avg speed: V D5 (m/s)
371,10264,2,10/14/2016,9:56,am,"mzempare, ncarey",CAS9_Old_10 10 16 videos\Test 371.szv,1.3,6.1,0.247,1.448,0.19,0.237,0.984,0.789,0.079,0.539,0.08,3.11,0.811,0.777,0.51,0.2172,0.2342
372,10265,2,10/14/2016,9:57,am,"mzempare, ncarey",CAS9_Old_10 10 16 videos\Test 372.szv,1.9,5.1,0.375,1.012,0.2,0.2,0.867,0.836,0.116,0.443,0.17,2.06,0.757,0.807,0.53,0.2278,0.2512
373,10266,2,10/14/2016,9:57,am,"mzempare, ncarey",CAS9_Old_10 10 16 videos\Test 373.szv,18,22.9,4.478,5.829,0.249,0.255,0.123,0.222,0.614,0.659,11.06,15.09,,,12.52,0.2157,0.233
374,10267,2,10/14/2016,9:58,am,"mzempare, ncarey",CAS9_Old_10 10 16 videos\Test 374.szv,6.4,8.8,1.577,2.109,0.246,0.24,0.559,0.315,0.402,0.464,2.52,4.02,0.486,0.251,3.42,0.1923,0.218
375,10268,2,10/14/2016,9:58,am,"mzempare, ncarey",CAS9_Old_10 10 16 videos\Test 375.szv,31.7,34.8,8.318,9.222,0.263,0.265,0.033,0.085,0.617,0.6,19.25,20.58,0.02,0.086,19.37,0.251,0.2523
376,10269,2,10/14/2016,9:59,am,"mzempare, ncarey",CAS9_Old_10 10 16 videos\Test 376.szv,28,32.4,6.498,7.595,0.232,0.234,0.064,0.14,0.66,0.673,18.32,21.64,0.05,0.136,19.31,0.2427,0.2345
377,10270,2,10/14/2016,10:00,am,"mzempare, ncarey",CAS9_Old_10 10 16 videos\Test 377.szv,35.6,38.2,8.478,8.879,0.238,0.232,0.086,0.069,0.475,0.487,16.84,18.55,0.078,0.066,17.78,0.223,0.2257
378,10271,2,10/14/2016,10:01,am,"mzempare, ncarey",CAS9_Old_10 10 16 videos\Test 378.szv,13.2,16.3,3.667,4.448,0.278,0.273,0.252,0.21,0.694,0.719,8.98,11.54,0.213,0.178,10.36,0.251,0.2513
379,10272,2,10/14/2016,10:02,am,"mzempare, ncarey",CAS9_Old_10 10 16 videos\Test 379.szv,3.3,3.3,0.979,0.979,0.297,0.297,0.979,0.979,0.407,0.407,1.23,1.23,0.95,0.95,-0.08,0.2365,0.2633
380,10273,2,10/14/2016,10:02,am,"mzempare, ncarey",CAS9_Old_10 10 16 videos\Test 380.szv,3.3,6.6,0.637,1.569,0.193,0.238,0.703,0.58,0.165,0.4,0.51,2.56,0.729,0.551,1.03,0.2307,0.2582
381,10274,2,10/14/2016,10:03,am,"mzempare, ncarey",CAS9_Old_10 10 16 videos\Test 381.szv,1.7,4,0.245,0.784,0.145,0.197,0.798,0.66,0.076,0.243,0.13,0.97,,,0.33,0.1927,0.2157
382,10275,2,10/14/2016,10:03,am,"mzempare, ncarey",CAS9_Old_10 10 16 videos\Test 382.szv,1,2.1,0.111,0.247,0.111,0.117,1.056,1.02,0.052,0.144,0.04,0.26,0.739,0.925,0.06,0.1757,0.2133
383,10276,2,10/14/2016,10:03,am,"mzempare, ncarey",CAS9_Old_10 10 16 videos\Test 383.szv,6,10.4,0.941,2.033,0.157,0.196,0.514,0.538,0.29,0.491,1.67,4.98,0.54,0.508,2.29,0.1772,0.233
384,10277,2,10/14/2016,10:04,am,"mzempare, ncarey",CAS9_Old_10 10 16 videos\Test 384.szv,2.8,7.1,0.559,1.54,0.2,0.217,0.971,0.672,0.201,0.566,0.51,3.87,0.899,0.67,1.49,0.2373,0.2375
