Test,Animal,Trial,Date,Time,Time of day,User,Recorded video file,AQ D4: TTR to End of test; Duration (s),Base; Duration (s),AQ D4: TTR to End of test; Distance (m),Base; Distance (m),AQ D4: TTR to End of test; Mean speed (m/s),Base; Mean speed (m/s),AQ D4: TTR to End of test; Path efficiency,Base; Path efficiency,AQ D4: TTR to End of test; Platform : mean distance from (m),Base; Platform : mean distance from (m),AQ D4: TTR to End of test; Platform : cumulative distance (m·s),Base; Platform : cumulative distance (m·s),AQ D4: TTR to End of test; Platform : path efficiency to entry,Base; Platform : path efficiency to entry,Platform : CIPL (m·s),AQ D4: TTR to End of test; Avg speed: AQ D4 (m/s),Base; Avg speed: AQ D4 (m/s)
173,9913.0,19,8/27/2015,9:53,am,"mzempare, ncarey",CAS2_August24-2015_Old videos\Test 173.szv,2.4,2.4,0.475,0.475,0.198,0.198,0.979,0.979,0.305,0.305,0.73,0.73,,,0.05,0.216,0.2123
174,9913.0,20,8/27/2015,9:53,am,"mzempare, ncarey",CAS2_August24-2015_Old videos\Test 174.szv,41.6,45.2,9.665,10.668,0.232,0.236,0.055,0.09,0.482,0.492,20.05,22.24,,,20.97,0.216,0.2123
175,9914.0,19,8/27/2015,9:55,am,"mzempare, ncarey",CAS2_August24-2015_Old videos\Test 175.szv,49.7,52.9,11.592,12.177,0.233,0.23,0.09,0.076,0.705,0.707,34.73,37.1,0.079,0.065,35.73,0.2382,0.2405
176,9914.0,20,8/27/2015,9:56,am,"mzempare, ncarey",CAS2_August24-2015_Old videos\Test 176.szv,39.6,44.2,7.4,8.583,0.187,0.194,0.112,0.144,0.652,0.685,25.81,30.27,,,27.02,0.2382,0.2405
177,9915.0,19,8/27/2015,9:57,am,"mzempare, ncarey",CAS2_August24-2015_Old videos\Test 177.szv,8.5,12.5,2.086,3.057,0.245,0.245,0.345,0.33,0.776,0.751,6.6,9.39,,,7.21,0.249,0.252
178,9915.0,20,8/27/2015,9:58,am,"mzempare, ncarey",CAS2_August24-2015_Old videos\Test 178.szv,24.8,28.9,6.038,7.222,0.244,0.25,0.149,0.148,0.554,0.625,13.4,17.68,0.136,0.143,15.55,0.249,0.252
179,9916.0,19,8/27/2015,9:59,am,"mzempare, ncarey",CAS2_August24-2015_Old videos\Test 179.szv,16.8,18.8,4.105,4.665,0.245,0.249,0.205,0.122,0.503,0.509,8.42,9.54,0.185,0.111,8.97,0.2462,0.2542
180,9916.0,20,8/27/2015,10:00,am,"mzempare, ncarey",CAS2_August24-2015_Old videos\Test 180.szv,56.3,60.0,13.218,14.286,0.235,0.238,0.035,0.086,0.564,0.57,31.75,34.19,,,32.24,0.2462,0.2542
181,9908.0,21,8/27/2015,10:56,am,"mzempare, ncarey",CAS2_August24-2015_Old videos\Test 181.szv,56.9,60.0,14.715,15.762,0.259,0.263,0.062,0.08,0.801,0.779,45.56,46.74,,,45.73,0.2335,0.2337
182,9908.0,22,8/27/2015,10:57,am,"mzempare, ncarey",CAS2_August24-2015_Old videos\Test 182.szv,9.0,12.5,2.241,2.989,0.249,0.239,0.526,0.318,0.722,0.766,6.33,9.39,0.49,0.273,8.0,0.2335,0.2337
183,9909.0,21,8/27/2015,10:58,am,"mzempare, ncarey",CAS2_August24-2015_Old videos\Test 183.szv,53.8,56.1,13.036,13.674,0.242,0.244,0.067,0.041,0.688,0.684,37.0,38.33,,,37.75,0.2118,0.2285
184,9909.0,22,8/27/2015,10:59,am,"mzempare, ncarey",CAS2_August24-2015_Old videos\Test 184.szv,1.6,5.9,0.254,1.291,0.159,0.219,0.971,0.843,0.139,0.514,0.22,3.03,,,0.77,0.2118,0.2285
185,9910.0,21,8/27/2015,11:00,am,"mzempare, ncarey",CAS2_August24-2015_Old videos\Test 185.szv,41.4,46.4,7.834,8.855,0.189,0.191,0.163,0.142,0.779,0.817,32.24,37.91,,,34.81,0.215,0.2138
186,9910.0,22,8/27/2015,11:02,am,"mzempare, ncarey",CAS2_August24-2015_Old videos\Test 186.szv,24.6,28.4,5.568,6.176,0.227,0.218,0.109,0.14,0.605,0.632,14.71,17.77,0.097,0.133,16.21,0.215,0.2138
187,9911.0,21,8/27/2015,11:02,am,"mzempare, ncarey",CAS2_August24-2015_Old videos\Test 187.szv,55.6,60.0,12.304,13.61,0.221,0.227,0.022,0.105,0.605,0.613,33.63,36.8,,,34.06,0.2512,0.2497
188,9911.0,22,8/27/2015,11:04,am,"mzempare, ncarey",CAS2_August24-2015_Old videos\Test 188.szv,5.9,9.2,1.471,2.091,0.25,0.228,0.601,0.435,0.456,0.585,2.62,5.29,0.597,0.413,3.7,0.2512,0.2497
189,9912.0,21,8/27/2015,11:05,am,"mzempare, ncarey",CAS2_August24-2015_Old videos\Test 189.szv,57.7,60.0,10.593,11.146,0.184,0.186,0.082,0.119,0.729,0.718,42.06,43.05,,,42.37,0.1778,0.2168
190,9912.0,22,8/27/2015,11:07,am,"mzempare, ncarey",CAS2_August24-2015_Old videos\Test 190.szv,55.1,60.0,8.605,9.38,0.156,0.156,0.146,0.164,0.637,0.673,35.08,40.35,,,36.76,0.1778,0.2168
191,9913.0,21,8/27/2015,11:09,am,"mzempare, ncarey",CAS2_August24-2015_Old videos\Test 191.szv,55.3,60.0,11.647,12.549,0.211,0.209,0.055,0.087,0.759,0.774,41.96,46.42,,,43.95,0.216,0.2123
192,9913.0,22,8/27/2015,11:11,am,"mzempare, ncarey",CAS2_August24-2015_Old videos\Test 192.szv,0.6,5.1,0.138,1.055,0.234,0.207,0.931,0.97,0.021,0.559,0.01,2.72,0.802,0.967,0.39,0.216,0.2123
193,9914.0,21,8/27/2015,11:12,am,"mzempare, ncarey",CAS2_August24-2015_Old videos\Test 193.szv,13.7,15.6,3.674,4.184,0.268,0.268,0.063,0.096,0.65,0.61,8.91,9.52,,,9.12,0.2382,0.2405
194,9914.0,22,8/27/2015,11:12,am,"mzempare, ncarey",CAS2_August24-2015_Old videos\Test 194.szv,56.8,60.0,11.517,12.376,0.203,0.206,0.064,0.032,0.722,0.708,41.02,42.49,,,41.04,0.2382,0.2405
195,9915.0,21,8/27/2015,11:14,am,"mzempare, ncarey",CAS2_August24-2015_Old videos\Test 195.szv,50.4,54.5,11.696,12.77,0.232,0.234,0.044,0.094,0.728,0.72,36.66,39.26,,,36.95,0.249,0.252
196,9915.0,22,8/27/2015,11:16,am,"mzempare, ncarey",CAS2_August24-2015_Old videos\Test 196.szv,3.5,7.7,0.833,1.913,0.238,0.248,0.94,0.59,0.38,0.696,1.24,5.2,0.935,0.561,2.94,0.249,0.252
197,9916.0,21,8/27/2015,11:16,am,"mzempare, ncarey",CAS2_August24-2015_Old videos\Test 197.szv,55.7,60.0,13.447,14.5,0.241,0.242,0.103,0.103,0.64,0.67,35.66,40.22,,,37.72,0.2462,0.2542
198,9916.0,22,8/27/2015,11:18,am,"mzempare, ncarey",CAS2_August24-2015_Old videos\Test 198.szv,9.6,13.4,2.296,3.126,0.24,0.234,0.273,0.36,0.541,0.578,5.18,7.73,0.22,0.309,5.63,0.2462,0.2542
199,9908.0,23,8/27/2015,15:06,pm,"mzempare, ncarey",CAS2_August24-2015_Old videos\Test 199.szv,57.9,60.0,13.239,13.815,0.229,0.23,0.023,0.061,0.651,0.638,37.62,38.22,,0.835,37.67,0.2335,0.2337
200,9908.0,24,8/27/2015,15:08,pm,"mzempare, ncarey",CAS2_August24-2015_Old videos\Test 200.szv,55.5,60.0,11.117,12.06,0.2,0.201,0.142,0.093,0.706,0.736,39.18,44.14,,,41.28,0.2335,0.2337
201,9909.0,23,8/27/2015,15:10,pm,"mzempare, ncarey",CAS2_August24-2015_Old videos\Test 201.szv,28.2,32.0,6.543,7.729,0.232,0.242,0.139,0.131,0.616,0.642,17.37,20.54,,,18.96,0.2118,0.2285
202,9909.0,24,8/27/2015,15:11,pm,"mzempare, ncarey",CAS2_August24-2015_Old videos\Test 202.szv,27.1,30.5,6.145,6.798,0.227,0.223,0.107,0.141,0.417,0.445,11.29,13.55,,,12.16,0.2118,0.2285
203,9910.0,23,8/27/2015,15:11,pm,"mzempare, ncarey",CAS2_August24-2015_Old videos\Test 203.szv,37.2,39.4,9.959,10.655,0.268,0.27,0.048,0.051,0.672,0.654,24.92,25.7,0.035,0.044,25.27,0.215,0.2138
204,9910.0,24,8/27/2015,15:12,pm,"mzempare, ncarey",CAS2_August24-2015_Old videos\Test 204.szv,54.6,60.0,8.964,9.863,0.164,0.164,0.144,0.097,0.902,0.918,49.23,55.07,,,51.0,0.215,0.2138
205,9911.0,23,8/27/2015,15:14,pm,"mzempare, ncarey",CAS2_August24-2015_Old videos\Test 205.szv,55.8,60.0,13.786,15.037,0.247,0.251,0.071,0.038,0.617,0.621,34.41,37.26,,,35.02,0.2512,0.2497
206,9911.0,24,8/27/2015,15:16,pm,"mzempare, ncarey",CAS2_August24-2015_Old videos\Test 206.szv,12.8,15.0,3.28,3.718,0.256,0.248,0.233,0.173,0.42,0.454,5.33,6.77,0.204,0.147,6.14,0.2512,0.2497
207,9912.0,23,8/27/2015,15:17,pm,"mzempare, ncarey",CAS2_August24-2015_Old videos\Test 207.szv,54.8,60.0,10.24,11.461,0.187,0.191,0.046,0.062,0.703,0.732,38.52,43.88,,,40.55,0.1778,0.2168
208,9912.0,24,8/27/2015,15:19,pm,"mzempare, ncarey",CAS2_August24-2015_Old videos\Test 208.szv,0.6,2.0,0.076,0.441,0.127,0.22,0.965,0.924,0.062,0.136,0.04,0.27,,,0.05,0.1778,0.2168
209,9913.0,23,8/27/2015,15:19,pm,"mzempare, ncarey",CAS2_August24-2015_Old videos\Test 209.szv,56.6,60.0,13.234,13.908,0.234,0.232,0.083,0.063,0.749,0.736,42.36,44.15,,,42.96,0.216,0.2123
210,9913.0,24,8/27/2015,15:21,pm,"mzempare, ncarey",CAS2_August24-2015_Old videos\Test 210.szv,43.4,46.9,8.125,8.987,0.187,0.192,0.039,0.09,0.478,0.486,20.72,22.77,,,21.25,0.216,0.2123
211,9914.0,23,8/27/2015,15:22,pm,"mzempare, ncarey",CAS2_August24-2015_Old videos\Test 211.szv,4.2,4.2,1.165,1.165,0.277,0.277,0.91,0.91,0.615,0.615,2.58,2.58,0.903,0.903,0.57,0.2382,0.2405
212,9914.0,24,8/27/2015,15:23,pm,"mzempare, ncarey",CAS2_August24-2015_Old videos\Test 212.szv,23.3,27.8,6.083,7.443,0.261,0.268,0.132,0.168,0.696,0.75,16.21,20.86,,,18.66,0.2382,0.2405
213,9915.0,23,8/27/2015,15:24,pm,"mzempare, ncarey",CAS2_August24-2015_Old videos\Test 213.szv,47.1,48.7,13.043,13.477,0.277,0.277,0.006,0.033,0.589,0.578,27.72,28.15,,,27.82,0.249,0.252
214,9915.0,24,8/27/2015,15:25,pm,"mzempare, ncarey",CAS2_August24-2015_Old videos\Test 214.szv,15.8,19.5,4.082,5.039,0.258,0.258,0.092,0.184,0.604,0.613,9.54,11.95,,,10.17,0.249,0.252
215,9916.0,23,8/27/2015,15:26,pm,"mzempare, ncarey",CAS2_August24-2015_Old videos\Test 215.szv,3.2,7.0,0.78,1.999,0.244,0.286,0.648,0.578,0.268,0.507,0.86,3.55,,,1.87,0.2462,0.2542
216,9916.0,24,8/27/2015,15:26,pm,"mzempare, ncarey",CAS2_August24-2015_Old videos\Test 216.szv,27.6,31.2,7.511,8.607,0.272,0.276,0.139,0.115,0.645,0.678,17.78,21.15,0.123,0.106,19.6,0.2462,0.2542
