Test,Animal,Trial,Date,Time,Time of day,User,Recorded video file,V D6: TTR to End of test; Duration (s),Base; Duration (s),V D6: TTR to End of test; Distance (m),Base; Distance (m),V D6: TTR to End of test; Mean speed (m/s),Base; Mean speed (m/s),V D6: TTR to End of test; Path efficiency,Base; Path efficiency,V D6: TTR to End of test; Platform : mean distance from (m),Base; Platform : mean distance from (m),V D6: TTR to End of test; Platform : cumulative distance (m·s),Base; Platform : cumulative distance (m·s),V D6: TTR to End of test; Platform : path efficiency to entry,Base; Platform : path efficiency to entry,Platform : CIPL (m·s),V D6: TTR to End of test; Avg speed: V D6 (m/s),Base; Avg speed: V D6 (m/s)
321,10382,8,4/1/2017,9:46,am,"mzempare, ncarey",CAS_11_Young_03.27.17 videos\Test 321.szv,2.9,2.9,0.813,0.813,0.283,0.283,0.971,0.971,0.391,0.391,1.04,1.04,0.957,0.957,0.06,0.2652,0.2607
322,10383,8,4/1/2017,9:46,am,"mzempare, ncarey",CAS_11_Young_03.27.17 videos\Test 322.szv,4,8,1.068,2.18,0.27,0.274,0.894,0.538,0.493,0.676,1.88,5.28,0.908,0.528,2.9,0.2637,0.2812
323,10384,8,4/1/2017,9:46,am,"mzempare, ncarey",CAS_11_Young_03.27.17 videos\Test 323.szv,4.6,4.6,1.249,1.249,0.273,0.273,0.872,0.872,0.628,0.628,2.78,2.78,0.839,0.839,0.76,0.207,0.2243
324,10385,8,4/1/2017,9:47,am,"mzempare, ncarey",CAS_11_Young_03.27.17 videos\Test 324.szv,4.3,5.7,1.441,1.839,0.335,0.323,0.394,0.297,0.441,0.441,1.77,2.39,0.373,0.241,2.08,0.246,0.3073
325,10386,8,4/1/2017,9:47,am,"mzempare, ncarey",CAS_11_Young_03.27.17 videos\Test 325.szv,4,7.7,1.223,2.168,0.308,0.283,0.859,0.511,0.571,0.735,2.04,5.35,0.875,0.494,3.41,0.2827,0.2807
326,10387,8,4/1/2017,9:47,am,"mzempare, ncarey",CAS_11_Young_03.27.17 videos\Test 326.szv,4,4,1.325,1.325,0.331,0.331,0.925,0.925,0.68,0.68,2.6,2.6,0.925,0.925,0.43,0.2712,0.2975
327,10388,8,4/1/2017,9:49,am,"mzempare, ncarey",CAS_11_Young_03.27.17 videos\Test 327.szv,0.5,2.2,0.083,0.487,0.182,0.226,0.87,0.96,0.029,0.243,0.01,0.46,0.999,0.936,0.07,0.2012,0.251
328,10389,8,4/1/2017,9:49,am,"mzempare, ncarey",CAS_11_Young_03.27.17 videos\Test 328.szv,0.7,4.7,0.013,1.023,0.018,0.218,1.491,0.984,0,0.446,0,1.53,,0.969,-0.06,0.2047,0.2358
329,10390,8,4/1/2017,9:50,am,"mzempare, ncarey",CAS_11_Young_03.27.17 videos\Test 329.szv,1.1,2.5,0.206,0.514,0.187,0.206,0.949,0.937,0.048,0.208,0.05,0.51,0.65,0.773,0.13,0.2232,0.2705
330,10391,8,4/1/2017,9:50,am,"mzempare, ncarey",CAS_11_Young_03.27.17 videos\Test 330.szv,3.7,6.2,0.384,0.745,0.105,0.121,0.851,0.917,0.086,0.383,0.1,1.4,0.879,0.94,0.41,0.2287,0.2322
