Test,Animal,Trial,Date,Time,Time of day,User,Recorded video file,AQ D3: TTR to End of test; Duration (s),Base; Duration (s),AQ D3: TTR to End of test; Distance (m),Base; Distance (m),AQ D3: TTR to End of test; Mean speed (m/s),Base; Mean speed (m/s),AQ D3: TTR to End of test; Path efficiency,Base; Path efficiency,AQ D3: TTR to End of test; Platform : mean distance from (m),Base; Platform : mean distance from (m),AQ D3: TTR to End of test; Platform : cumulative distance (m·s),Base; Platform : cumulative distance (m·s),AQ D3: TTR to End of test; Platform : path efficiency to entry,Base; Platform : path efficiency to entry,Platform : CIPL (m·s),AQ D3: TTR to End of test; Avg speed: AQ D3 (m/s),Base; Avg speed: AQ D3 (m/s)
121,9975.0,13,10/14/2015,9:39,am,"mzempare, ncarey",CAS_October12-2015_Middle videos\Test 121.szv,2.6,5.9,0.613,1.583,0.237,0.269,0.85,0.641,0.146,0.534,0.28,2.77,0.742,0.607,1.31,0.2625,0.2717
122,9975.0,14,10/14/2015,9:39,am,"mzempare, ncarey",CAS_October12-2015_Middle videos\Test 122.szv,20.9,24.6,6.006,7.023,0.287,0.285,0.17,0.151,0.622,0.697,12.77,16.89,0.155,0.145,15.05,0.2625,0.2717
123,9976.0,13,10/14/2015,9:40,am,"mzempare, ncarey",CAS_October12-2015_Middle videos\Test 123.szv,7.1,8.6,2.473,2.89,0.348,0.336,0.177,0.177,0.665,0.617,4.6,5.2,0.165,0.167,4.84,0.3127,0.3127
124,9976.0,14,10/14/2015,9:40,am,"mzempare, ncarey",CAS_October12-2015_Middle videos\Test 124.szv,17.2,18.6,5.622,6.015,0.327,0.324,0.062,0.081,0.574,0.561,9.85,10.41,,,10.09,0.3127,0.3127
125,9977.0,13,10/14/2015,9:41,am,"mzempare, ncarey",CAS_October12-2015_Middle videos\Test 125.szv,56.3,60.0,15.714,16.427,0.279,0.274,0.056,0.086,0.708,0.727,39.84,43.61,,,41.51,0.286,0.287
126,9977.0,14,10/14/2015,9:42,am,"mzempare, ncarey",CAS_October12-2015_Middle videos\Test 126.szv,38.0,41.7,8.982,9.875,0.237,0.237,0.081,0.12,0.623,0.64,23.64,26.64,0.073,0.109,24.16,0.286,0.287
127,9978.0,13,10/14/2015,9:43,am,"mzempare, ncarey",CAS_October12-2015_Middle videos\Test 127.szv,13.5,16.4,4.071,4.986,0.302,0.304,0.221,0.202,0.706,0.737,9.54,12.09,,,10.96,0.2765,0.276
128,9978.0,14,10/14/2015,9:44,am,"mzempare, ncarey",CAS_October12-2015_Middle videos\Test 128.szv,17.5,21.2,4.794,5.74,0.274,0.271,0.194,0.205,0.68,0.735,11.53,15.18,0.162,0.182,13.18,0.2765,0.276
129,9979.0,13,10/14/2015,9:44,am,"mzempare, ncarey",CAS_October12-2015_Middle videos\Test 129.szv,36.3,38.2,10.412,11.002,0.287,0.288,0.081,0.059,0.737,0.73,26.75,27.88,0.081,0.048,27.36,0.283,0.282
130,9979.0,14,10/14/2015,9:45,am,"mzempare, ncarey",CAS_October12-2015_Middle videos\Test 130.szv,38.6,41.5,9.423,10.149,0.244,0.245,0.079,0.087,0.797,0.797,30.76,33.06,0.077,0.081,31.65,0.283,0.282
