Test,Animal,Trial,Date,Time,Time of day,User,Recorded video file,AQ D2: TTR to End of test; Duration (s),Base; Duration (s),AQ D2: TTR to End of test; Distance (m),Base; Distance (m),AQ D2: TTR to End of test; Mean speed (m/s),Base; Mean speed (m/s),AQ D2: TTR to End of test; Path efficiency,Base; Path efficiency,AQ D2: TTR to End of test; Platform : mean distance from (m),Base; Platform : mean distance from (m),AQ D2: TTR to End of test; Platform : cumulative distance (m·s),Base; Platform : cumulative distance (m·s),AQ D2: TTR to End of test; Platform : path efficiency to entry,Base; Platform : path efficiency to entry,Platform : CIPL (m·s),AQ D2: TTR to End of test; Avg speed: AQ D2 (m/s),Base; Avg speed: AQ D2 (m/s)
61,10474.0,7,7/11/2017,9:52,am,"mzempare, ncarey",CAS13_Old_Red_07.10.17 videos\Test 61.szv,58.1,60.0,11.001,11.454,0.189,0.191,0.091,0.124,0.886,0.868,51.48,52.09,,,51.63,0.1965,0.2015
62,10474.0,8,7/11/2017,9:54,am,"mzempare, ncarey",CAS13_Old_Red_07.10.17 videos\Test 62.szv,54.6,60.0,9.747,10.907,0.179,0.182,0.097,0.025,0.686,0.699,37.47,41.91,,,38.65,0.1965,0.2015
63,10475.0,7,7/11/2017,9:56,am,"mzempare, ncarey",CAS13_Old_Red_07.10.17 videos\Test 63.szv,57.7,60.0,13.389,13.89,0.232,0.232,0.084,0.063,0.776,0.766,44.79,45.94,,,45.38,0.2203,0.215
64,10475.0,8,7/11/2017,9:58,am,"mzempare, ncarey",CAS13_Old_Red_07.10.17 videos\Test 64.szv,8.7,14.2,1.431,2.163,0.165,0.152,0.545,0.61,0.294,0.574,2.56,8.15,0.458,0.541,3.55,0.2203,0.215
65,10476.0,7,7/11/2017,9:59,am,"mzempare, ncarey",CAS13_Old_Red_07.10.17 videos\Test 65.szv,50.5,53.7,12.388,13.376,0.245,0.249,0.032,0.069,0.625,0.611,31.46,32.73,0.028,0.058,31.48,0.2388,0.2455
66,10476.0,8,7/11/2017,10:00,am,"mzempare, ncarey",CAS13_Old_Red_07.10.17 videos\Test 66.szv,42.8,47.4,8.794,9.513,0.206,0.201,0.129,0.123,0.837,0.861,35.69,40.69,0.126,0.12,37.42,0.2388,0.2455
67,10477.0,7,7/11/2017,10:02,am,"mzempare, ncarey",CAS13_Old_Red_07.10.17 videos\Test 67.szv,56.0,60.0,12.673,13.553,0.226,0.226,0.021,0.074,0.959,0.96,53.71,57.58,,,56.02,0.2093,0.206
68,10477.0,8,7/11/2017,10:03,am,"mzempare, ncarey",CAS13_Old_Red_07.10.17 videos\Test 68.szv,0.3,4.1,0.055,0.951,0.213,0.234,0.835,0.921,0.025,0.365,0.01,1.48,0.999,0.825,0.15,0.2093,0.206
69,10478.0,7,7/11/2017,10:04,am,"mzempare, ncarey",CAS13_Old_Red_07.10.17 videos\Test 69.szv,57.7,60.0,13.073,13.566,0.227,0.226,0.118,0.117,0.602,0.604,34.72,36.24,,,35.58,0.2218,0.224
70,10478.0,8,7/11/2017,10:06,am,"mzempare, ncarey",CAS13_Old_Red_07.10.17 videos\Test 70.szv,48.2,53.0,9.601,10.698,0.199,0.202,0.059,0.111,0.65,0.663,31.25,35.08,0.043,0.1,32.19,0.2218,0.224
71,10479.0,7,7/11/2017,10:07,am,"mzempare, ncarey",CAS13_Old_Red_07.10.17 videos\Test 71.szv,4.7,9.0,1.053,2.493,0.226,0.278,0.347,0.419,0.176,0.404,0.82,3.61,0.195,0.404,1.76,0.2197,0.2322
72,10479.0,8,7/11/2017,10:07,am,"mzempare, ncarey",CAS13_Old_Red_07.10.17 videos\Test 72.szv,58.0,60.0,11.565,12.112,0.199,0.202,0.056,0.054,0.792,0.78,45.93,46.79,,,46.24,0.2197,0.2322
73,10480.0,7,7/11/2017,10:09,am,"mzempare, ncarey",CAS13_Old_Red_07.10.17 videos\Test 73.szv,0.3,3.2,0.07,0.89,0.241,0.279,0.735,0.911,0.024,0.328,0.01,1.05,0.852,0.828,0.05,0.243,0.2522
74,10480.0,8,7/11/2017,10:10,am,"mzempare, ncarey",CAS13_Old_Red_07.10.17 videos\Test 74.szv,58.5,60.0,14.482,14.943,0.248,0.249,0.083,0.092,0.635,0.627,37.15,37.6,,,37.3,0.243,0.2522
