Test,Animal,Trial,Date,Time,Time of day,User,Recorded video file,V D6: TTR to End of test; Duration (s),Base; Duration (s),V D6: TTR to End of test; Distance (m),Base; Distance (m),V D6: TTR to End of test; Mean speed (m/s),Base; Mean speed (m/s),V D6: TTR to End of test; Path efficiency,Base; Path efficiency,V D6: TTR to End of test; Platform : mean distance from (m),Base; Platform : mean distance from (m),V D6: TTR to End of test; Platform : cumulative distance (m·s),Base; Platform : cumulative distance (m·s),V D6: TTR to End of test; Platform : path efficiency to entry,Base; Platform : path efficiency to entry,Platform : CIPL (m·s),V D6: TTR to End of test; Avg speed: V D6 (m/s),Base; Avg speed: V D6 (m/s)
409,9825,10,6/27/2015,10:31,am,"mzempare, ncarey",CAS_June22-2015_YoungMiddle videos\Test 409.szv,0.3,4,0.037,1.067,0.122,0.267,1.145,0.958,0,0.527,0,1.93,,0.952,0.26,0.2312,0.2553
410,9826,10,6/27/2015,10:32,am,"mzempare, ncarey",CAS_June22-2015_YoungMiddle videos\Test 410.szv,1,2.7,0.249,0.619,0.257,0.232,0.908,0.855,0.066,0.254,0.06,0.66,0.736,0.729,0.21,0.251,0.2712
411,9827,10,6/27/2015,10:32,am,"mzempare, ncarey",CAS_June22-2015_YoungMiddle videos\Test 411.szv,2.7,6.4,0.704,1.908,0.265,0.3,0.978,0.629,0.292,0.761,0.49,4.1,0.995,0.616,2.2,0.265,0.299
412,9828,10,6/27/2015,10:33,am,"mzempare, ncarey",CAS_June22-2015_YoungMiddle videos\Test 412.szv,2.1,5.1,0.564,1.882,0.269,0.369,0.584,0.613,0.097,0.557,0.18,2.68,0.394,0.58,1.18,0.323,0.3453
413,9829,10,6/27/2015,10:33,am,"mzempare, ncarey",CAS_June22-2015_YoungMiddle videos\Test 413.szv,3,4.8,1.042,1.591,0.347,0.332,0.712,0.43,0.354,0.46,1,2.13,0.668,0.367,1.62,0.2998,0.3067
414,9830,10,6/27/2015,10:33,am,"mzempare, ncarey",CAS_June22-2015_YoungMiddle videos\Test 414.szv,1,4.4,0.299,1.481,0.299,0.337,1.02,0.794,0.119,0.686,0.09,2.84,0.999,0.773,1.04,0.3243,0.3238
415,9831,10,6/27/2015,10:34,am,"mzempare, ncarey",CAS_June22-2015_YoungMiddle videos\Test 415.szv,9.8,11,2.178,2.548,0.223,0.232,0.151,0.185,0.422,0.405,4.03,4.35,0.108,0.13,4.11,0.2615,0.2673
416,9832,10,6/27/2015,10:35,am,"mzempare, ncarey",CAS_June22-2015_YoungMiddle videos\Test 416.szv,2.1,6,0.509,1.448,0.242,0.241,1.005,0.702,0.224,0.501,0.42,2.89,0.971,0.669,1.02,0.2298,0.2427
417,9833,10,6/27/2015,10:35,am,"mzempare, ncarey",CAS_June22-2015_YoungMiddle videos\Test 417.szv,1.1,4,0.166,0.971,0.154,0.244,0.919,0.885,0.046,0.325,0.05,1.29,,,0.25,0.2277,0.2425
418,9834,10,6/27/2015,10:36,am,"mzempare, ncarey",CAS_June22-2015_YoungMiddle videos\Test 418.szv,6.8,10.1,1.683,2.777,0.247,0.275,0.551,0.304,0.723,0.696,4.86,6.98,0.588,0.275,5.89,0.2268,0.2333
419,9835,10,6/27/2015,10:36,am,"mzempare, ncarey",CAS_June22-2015_YoungMiddle videos\Test 419.szv,10.8,12.2,3.476,3.889,0.322,0.319,0.042,0.127,0.525,0.498,5.58,5.99,0.029,0.11,5.68,0.2842,0.296
420,9836,10,6/27/2015,10:37,am,"mzempare, ncarey",CAS_June22-2015_YoungMiddle videos\Test 420.szv,1.1,4.7,0.299,1.417,0.272,0.301,0.975,0.766,0.121,0.564,0.12,2.59,0.978,0.732,0.84,0.2423,0.2845
