Test,Animal,Trial,Date,Time,Time of day,User,Recorded video file,V D5: TTR to End of test; Duration (s),Base; Duration (s),V D5: TTR to End of test; Distance (m),Base; Distance (m),V D5: TTR to End of test; Mean speed (m/s),Base; Mean speed (m/s),V D5: TTR to End of test; Path efficiency,Base; Path efficiency,V D5: TTR to End of test; Platform : mean distance from (m),Base; Platform : mean distance from (m),V D5: TTR to End of test; Platform : cumulative distance (m·s),Base; Platform : cumulative distance (m·s),V D5: TTR to End of test; Platform : path efficiency to entry,Base; Platform : path efficiency to entry,Platform : CIPL (m·s),V D5: TTR to End of test; Avg speed: V D5 (m/s),Base; Avg speed: V D5 (m/s)
301,10464,6,7/14/2017,10:48,am,"mzempare, ncarey",CAS13_Young_and_Middle_07.10.17 videos\Test 301.szv,2.1,5.3,0.068,0.911,0.033,0.173,0.855,0.937,0,0.411,0,1.04,,0.969,0.1,0.1335,0.2162
302,10465,6,7/14/2017,10:49,am,"mzempare, ncarey",CAS13_Young_and_Middle_07.10.17 videos\Test 302.szv,0.1,4.3,0,1.063,0,0.247,,0.949,0,0.455,0,1.37,,0.966,0.05,0.1512,0.2102
303,10466,6,7/14/2017,10:49,am,"mzempare, ncarey",CAS13_Young_and_Middle_07.10.17 videos\Test 303.szv,8.4,10.4,1.788,2.27,0.214,0.219,0.13,0.248,0.454,0.41,2.64,3.21,0.069,0.214,2.8,0.207,0.2213
304,10467,6,7/14/2017,10:50,am,"mzempare, ncarey",CAS13_Young_and_Middle_07.10.17 videos\Test 304.szv,1.6,6.3,0.102,1.424,0.064,0.226,0.718,0.858,0,0.592,0,2.45,,0.87,0.47,0.1488,0.234
305,10468,6,7/14/2017,10:50,am,"mzempare, ncarey",CAS13_Young_and_Middle_07.10.17 videos\Test 305.szv,4,9.1,0.354,2.128,0.089,0.234,0.662,0.543,0.047,0.489,0.1,3.53,0.406,0.534,1.42,0.1692,0.209
306,10469,6,7/14/2017,10:50,am,"mzempare, ncarey",CAS13_Young_and_Middle_07.10.17 videos\Test 306.szv,7.5,11.3,1.258,2.189,0.168,0.194,0.304,0.454,0.325,0.4,0.95,2.6,,0.952,1.27,0.2715,0.2203
307,10470,6,7/14/2017,10:51,am,"mzempare, ncarey",CAS13_Young_and_Middle_07.10.17 videos\Test 307.szv,1.7,3.7,0.187,0.615,0.11,0.166,0.744,0.883,0.02,0.27,0.02,0.76,0.786,0.917,0.01,0.178,0.2155
308,10471,6,7/14/2017,10:51,am,"mzempare, ncarey",CAS13_Young_and_Middle_07.10.17 videos\Test 308.szv,11.9,14.4,2.473,3.187,0.208,0.221,0.101,0.174,0.541,0.499,4.76,5.64,0.112,0.164,5.17,0.1755,0.1938
309,10472,6,7/14/2017,10:52,am,"mzempare, ncarey",CAS13_Young_and_Middle_07.10.17 videos\Test 309.szv,3.4,7.3,0.445,1.318,0.131,0.181,0.951,0.723,0.124,0.501,0.16,2.6,0.984,0.693,1.1,0.1357,0.21
310,10473,6,7/14/2017,10:52,am,"mzempare, ncarey",CAS13_Young_and_Middle_07.10.17 videos\Test 310.szv,1,5.3,0,0.983,0,0.186,,0.914,0,0.409,0,1.23,,0.915,0.12,0.075,0.1817
