Test,Animal,Trial,Date,Time,Time of day,User,Recorded video file,V D6: TTR to End of test; Duration (s),Base; Duration (s),V D6: TTR to End of test; Distance (m),Base; Distance (m),V D6: TTR to End of test; Mean speed (m/s),Base; Mean speed (m/s),V D6: TTR to End of test; Path efficiency,Base; Path efficiency,V D6: TTR to End of test; Platform : mean distance from (m),Base; Platform : mean distance from (m),V D6: TTR to End of test; Platform : cumulative distance (m·s),Base; Platform : cumulative distance (m·s),V D6: TTR to End of test; Platform : path efficiency to entry,Base; Platform : path efficiency to entry,Platform : CIPL (m·s),V D6: TTR to End of test; Avg speed: V D6 (m/s),Base; Avg speed: V D6 (m/s)
419,10450,8,5/20/2017,9:39,am,"mzempare, ncarey",CAS12_Water Maze_Old_05 15 17 videos\Test 419.szv,0.1,3.8,0,1.099,0,0.292,,0.973,0,0.485,0,1.57,,0.98,-0.06,0.1945,0.271
420,10451,8,5/20/2017,9:39,am,"mzempare, ncarey",CAS12_Water Maze_Old_05 15 17 videos\Test 420.szv,1.3,6,0.129,1.568,0.099,0.261,0.804,0.785,0.03,0.55,0.03,3.18,0.552,0.741,0.67,0.2187,0.2475
421,10452,8,5/20/2017,9:40,am,"mzempare, ncarey",CAS12_Water Maze_Old_05 15 17 videos\Test 421.szv,7.1,10.2,1.502,2.53,0.212,0.248,0.797,0.361,0.626,0.767,3.15,6.24,0.804,0.341,5.06,0.2342,0.2643
422,10453,8,5/20/2017,9:40,am,"mzempare, ncarey",CAS12_Water Maze_Old_05 15 17 videos\Test 422.szv,4.6,8.9,1.166,2.158,0.256,0.244,0.971,0.535,0.481,0.81,2.14,7.08,0.953,0.527,4.43,0.2318,0.2618
423,10454,8,5/20/2017,9:41,am,"mzempare, ncarey",CAS12_Water Maze_Old_05 15 17 videos\Test 423.szv,1.1,3.2,0.048,0.59,0.043,0.184,0.881,0.904,0.048,0.192,0.05,0.61,,,-0.03,0.1443,0.2305
424,10455,8,5/20/2017,9:41,am,"mzempare, ncarey",CAS12_Water Maze_Old_05 15 17 videos\Test 424.szv,5,8.2,1.243,2.116,0.249,0.258,0.957,0.423,0.604,0.749,2.8,5.86,0.956,0.409,4.49,0.2558,0.2642
425,10457,8,5/20/2017,9:42,am,"mzempare, ncarey",CAS12_Water Maze_Old_05 15 17 videos\Test 425.szv,8.9,12.9,2.23,3.243,0.251,0.251,0.228,0.352,0.595,0.646,4.98,7.99,0.207,0.335,5.73,0.2167,0.2673
426,10458,8,5/20/2017,9:42,am,"mzempare, ncarey",CAS12_Water Maze_Old_05 15 17 videos\Test 426.szv,3.7,3.7,1.005,1.005,0.272,0.272,0.984,0.984,0.453,0.453,1.63,1.63,0.959,0.959,-0.06,0.2212,0.2423
427,10459,8,5/20/2017,9:43,am,"mzempare, ncarey",CAS12_Water Maze_Old_05 15 17 videos\Test 427.szv,2.5,6.3,0.612,1.964,0.245,0.312,0.966,0.625,0.232,0.656,0.58,4.13,,,2.1,0.2602,0.2925
428,10460,8,5/20/2017,9:43,am,"mzempare, ncarey",CAS12_Water Maze_Old_05 15 17 videos\Test 428.szv,4.7,8.4,1.2,2.04,0.255,0.243,0.935,0.463,0.538,0.752,2.38,6.11,0.931,0.438,4.49,0.2207,0.235
429,10461,8,5/20/2017,9:44,am,"mzempare, ncarey",CAS12_Water Maze_Old_05 15 17 videos\Test 429.szv,5.8,9,0.255,1.213,0.044,0.135,0.691,0.699,0.048,0.284,0.07,1.33,0.638,0.66,0.15,0.1858,0.2312
430,10462,8,5/20/2017,9:44,am,"mzempare, ncarey",CAS12_Water Maze_Old_05 15 17 videos\Test 430.szv,3.6,7.6,0.929,2.234,0.258,0.294,0.919,0.546,0.385,0.765,1.2,5.45,0.931,0.509,3.34,0.2123,0.2803
431,10463,8,5/20/2017,9:44,am,"mzempare, ncarey",CAS12_Water Maze_Old_05 15 17 videos\Test 431.szv,3.9,5.6,0.942,1.372,0.242,0.245,0.421,0.392,0.208,0.267,0.72,1.39,0.376,0.337,0.98,0.2645,0.2625
