Test,Animal,Trial,Date,Time,Time of day,User,Recorded video file,V D6: TTR to End of test; Duration (s),Base; Duration (s),V D6: TTR to End of test; Distance (m),Base; Distance (m),V D6: TTR to End of test; Mean speed (m/s),Base; Mean speed (m/s),V D6: TTR to End of test; Path efficiency,Base; Path efficiency,V D6: TTR to End of test; Platform : mean distance from (m),Base; Platform : mean distance from (m),V D6: TTR to End of test; Platform : cumulative distance (m·s),Base; Platform : cumulative distance (m·s),V D6: TTR to End of test; Platform : path efficiency to entry,Base; Platform : path efficiency to entry,Platform : CIPL (m·s),V D6: TTR to End of test; Avg speed: V D6 (m/s),Base; Avg speed: V D6 (m/s)
361,9887,12,8/29/2015,12:04,pm,"mzempare, ncarey",CAS2_August24-2015-Young videos\Test 361.szv,2.3,4.2,0.565,1.137,0.248,0.272,0.974,0.5,0.252,0.379,0.48,1.45,0.981,0.474,0.95,0.2703,0.2712
362,9888,12,8/29/2015,12:05,pm,"mzempare, ncarey",CAS2_August24-2015-Young videos\Test 362.szv,6.3,7.8,1.959,2.454,0.311,0.315,0.218,0.212,0.545,0.505,3.29,3.81,0.191,0.172,3.52,0.2282,0.2685
363,9889,12,8/29/2015,12:05,pm,"mzempare, ncarey",CAS2_August24-2015-Young videos\Test 363.szv,1.8,4.6,0.387,1.366,0.218,0.298,0.809,0.691,0.089,0.411,0.16,1.88,0.632,0.587,0.76,0.2348,0.2818
364,9890,12,8/29/2015,12:06,pm,"mzempare, ncarey",CAS2_August24-2015-Young videos\Test 364.szv,0.3,3.8,0.023,1.076,0.085,0.286,0.999,0.978,0.027,0.464,0.01,1.75,,,0.03,0.1677,0.2765
365,9891,12,8/29/2015,12:07,pm,"mzempare, ncarey",CAS2_August24-2015-Young videos\Test 365.szv,0.8,5.1,0.128,1.45,0.164,0.285,0.833,0.832,0.026,0.633,0.01,2.93,0.773,0.836,0.68,0.2042,0.265
366,9892,12,8/29/2015,12:08,pm,"mzempare, ncarey",CAS2_August24-2015-Young videos\Test 366.szv,1.3,4.9,0.273,1.255,0.21,0.256,0.994,0.851,0.072,0.487,0.07,2.2,0.989,0.842,0.31,0.2472,0.2762
367,9893,12,8/29/2015,12:08,pm,"mzempare, ncarey",CAS2_August24-2015-Young videos\Test 367.szv,5.5,8.1,1.563,2.488,0.286,0.309,0.482,0.309,0.601,0.587,3.06,4.52,0.483,0.311,3.56,0.2352,0.294
368,9894,12,8/29/2015,12:10,pm,"mzempare, ncarey",CAS2_August24-2015-Young videos\Test 368.szv,0.3,3.6,0.05,0.966,0.168,0.268,0.916,0.932,0.009,0.413,0,1.43,0.999,0.903,0.05,0.2002,0.2545
369,9895,12,8/29/2015,12:11,pm,"mzempare, ncarey",CAS2_August24-2015-Young videos\Test 369.szv,6.6,9.5,1.87,2.826,0.285,0.298,0.528,0.352,0.507,0.641,3.29,6.01,0.461,0.299,4.79,0.28,0.287
370,9896,12,8/29/2015,12:11,pm,"mzempare, ncarey",CAS2_August24-2015-Young videos\Test 370.szv,2,3.9,0.53,0.985,0.265,0.253,0.846,0.692,0.157,0.241,0.05,0.54,0.999,0.986,-0.04,0.2457,0.2545
