Test,Animal,Trial,Date,Time,Time of day,User,Recorded video file,AQ D1: TTR to End of test; Duration (s),Base; Duration (s),AQ D1: TTR to End of test; Distance (m),Base; Distance (m),AQ D1: TTR to End of test; Mean speed (m/s),Base; Mean speed (m/s),AQ D1: TTR to End of test; Path efficiency,Base; Path efficiency,AQ D1: TTR to End of test; Platform : mean distance from (m),Base; Platform : mean distance from (m),AQ D1: TTR to End of test; Platform : cumulative distance (m·s),Base; Platform : cumulative distance (m·s),AQ D1: TTR to End of test; Platform : path efficiency to entry,Base; Platform : path efficiency to entry,Platform : CIPL (m·s),AQ D1: TTR to End of test; Avg speed: AQ D1 (m/s),Base; Avg speed: AQ D1 (m/s)
63,10449.0,3,5/15/2017,12:34,pm,"mzempare, ncarey",CAS12_Water Maze_Young&Middle_05 15 17 videos\Test 63.szv,58.0,60.0,14.689,14.958,0.253,0.249,0.017,0.016,0.786,0.772,45.59,46.34,,,45.92,0.2272,0.2273
64,10449.0,4,5/15/2017,12:36,pm,"mzempare, ncarey",CAS12_Water Maze_Young&Middle_05 15 17 videos\Test 64.szv,13.4,18.6,3.313,4.758,0.247,0.256,0.264,0.263,0.608,0.728,8.14,13.53,0.219,0.25,10.7,0.2272,0.2273
65,10434.0,5,5/15/2017,13:35,pm,"mzempare, ncarey",CAS12_Water Maze_Young&Middle_05 15 17 videos\Test 65.szv,54.2,60.0,13.569,14.556,0.25,0.243,0.095,0.043,0.918,0.944,49.76,56.62,,,53.43,0.2348,0.2123
66,10434.0,6,5/15/2017,13:37,pm,"mzempare, ncarey",CAS12_Water Maze_Young&Middle_05 15 17 videos\Test 66.szv,15.7,19.5,3.815,4.696,0.243,0.241,0.179,0.21,0.712,0.72,11.18,14.04,,,12.61,0.2348,0.2123
67,10435.0,5,5/15/2017,13:38,pm,"mzempare, ncarey",CAS12_Water Maze_Young&Middle_05 15 17 videos\Test 67.szv,57.9,60.0,15.457,16.018,0.267,0.267,0.017,0.021,0.769,0.764,44.54,45.83,,,45.24,0.2577,0.2618
68,10435.0,6,5/15/2017,13:40,pm,"mzempare, ncarey",CAS12_Water Maze_Young&Middle_05 15 17 videos\Test 68.szv,55.6,60.0,9.54,10.651,0.172,0.178,0.056,0.024,0.813,0.824,45.22,49.45,,,45.64,0.2577,0.2618
69,10436.0,5,5/15/2017,13:42,pm,"mzempare, ncarey",CAS12_Water Maze_Young&Middle_05 15 17 videos\Test 69.szv,4.4,7.9,1.362,2.697,0.312,0.343,0.862,0.416,0.684,0.776,2.98,6.1,0.858,0.392,4.42,0.26,0.3015
70,10436.0,6,5/15/2017,13:42,pm,"mzempare, ncarey",CAS12_Water Maze_Young&Middle_05 15 17 videos\Test 70.szv,0.9,2.3,0.156,0.546,0.174,0.238,0.84,0.857,0.028,0.202,0.02,0.44,0.641,0.903,0.04,0.26,0.3015
71,10437.0,5,5/15/2017,13:42,pm,"mzempare, ncarey",CAS12_Water Maze_Young&Middle_05 15 17 videos\Test 71.szv,56.8,60.0,15.118,15.671,0.266,0.261,0.013,0.011,0.743,0.743,42.19,44.59,,,43.27,0.2592,0.2575
72,10437.0,6,5/15/2017,13:44,pm,"mzempare, ncarey",CAS12_Water Maze_Young&Middle_05 15 17 videos\Test 72.szv,15.1,17.1,4.219,4.706,0.28,0.276,0.082,0.14,0.606,0.579,9.13,9.89,0.047,0.108,9.39,0.2592,0.2575
73,10438.0,5,5/15/2017,13:45,pm,"mzempare, ncarey",CAS12_Water Maze_Young&Middle_05 15 17 videos\Test 73.szv,27.0,31.8,8.157,9.578,0.302,0.301,0.121,0.133,0.769,0.802,20.75,25.5,,,23.01,0.2577,0.2533
74,10438.0,6,5/15/2017,13:46,pm,"mzempare, ncarey",CAS12_Water Maze_Young&Middle_05 15 17 videos\Test 74.szv,29.3,33.7,8.241,9.478,0.282,0.281,0.074,0.133,0.495,0.549,14.42,18.4,0.057,0.118,16.12,0.2577,0.2533
75,10439.0,5,5/15/2017,13:46,pm,"mzempare, ncarey",CAS12_Water Maze_Young&Middle_05 15 17 videos\Test 75.szv,8.7,10.5,2.131,2.537,0.245,0.242,0.191,0.18,0.787,0.732,6.85,7.68,,,7.26,0.2427,0.242
76,10439.0,6,5/15/2017,13:47,pm,"mzempare, ncarey",CAS12_Water Maze_Young&Middle_05 15 17 videos\Test 76.szv,14.7,18.9,4.747,5.982,0.324,0.317,0.11,0.191,0.554,0.585,8.06,10.96,0.093,0.173,9.24,0.2427,0.242
77,10440.0,5,5/15/2017,13:47,pm,"mzempare, ncarey",CAS12_Water Maze_Young&Middle_05 15 17 videos\Test 77.szv,2.3,4.6,0.432,1.116,0.189,0.243,0.8,0.77,0.138,0.318,0.3,1.42,0.679,0.674,0.29,0.3112,0.3178
78,10440.0,6,5/15/2017,13:48,pm,"mzempare, ncarey",CAS12_Water Maze_Young&Middle_05 15 17 videos\Test 78.szv,10.6,13.4,2.787,3.82,0.263,0.285,0.409,0.262,0.552,0.628,5.86,8.41,,,6.95,0.3112,0.3178
79,10441.0,5,5/15/2017,13:48,pm,"mzempare, ncarey",CAS12_Water Maze_Young&Middle_05 15 17 videos\Test 79.szv,42.1,46.6,10.901,12.273,0.259,0.264,0.036,0.091,0.706,0.717,29.62,33.29,0.02,0.084,31.22,0.2222,0.2288
80,10441.0,6,5/15/2017,13:49,pm,"mzempare, ncarey",CAS12_Water Maze_Young&Middle_05 15 17 videos\Test 80.szv,6.1,11.4,1.404,2.662,0.23,0.234,0.701,0.469,0.5,0.659,3.05,7.51,,,4.3,0.2222,0.2288
81,10442.0,5,5/15/2017,13:50,pm,"mzempare, ncarey",CAS12_Water Maze_Young&Middle_05 15 17 videos\Test 81.szv,3.3,5.4,0.897,1.183,0.273,0.22,0.541,0.523,0.227,0.303,0.75,1.63,,,1.14,0.2432,0.2185
82,10442.0,6,5/15/2017,13:50,pm,"mzempare, ncarey",CAS12_Water Maze_Young&Middle_05 15 17 videos\Test 82.szv,42.8,46.6,10.42,11.329,0.244,0.243,0.114,0.074,0.635,0.664,27.18,30.93,,,29.45,0.2432,0.2185
83,10443.0,5,5/15/2017,13:51,pm,"mzempare, ncarey",CAS12_Water Maze_Young&Middle_05 15 17 videos\Test 83.szv,22.8,27.5,5.489,7.032,0.241,0.256,0.177,0.153,0.719,0.781,16.39,21.48,,,19.37,0.2125,0.2188
84,10443.0,6,5/15/2017,13:52,pm,"mzempare, ncarey",CAS12_Water Maze_Young&Middle_05 15 17 videos\Test 84.szv,54.4,60.0,10.443,11.409,0.192,0.19,0.114,0.146,0.614,0.658,33.4,39.44,,,35.46,0.2125,0.2188
85,10444.0,5,5/15/2017,13:54,pm,"mzempare, ncarey",CAS12_Water Maze_Young&Middle_05 15 17 videos\Test 85.szv,36.6,41.8,8.919,10.006,0.244,0.24,0.123,0.117,0.729,0.766,26.65,31.97,0.123,0.116,29.02,0.2207,0.2218
86,10444.0,6,5/15/2017,13:55,pm,"mzempare, ncarey",CAS12_Water Maze_Young&Middle_05 15 17 videos\Test 86.szv,4.3,6.7,0.721,1.204,0.168,0.18,0.374,0.509,0.134,0.241,0.57,1.61,0.347,0.471,0.59,0.2207,0.2218
87,10445.0,5,5/15/2017,13:55,pm,"mzempare, ncarey",CAS12_Water Maze_Young&Middle_05 15 17 videos\Test 87.szv,0.7,2.4,0.12,0.629,0.171,0.262,0.826,0.655,0.026,0.213,0.02,0.5,0.322,0.659,0.16,0.1932,0.2362
88,10445.0,6,5/15/2017,13:55,pm,"mzempare, ncarey",CAS12_Water Maze_Young&Middle_05 15 17 videos\Test 88.szv,55.5,60.0,13.594,14.849,0.245,0.248,0.078,0.019,0.714,0.725,39.6,43.47,,,41.17,0.1932,0.2362
89,10446.0,5,5/15/2017,13:57,pm,"mzempare, ncarey",CAS12_Water Maze_Young&Middle_05 15 17 videos\Test 89.szv,6.5,8.1,1.589,1.956,0.245,0.242,0.237,0.218,0.392,0.393,2.54,3.17,0.241,0.206,2.82,0.2488,0.2523
90,10446.0,6,5/15/2017,13:58,pm,"mzempare, ncarey",CAS12_Water Maze_Young&Middle_05 15 17 videos\Test 90.szv,45.9,50.3,11.88,13.246,0.259,0.263,0.069,0.089,0.599,0.625,27.48,31.41,,,28.96,0.2488,0.2523
91,10447.0,5,5/15/2017,13:59,pm,"mzempare, ncarey",CAS12_Water Maze_Young&Middle_05 15 17 videos\Test 91.szv,40.6,44.6,9.654,11.08,0.238,0.249,0.119,0.082,0.654,0.666,26.4,29.53,0.108,0.074,28.13,0.2025,0.2067
92,10447.0,6,5/15/2017,14:00,pm,"mzempare, ncarey",CAS12_Water Maze_Young&Middle_05 15 17 videos\Test 92.szv,54.9,60.0,11.151,12.354,0.203,0.206,0.104,0.131,0.652,0.691,35.8,41.48,,,38.78,0.2025,0.2067
93,10448.0,5,5/15/2017,14:02,pm,"mzempare, ncarey",CAS12_Water Maze_Young&Middle_05 15 17 videos\Test 93.szv,56.6,60.0,12.128,13.149,0.214,0.219,0.094,0.108,0.805,0.802,45.57,48.12,,,47.22,0.1852,0.1843
94,10448.0,6,5/15/2017,14:04,pm,"mzempare, ncarey",CAS12_Water Maze_Young&Middle_05 15 17 videos\Test 94.szv,5.2,5.2,1.169,1.169,0.225,0.225,0.897,0.897,0.627,0.627,3.26,3.26,,,0.7,0.1852,0.1843
95,10449.0,5,5/15/2017,14:04,pm,"mzempare, ncarey",CAS12_Water Maze_Young&Middle_05 15 17 videos\Test 95.szv,56.5,60.0,15.047,16.175,0.266,0.27,0.109,0.084,0.762,0.773,43.07,46.39,,,45.17,0.2272,0.2273
96,10449.0,6,5/15/2017,14:06,pm,"mzempare, ncarey",CAS12_Water Maze_Young&Middle_05 15 17 videos\Test 96.szv,56.4,60.0,11.526,12.02,0.204,0.2,0.02,0.017,0.676,0.688,38.12,41.28,,,39.61,0.2272,0.2273
