Test,Animal,Trial,Date,Time,Time of day,User,Recorded video file,V D6: TTR to End of test; Duration (s),Base; Duration (s),V D6: TTR to End of test; Distance (m),Base; Distance (m),V D6: TTR to End of test; Mean speed (m/s),Base; Mean speed (m/s),V D6: TTR to End of test; Path efficiency,Base; Path efficiency,V D6: TTR to End of test; Platform : mean distance from (m),Base; Platform : mean distance from (m),V D6: TTR to End of test; Platform : cumulative distance (m·s),Base; Platform : cumulative distance (m·s),V D6: TTR to End of test; Platform : path efficiency to entry,Base; Platform : path efficiency to entry,Platform : CIPL (m·s),V D6: TTR to End of test; Avg speed: V D6 (m/s),Base; Avg speed: V D6 (m/s)
456,10332,9,2/4/2017,9:42,am,"mzempare, ncarey",CAS 10_Old_01 30 17 videos\Test 456.szv,20.4,22.7,5.434,6.037,0.266,0.266,0.15,0.116,0.475,0.485,9.7,11.01,,,10.41,0.2387,0.2427
457,10333,9,2/4/2017,9:43,am,"mzempare, ncarey",CAS 10_Old_01 30 17 videos\Test 457.szv,2.9,7,0.792,2.058,0.275,0.295,0.942,0.59,0.289,0.685,0.79,4.69,0.903,0.541,2.61,0.2,0.2653
458,10334,9,2/4/2017,9:44,am,"mzempare, ncarey",CAS 10_Old_01 30 17 videos\Test 458.szv,1.4,6.2,0.131,1.289,0.095,0.209,0.96,0.84,0.041,0.511,0.03,2.86,0.822,0.82,0.5,0.1945,0.2072
459,10335,9,2/4/2017,9:44,am,"mzempare, ncarey",CAS 10_Old_01 30 17 videos\Test 459.szv,10.8,13.1,2.583,3.194,0.239,0.244,0.329,0.223,0.693,0.677,7.48,8.87,,,8.24,0.2428,0.2412
460,10336,9,2/4/2017,9:44,am,"mzempare, ncarey",CAS 10_Old_01 30 17 videos\Test 460.szv,1.5,4.9,0.202,1.089,0.139,0.224,0.803,0.787,0.054,0.444,0.05,1.9,0.936,0.768,0.55,0.2215,0.235
461,10337,9,2/4/2017,9:45,am,"mzempare, ncarey",CAS 10_Old_01 30 17 videos\Test 461.szv,1,3.2,0.137,0.667,0.137,0.208,0.972,0.825,0.037,0.266,0.03,0.79,0.753,0.738,0.26,0.1787,0.2125
462,10338,9,2/4/2017,9:45,am,"mzempare, ncarey",CAS 10_Old_01 30 17 videos\Test 462.szv,1.3,5.1,0.123,1.008,0.095,0.198,0.556,0.778,0.03,0.367,0.04,1.87,,,0.21,0.1895,0.2117
463,10340,9,2/4/2017,9:45,am,"mzempare, ncarey",CAS 10_Old_01 30 17 videos\Test 463.szv,0.2,4.3,0.021,1.056,0.106,0.246,1,0.951,0,0.497,0,1.91,,0.955,0.2,0.1358,0.2272
464,10342,9,2/4/2017,9:46,am,"mzempare, ncarey",CAS 10_Old_01 30 17 videos\Test 464.szv,12.6,14.3,3.425,3.906,0.272,0.273,0.096,0.128,0.227,0.243,2.77,3.38,0.06,0.114,3,0.2298,0.254
465,10343,9,2/4/2017,9:47,am,"mzempare, ncarey",CAS 10_Old_01 30 17 videos\Test 465.szv,2.7,7.3,0.707,2.264,0.262,0.31,0.812,0.548,0.183,0.645,0.45,4.57,0.854,0.496,2.62,0.2287,0.2365
466,10344,9,2/4/2017,9:47,am,"mzempare, ncarey",CAS 10_Old_01 30 17 videos\Test 466.szv,1.2,4.4,0.196,0.906,0.163,0.206,0.972,0.915,0.053,0.424,0.03,1.62,0.897,0.895,0.31,0.2207,0.2295
467,10345,9,2/4/2017,9:48,am,"mzempare, ncarey",CAS 10_Old_01 30 17 videos\Test 467.szv,0.9,4.5,0.138,1.198,0.153,0.266,0.848,0.838,0.046,0.511,0.02,2.09,0.779,0.824,0.48,0.2473,0.2595
468,10347,9,2/4/2017,9:48,am,"mzempare, ncarey",CAS 10_Old_01 30 17 videos\Test 468.szv,12,15.1,2.574,3.359,0.215,0.222,0.162,0.25,0.57,0.537,6.58,7.86,0.114,0.214,6.71,0.2195,0.2265
