Test,Animal,Trial,Date,Time,Time of day,User,Recorded video file,V D5: TTR to End of test; Duration (s),Base; Duration (s),V D5: TTR to End of test; Distance (m),Base; Distance (m),V D5: TTR to End of test; Mean speed (m/s),Base; Mean speed (m/s),V D5: TTR to End of test; Path efficiency,Base; Path efficiency,V D5: TTR to End of test; Platform : mean distance from (m),Base; Platform : mean distance from (m),V D5: TTR to End of test; Platform : cumulative distance (m·s),Base; Platform : cumulative distance (m·s),V D5: TTR to End of test; Platform : path efficiency to entry,Base; Platform : path efficiency to entry,Platform : CIPL (m·s),V D5: TTR to End of test; Avg speed: V D5 (m/s),Base; Avg speed: V D5 (m/s)
281,10208,4,8/26/2016,10:33,am,"mzempare, ncarey",CAS 8_Young-8 22 16 videos\Test 281.szv,17.8,21.5,4.993,6.168,0.281,0.287,0.142,0.203,0.65,0.724,11.58,15.58,,,13.04,0.3162,0.3178
282,10209,4,8/26/2016,10:34,am,"mzempare, ncarey",CAS 8_Young-8 22 16 videos\Test 282.szv,1.7,4.1,0.303,1.063,0.18,0.261,0.729,0.765,0.099,0.294,0.16,1.19,0.675,0.656,0.25,0.257,0.2898
283,10210,4,8/26/2016,10:35,am,"mzempare, ncarey",CAS 8_Young-8 22 16 videos\Test 283.szv,6.9,8.6,2.285,2.802,0.333,0.327,0.306,0.209,0.431,0.452,2.95,3.87,,,3.46,0.2917,0.2943
284,10211,4,8/26/2016,10:35,am,"mzempare, ncarey",CAS 8_Young-8 22 16 videos\Test 284.szv,2.4,4.2,0.786,1.315,0.328,0.313,0.682,0.453,0.269,0.374,0.61,1.52,0.656,0.381,1.11,0.2792,0.2773
285,10212,4,8/26/2016,10:35,am,"mzempare, ncarey",CAS 8_Young-8 22 16 videos\Test 285.szv,4,7.8,1.041,2.281,0.26,0.292,0.879,0.456,0.433,0.749,1.73,5.84,,,3.74,0.2763,0.2882
286,10213,4,8/26/2016,10:37,am,"mzempare, ncarey",CAS 8_Young-8 22 16 videos\Test 286.szv,5.1,7.9,1.424,2.189,0.28,0.277,0.682,0.429,0.616,0.715,3.13,5.64,,,4.27,0.2818,0.31
287,10214,4,8/26/2016,10:37,am,"mzempare, ncarey",CAS 8_Young-8 22 16 videos\Test 287.szv,2.4,2.4,0.745,0.745,0.315,0.315,0.982,0.982,0.385,0.385,0.91,0.91,,,0,0.281,0.2788
288,10215,4,8/26/2016,10:38,am,"mzempare, ncarey",CAS 8_Young-8 22 16 videos\Test 288.szv,0.9,4.6,0.21,1.469,0.236,0.32,0.956,0.783,0.083,0.66,0.06,2.91,0.909,0.744,1.06,0.2673,0.2925
289,10216,4,8/26/2016,10:38,am,"mzempare, ncarey",CAS 8_Young-8 22 16 videos\Test 289.szv,1.2,2,0.152,0.371,0.127,0.186,0.644,0.761,0.038,0.095,0.04,0.16,0.717,0.727,0.01,0.2865,0.306
290,10217,4,8/26/2016,10:39,am,"mzempare, ncarey",CAS 8_Young-8 22 16 videos\Test 290.szv,1.9,5.9,0.498,1.725,0.262,0.292,0.96,0.654,0.227,0.693,0.43,4.09,,,2.02,0.2307,0.2733
