Test,Animal,Trial,Date,Time,Time of day,User,Recorded video file,V D6: TTR to End of test; Duration (s),Base; Duration (s),V D6: TTR to End of test; Distance (m),Base; Distance (m),V D6: TTR to End of test; Mean speed (m/s),Base; Mean speed (m/s),V D6: TTR to End of test; Path efficiency,Base; Path efficiency,V D6: TTR to End of test; Platform : mean distance from (m),Base; Platform : mean distance from (m),V D6: TTR to End of test; Platform : cumulative distance (m·s),Base; Platform : cumulative distance (m·s),V D6: TTR to End of test; Platform : path efficiency to entry,Base; Platform : path efficiency to entry,Platform : CIPL (m·s),V D6: TTR to End of test; Avg speed: V D6 (m/s),Base; Avg speed: V D6 (m/s)
541,10552,12,2/10/2018,10:55,am,"mzempare, ncarey",CAS_15_Black_02052018 videos\Test 541.szv,4.2,5.7,1.382,1.797,0.331,0.317,0.403,0.349,0.306,0.342,1.26,1.92,0.29,0.261,1.55,0.2977,0.3043
542,10553,12,2/10/2018,10:56,am,"mzempare, ncarey",CAS_15_Black_02052018 videos\Test 542.szv,0.5,2.3,0.099,0.496,0.212,0.219,0.958,0.947,0.043,0.258,0.02,0.58,0.999,0.948,0.06,0.2172,0.2577
543,10554,12,2/10/2018,10:56,am,"mzempare, ncarey",CAS_15_Black_02052018 videos\Test 543.szv,0.1,2.3,0,0.725,0,0.315,,0.974,0,0.382,0,0.84,,0.954,0.06,0.2325,0.31
544,10555,12,2/10/2018,10:56,am,"mzempare, ncarey",CAS_15_Black_02052018 videos\Test 544.szv,0.3,4.3,0.076,1.385,0.252,0.322,0.86,0.869,0.056,0.62,0.02,2.67,,,0.62,0.2528,0.2818
545,10556,12,2/10/2018,10:57,am,"mzempare, ncarey",CAS_15_Black_02052018 videos\Test 545.szv,0.2,3.9,0.03,1.286,0.168,0.331,1,0.9,0,0.632,0,2.12,,0.899,0.47,0.2295,0.2848
546,10557,12,2/10/2018,10:58,am,"mzempare, ncarey",CAS_15_Black_02052018 videos\Test 546.szv,0.6,4.1,0.141,1.373,0.239,0.336,0.985,0.832,0.056,0.636,0.02,2.49,0.952,0.798,0.78,0.257,0.3055
547,10558,12,2/10/2018,10:58,am,"mzempare, ncarey",CAS_15_Black_02052018 videos\Test 547.szv,4.3,6.8,1.26,1.983,0.293,0.292,0.691,0.386,0.549,0.573,2.22,3.75,0.688,0.328,3.03,0.2662,0.2588
548,10559,12,2/10/2018,10:59,am,"mzempare, ncarey",CAS_15_Black_02052018 videos\Test 548.szv,1.2,4,0.311,1.129,0.259,0.282,0.975,0.82,0.104,0.503,0.09,1.85,0.887,0.763,0.68,0.2722,0.2942
549,10560,12,2/10/2018,10:59,am,"mzempare, ncarey",CAS_15_Black_02052018 videos\Test 549.szv,0.4,3.2,0.043,0.827,0.108,0.258,0.993,0.944,0.02,0.417,0,1.27,0.716,0.943,0.12,0.2442,0.2777
550,10561,12,2/10/2018,11:00,am,"mzempare, ncarey",CAS_15_Black_02052018 videos\Test 550.szv,0.8,1.9,0.16,0.419,0.2,0.221,0.975,0.981,0.026,0.176,0.01,0.25,0.711,0.923,0.04,0.2457,0.2657
551,10562,12,2/10/2018,11:00,am,"mzempare, ncarey",CAS_15_Black_02052018 videos\Test 551.szv,4.3,6.2,1.14,1.739,0.265,0.281,0.639,0.323,0.465,0.496,1.59,2.64,0.682,0.323,2.16,0.2348,0.2823
552,10563,12,2/10/2018,11:00,am,"mzempare, ncarey",CAS_15_Black_02052018 videos\Test 552.szv,1,2,0.21,0.421,0.21,0.21,0.941,0.884,0.04,0.157,0.02,0.23,0.891,0.855,0.05,0.2787,0.2775
553,10564,12,2/10/2018,11:01,am,"mzempare, ncarey",CAS_15_Black_02052018 videos\Test 553.szv,1.2,4.9,0.368,1.633,0.307,0.333,0.961,0.724,0.141,0.601,0.14,2.84,0.864,0.646,1.19,0.241,0.2842
554,10565,12,2/10/2018,11:01,am,"mzempare, ncarey",CAS_15_Black_02052018 videos\Test 554.szv,0.9,2.3,0.132,0.604,0.15,0.265,0.846,0.887,0.038,0.202,0.03,0.44,0.569,0.728,0.08,0.2225,0.3107
555,10566,12,2/10/2018,11:01,am,"mzempare, ncarey",CAS_15_Black_02052018 videos\Test 555.szv,3.4,3.4,1.016,1.016,0.302,0.302,0.987,0.987,0.52,0.52,1.64,1.64,0.955,0.955,0.11,0.2313,0.2742
