Test,Animal,Trial,Date,Time,Time of day,User,Recorded video file,AQ D3: TTR to End of test; Duration (s),Base; Duration (s),AQ D3: TTR to End of test; Distance (m),Base; Distance (m),AQ D3: TTR to End of test; Mean speed (m/s),Base; Mean speed (m/s),AQ D3: TTR to End of test; Path efficiency,Base; Path efficiency,AQ D3: TTR to End of test; Platform : mean distance from (m),Base; Platform : mean distance from (m),AQ D3: TTR to End of test; Platform : cumulative distance (m·s),Base; Platform : cumulative distance (m·s),AQ D3: TTR to End of test; Platform : path efficiency to entry,Base; Platform : path efficiency to entry,Platform : CIPL (m·s),AQ D3: TTR to End of test; Avg speed: AQ D3 (m/s),Base; Avg speed: AQ D3 (m/s)
121,10494.0,13,9/13/2017,9:23,am,"mzempare, ncarey",CAS14_WaterMaze_Black&Red_09 11 17 videos\Test 121.szv,1.8,3.2,0.304,0.643,0.172,0.203,0.787,0.688,0.075,0.191,0.13,0.6,0.589,0.666,0.15,0.3073,0.2912
122,10494.0,14,9/13/2017,9:23,am,"mzempare, ncarey",CAS14_WaterMaze_Black&Red_09 11 17 videos\Test 122.szv,0.2,2.3,0.076,0.682,0.475,0.302,0.964,0.912,0.043,0.342,0.01,0.77,,,0.13,0.3073,0.2912
123,10495.0,13,9/13/2017,9:24,am,"mzempare, ncarey",CAS14_WaterMaze_Black&Red_09 11 17 videos\Test 123.szv,20.6,23.9,5.587,6.102,0.272,0.256,0.146,0.174,0.609,0.644,12.51,15.36,0.115,0.146,13.76,0.308,0.274
124,10495.0,14,9/13/2017,9:24,am,"mzempare, ncarey",CAS14_WaterMaze_Black&Red_09 11 17 videos\Test 124.szv,30.5,31.4,9.28,9.467,0.304,0.301,0.03,0.034,0.725,0.71,22.12,22.3,,,22.19,0.308,0.274
125,10496.0,13,9/13/2017,9:25,am,"mzempare, ncarey",CAS14_WaterMaze_Black&Red_09 11 17 videos\Test 125.szv,5.1,8.3,1.559,2.463,0.306,0.297,0.725,0.417,0.522,0.705,2.66,5.85,,,4.43,0.29,0.2835
126,10496.0,14,9/13/2017,9:25,am,"mzempare, ncarey",CAS14_WaterMaze_Black&Red_09 11 17 videos\Test 126.szv,2.3,6.0,0.627,1.442,0.276,0.242,0.875,0.738,0.275,0.634,0.62,3.78,0.885,0.739,1.41,0.29,0.2835
127,10497.0,13,9/13/2017,9:26,am,"mzempare, ncarey",CAS14_WaterMaze_Black&Red_09 11 17 videos\Test 127.szv,13.3,15.4,4.674,5.353,0.352,0.348,0.211,0.12,0.746,0.751,9.89,11.54,0.212,0.119,10.92,0.3243,0.3068
128,10497.0,14,9/13/2017,9:27,am,"mzempare, ncarey",CAS14_WaterMaze_Black&Red_09 11 17 videos\Test 128.szv,9.6,11.4,3.558,4.092,0.371,0.359,0.083,0.142,0.541,0.527,5.14,5.95,0.081,0.138,5.48,0.3243,0.3068
129,10498.0,13,9/13/2017,9:27,am,"mzempare, ncarey",CAS14_WaterMaze_Black&Red_09 11 17 videos\Test 129.szv,1.9,5.5,0.577,1.481,0.309,0.271,0.971,0.773,0.25,0.746,0.46,4.06,0.963,0.76,1.7,0.3248,0.3098
130,10498.0,14,9/13/2017,9:27,am,"mzempare, ncarey",CAS14_WaterMaze_Black&Red_09 11 17 videos\Test 130.szv,6.7,10.1,2.315,3.302,0.346,0.327,0.278,0.323,0.758,0.769,5.07,7.75,0.269,0.318,6.02,0.3248,0.3098
131,10499.0,13,9/13/2017,9:28,am,"mzempare, ncarey",CAS14_WaterMaze_Black&Red_09 11 17 videos\Test 131.szv,26.3,30.3,7.849,9.097,0.298,0.3,0.024,0.138,0.676,0.669,17.71,20.2,0.02,0.129,17.87,0.2762,0.2897
132,10499.0,14,9/13/2017,9:29,am,"mzempare, ncarey",CAS14_WaterMaze_Black&Red_09 11 17 videos\Test 132.szv,2.7,5.7,0.909,1.758,0.339,0.309,0.916,0.596,0.268,0.603,0.72,3.42,0.738,0.494,2.14,0.2762,0.2897
133,10500.0,13,9/13/2017,9:30,am,"mzempare, ncarey",CAS14_WaterMaze_Black&Red_09 11 17 videos\Test 133.szv,3.5,6.4,1.053,1.767,0.301,0.276,0.834,0.565,0.386,0.581,1.31,3.65,0.729,0.474,2.35,0.2925,0.2888
134,10500.0,14,9/13/2017,9:30,am,"mzempare, ncarey",CAS14_WaterMaze_Black&Red_09 11 17 videos\Test 134.szv,2.1,5.2,0.448,1.425,0.217,0.276,0.561,0.709,0.164,0.36,0.34,1.86,0.56,0.632,0.37,0.2925,0.2888
135,10501.0,13,9/13/2017,9:31,am,"mzempare, ncarey",CAS14_WaterMaze_Black&Red_09 11 17 videos\Test 135.szv,8.0,9.8,2.144,2.624,0.268,0.268,0.41,0.242,0.59,0.6,4.72,5.88,,,5.3,0.2782,0.2978
136,10501.0,14,9/13/2017,9:31,am,"mzempare, ncarey",CAS14_WaterMaze_Black&Red_09 11 17 videos\Test 136.szv,22.2,23.2,7.257,7.487,0.327,0.323,0.031,0.042,0.473,0.464,10.48,10.75,0.025,0.042,10.58,0.2782,0.2978
137,10502.0,13,9/13/2017,9:32,am,"mzempare, ncarey",CAS14_WaterMaze_Black&Red_09 11 17 videos\Test 137.szv,34.9,38.4,8.284,9.038,0.238,0.235,0.043,0.088,0.633,0.627,22.01,24.0,0.035,0.081,22.84,0.2045,0.2048
138,10502.0,14,9/13/2017,9:33,am,"mzempare, ncarey",CAS14_WaterMaze_Black&Red_09 11 17 videos\Test 138.szv,8.1,13.4,2.076,3.259,0.256,0.243,0.403,0.326,0.77,0.84,6.24,11.26,,,8.79,0.2045,0.2048
139,10503.0,13,9/13/2017,9:33,am,"mzempare, ncarey",CAS14_WaterMaze_Black&Red_09 11 17 videos\Test 139.szv,44.3,48.7,12.235,13.194,0.276,0.271,0.076,0.093,0.776,0.803,34.24,38.94,0.076,0.089,36.33,0.2555,0.2642
140,10503.0,14,9/13/2017,9:34,am,"mzempare, ncarey",CAS14_WaterMaze_Black&Red_09 11 17 videos\Test 140.szv,12.4,15.3,2.804,3.524,0.227,0.231,0.069,0.227,0.291,0.325,3.6,4.96,0.04,0.216,3.69,0.2555,0.2642
141,10494.0,15,9/13/2017,10:19,am,"mzempare, ncarey",CAS14_WaterMaze_Black&Red_09 11 17 videos\Test 141.szv,2.4,6.4,0.758,2.013,0.316,0.315,0.959,0.666,0.255,0.74,0.61,4.74,,,2.49,0.3073,0.2912
142,10494.0,16,9/13/2017,10:19,am,"mzempare, ncarey",CAS14_WaterMaze_Black&Red_09 11 17 videos\Test 142.szv,11.6,15.6,3.441,4.843,0.297,0.311,0.122,0.27,0.355,0.472,4.11,7.35,0.101,0.242,5.09,0.3073,0.2912
143,10495.0,15,9/13/2017,10:21,am,"mzempare, ncarey",CAS14_WaterMaze_Black&Red_09 11 17 videos\Test 143.szv,2.1,6.4,0.654,1.747,0.315,0.274,0.925,0.771,0.187,0.725,0.39,4.62,0.728,0.685,1.97,0.308,0.274
144,10495.0,16,9/13/2017,10:21,am,"mzempare, ncarey",CAS14_WaterMaze_Black&Red_09 11 17 videos\Test 144.szv,6.5,8.9,2.159,2.833,0.332,0.318,0.481,0.245,0.775,0.77,5.04,6.85,,,6.15,0.308,0.274
