Test,Animal,Trial,Date,Time,Time of day,User,Recorded video file,V D6: TTR to End of test; Duration (s),Base; Duration (s),V D6: TTR to End of test; Distance (m),Base; Distance (m),V D6: TTR to End of test; Mean speed (m/s),Base; Mean speed (m/s),V D6: TTR to End of test; Path efficiency,Base; Path efficiency,V D6: TTR to End of test; Platform : mean distance from (m),Base; Platform : mean distance from (m),V D6: TTR to End of test; Platform : cumulative distance (m·s),Base; Platform : cumulative distance (m·s),V D6: TTR to End of test; Platform : path efficiency to entry,Base; Platform : path efficiency to entry,Platform : CIPL (m·s),V D6: TTR to End of test; Avg speed: V D6 (m/s),Base; Avg speed: V D6 (m/s)
341,10474,10,7/15/2017,11:29,am,"mzempare, ncarey",CAS13_Old_Red_07.10.17 videos\Test 341.szv,0.3,2.2,0.017,0.452,0.057,0.205,0.942,0.967,0.013,0.237,0,0.48,,0.955,0.05,0.1957,0.2257
342,10475,10,7/15/2017,11:30,am,"mzempare, ncarey",CAS13_Old_Red_07.10.17 videos\Test 342.szv,4.3,8.9,1.202,2.368,0.28,0.266,0.901,0.513,0.506,0.789,2.07,6.87,0.868,0.463,4.63,0.2337,0.235
343,10476,10,7/15/2017,11:30,am,"mzempare, ncarey",CAS13_Old_Red_07.10.17 videos\Test 343.szv,19.4,23.1,5.119,6.128,0.264,0.265,0.201,0.17,0.644,0.699,12.01,15.62,0.178,0.154,13.97,0.2555,0.2525
344,10477,10,7/15/2017,11:31,am,"mzempare, ncarey",CAS13_Old_Red_07.10.17 videos\Test 344.szv,10,13.7,2.839,3.848,0.284,0.281,0.239,0.271,0.762,0.735,7.35,9.8,0.21,0.25,8.17,0.2528,0.2537
345,10478,10,7/15/2017,11:31,am,"mzempare, ncarey",CAS13_Old_Red_07.10.17 videos\Test 345.szv,4.6,9.4,0.822,1.795,0.18,0.192,0.804,0.623,0.247,0.611,0.98,5.35,0.749,0.61,2.53,0.1803,0.216
346,10479,10,7/15/2017,11:32,am,"mzempare, ncarey",CAS13_Old_Red_07.10.17 videos\Test 346.szv,9.7,11.3,2.728,3.064,0.282,0.271,0.186,0.156,0.725,0.676,6.58,7.22,0.177,0.133,6.92,0.2347,0.2493
347,10480,10,7/15/2017,11:32,am,"mzempare, ncarey",CAS13_Old_Red_07.10.17 videos\Test 347.szv,8.5,11.4,2.136,2.77,0.251,0.243,0.566,0.283,0.785,0.754,5.2,7.19,0.569,0.25,6.68,0.2253,0.2218
348,10481,10,7/15/2017,11:33,am,"mzempare, ncarey",CAS13_Old_Red_07.10.17 videos\Test 348.szv,5.8,10.4,1.672,2.922,0.288,0.281,0.671,0.377,0.712,0.777,3.82,7.74,0.698,0.374,5.68,0.1935,0.2327
349,10482,10,7/15/2017,11:33,am,"mzempare, ncarey",CAS13_Old_Red_07.10.17 videos\Test 349.szv,8.3,12.3,2.184,3.201,0.263,0.26,0.244,0.364,0.7,0.73,5.56,8.72,0.229,0.346,6.4,0.2723,0.2715
350,10483,10,7/15/2017,11:34,am,"mzempare, ncarey",CAS13_Old_Red_07.10.17 videos\Test 350.szv,1,2.9,0.137,0.566,0.137,0.195,0.721,0.884,0.03,0.209,0.02,0.52,0.828,0.858,0.06,0.1978,0.224
