Test,Animal,Trial,Date,Time,Time of day,User,Recorded video file,V D5: TTR to End of test; Duration (s),Base; Duration (s),V D5: TTR to End of test; Distance (m),Base; Distance (m),V D5: TTR to End of test; Mean speed (m/s),Base; Mean speed (m/s),V D5: TTR to End of test; Path efficiency,Base; Path efficiency,V D5: TTR to End of test; Platform : mean distance from (m),Base; Platform : mean distance from (m),V D5: TTR to End of test; Platform : cumulative distance (m·s),Base; Platform : cumulative distance (m·s),V D5: TTR to End of test; Platform : path efficiency to entry,Base; Platform : path efficiency to entry,Platform : CIPL (m·s),V D5: TTR to End of test; Avg speed: V D5 (m/s),Base; Avg speed: V D5 (m/s)
271,10494,3,9/15/2017,10:06,am,"mzempare, ncarey",CAS14_WaterMaze_Black&Red_09 11 17 videos\Test 271.szv,3.9,5.6,0.57,0.956,0.146,0.171,0.52,0.476,0.092,0.224,0.16,0.76,0.574,0.571,0.32,0.2243,0.2583
272,10495,3,9/15/2017,10:07,am,"mzempare, ncarey",CAS14_WaterMaze_Black&Red_09 11 17 videos\Test 272.szv,8.5,12.4,1.713,2.469,0.202,0.199,0.245,0.405,0.371,0.438,2.12,4.21,0.217,0.381,2.59,0.1902,0.2212
273,10496,3,9/15/2017,10:08,am,"mzempare, ncarey",CAS14_WaterMaze_Black&Red_09 11 17 videos\Test 273.szv,0.8,7,0.036,1.602,0.045,0.229,0.955,0.836,0,0.649,0,3.34,,0.839,0.74,0.1408,0.1928
274,10497,3,9/15/2017,10:09,am,"mzempare, ncarey",CAS14_WaterMaze_Black&Red_09 11 17 videos\Test 274.szv,5,9.9,0.983,2.639,0.198,0.268,0.843,0.456,0.327,0.786,1.09,6.47,0.804,0.423,4.51,0.195,0.2228
275,10498,3,9/15/2017,10:09,am,"mzempare, ncarey",CAS14_WaterMaze_Black&Red_09 11 17 videos\Test 275.szv,9.5,11.3,2.228,2.622,0.235,0.232,0.318,0.2,0.589,0.573,3.88,4.81,0.299,0.187,4.43,0.2157,0.2497
276,10499,3,9/15/2017,10:10,am,"mzempare, ncarey",CAS14_WaterMaze_Black&Red_09 11 17 videos\Test 276.szv,10.2,15,2.206,3.487,0.216,0.232,0.078,0.342,0.285,0.394,2.39,5.19,0.046,0.325,2.77,0.2007,0.2283
277,10500,3,9/15/2017,10:10,am,"mzempare, ncarey",CAS14_WaterMaze_Black&Red_09 11 17 videos\Test 277.szv,6.2,10.9,1.572,3.001,0.255,0.276,0.737,0.402,0.653,0.707,3.04,6.61,0.761,0.379,4.63,0.2108,0.2305
278,10501,3,9/15/2017,10:11,am,"mzempare, ncarey",CAS14_WaterMaze_Black&Red_09 11 17 videos\Test 278.szv,1.4,3.1,0.117,0.494,0.086,0.162,0.883,0.958,0,0.18,0,0.28,,0.984,0,0.1612,0.2055
279,10502,3,9/15/2017,10:12,am,"mzempare, ncarey",CAS14_WaterMaze_Black&Red_09 11 17 videos\Test 279.szv,4.1,9.9,0.538,2.065,0.132,0.209,0.943,0.591,0.155,0.791,0.25,5.83,0.966,0.586,3.37,0.1732,0.1932
280,10503,3,9/15/2017,10:12,am,"mzempare, ncarey",CAS14_WaterMaze_Black&Red_09 11 17 videos\Test 280.szv,3.9,6.1,0.264,0.743,0.068,0.122,0.834,0.72,0.031,0.137,0.08,0.64,0.664,0.681,-0.03,0.1667,0.1838
