Test,Animal,Trial,Date,Time,Time of day,User,Recorded video file,V D6: TTR to End of test; Duration (s),Base; Duration (s),V D6: TTR to End of test; Distance (m),Base; Distance (m),V D6: TTR to End of test; Mean speed (m/s),Base; Mean speed (m/s),V D6: TTR to End of test; Path efficiency,Base; Path efficiency,V D6: TTR to End of test; Platform : mean distance from (m),Base; Platform : mean distance from (m),V D6: TTR to End of test; Platform : cumulative distance (m·s),Base; Platform : cumulative distance (m·s),V D6: TTR to End of test; Platform : path efficiency to entry,Base; Platform : path efficiency to entry,Platform : CIPL (m·s),V D6: TTR to End of test; Avg speed: V D6 (m/s),Base; Avg speed: V D6 (m/s)
331,10504,9,9/16/2017,9:54,am,"mzempare, ncarey",CAS14_WaterMaze_Red&Purple_09 11 17 videos\Test 331.szv,3.6,6.9,0.929,1.852,0.258,0.268,0.91,0.471,0.422,0.635,1.41,4.21,0.933,0.449,2.94,0.2427,0.2512
332,10505,9,9/16/2017,9:55,am,"mzempare, ncarey",CAS14_WaterMaze_Red&Purple_09 11 17 videos\Test 332.szv,3.3,6.4,0.8,1.633,0.243,0.255,0.916,0.598,0.258,0.549,0.74,3.28,0.845,0.534,1.88,0.2368,0.2747
333,10506,9,9/16/2017,9:55,am,"mzempare, ncarey",CAS14_WaterMaze_Red&Purple_09 11 17 videos\Test 333.szv,2.3,6.4,0.516,1.715,0.224,0.268,0.959,0.621,0.177,0.589,0.36,3.62,0.928,0.578,1.87,0.1972,0.234
334,10507,9,9/16/2017,9:55,am,"mzempare, ncarey",CAS14_WaterMaze_Red&Purple_09 11 17 videos\Test 334.szv,1.7,3.8,0.243,0.715,0.143,0.188,1.008,0.842,0.078,0.258,0.13,0.98,,,0.3,0.2315,0.2378
335,10508,9,9/16/2017,9:55,am,"mzempare, ncarey",CAS14_WaterMaze_Red&Purple_09 11 17 videos\Test 335.szv,3.4,5.2,0.281,0.76,0.083,0.146,0.394,0.711,0.04,0.127,0.13,0.64,0.185,0.565,-0.03,0.2025,0.226
336,10509,9,9/16/2017,9:56,am,"mzempare, ncarey",CAS14_WaterMaze_Red&Purple_09 11 17 videos\Test 336.szv,2.1,7.1,0.413,1.717,0.197,0.242,0.913,0.639,0.127,0.676,0.25,4.71,0.956,0.639,2.27,0.2072,0.2177
337,10510,9,9/16/2017,9:56,am,"mzempare, ncarey",CAS14_WaterMaze_Red&Purple_09 11 17 videos\Test 337.szv,0.6,5.1,0.068,0.835,0.115,0.164,0.956,0.952,0.034,0.342,0.02,1.74,,,-0.08,0.1577,0.1687
338,10511,9,9/16/2017,9:57,am,"mzempare, ncarey",CAS14_WaterMaze_Red&Purple_09 11 17 videos\Test 338.szv,3.9,7.9,1.008,2.144,0.259,0.271,0.963,0.521,0.414,0.636,1.61,5.02,,,3.27,0.2363,0.2405
339,10512,9,9/16/2017,9:57,am,"mzempare, ncarey",CAS14_WaterMaze_Red&Purple_09 11 17 videos\Test 339.szv,1.2,5.5,0.2,1.327,0.167,0.241,0.963,0.838,0.069,0.625,0.08,3.38,0.919,0.828,0.87,0.2222,0.2532
340,10513,9,9/16/2017,9:58,am,"mzempare, ncarey",CAS14_WaterMaze_Red&Purple_09 11 17 videos\Test 340.szv,0.1,2.9,0,0.747,0,0.257,,0.947,0.038,0.408,0,1.18,,,0.08,0.2322,0.2628
