Test,Animal,Trial,Date,Time,Time of day,User,Recorded video file,AQ D3: TTR to End of test; Duration (s),Base; Duration (s),AQ D3: TTR to End of test; Distance (m),Base; Distance (m),AQ D3: TTR to End of test; Mean speed (m/s),Base; Mean speed (m/s),AQ D3: TTR to End of test; Path efficiency,Base; Path efficiency,AQ D3: TTR to End of test; Platform : mean distance from (m),Base; Platform : mean distance from (m),AQ D3: TTR to End of test; Platform : cumulative distance (m·s),Base; Platform : cumulative distance (m·s),AQ D3: TTR to End of test; Platform : path efficiency to entry,Base; Platform : path efficiency to entry,Platform : CIPL (m·s),AQ D3: TTR to End of test; Avg speed: AQ D3 (m/s),Base; Avg speed: AQ D3 (m/s)
71,10514.0,15,9/13/2017,11:02,am,"mzempare, ncarey",CAS14_WaterMaze_Purple_09 11 17 videos\Test 71.szv,57.6,60.0,15.054,15.78,0.261,0.263,0.081,0.068,0.773,0.769,44.49,46.15,,,45.4,0.2492,0.25
72,10514.0,16,9/13/2017,11:04,am,"mzempare, ncarey",CAS14_WaterMaze_Purple_09 11 17 videos\Test 72.szv,56.9,60.0,12.432,13.347,0.219,0.222,0.046,0.026,0.676,0.673,38.46,40.34,,,38.96,0.2492,0.25
73,10515.0,15,9/13/2017,11:07,am,"mzempare, ncarey",CAS14_WaterMaze_Purple_09 11 17 videos\Test 73.szv,0.3,1.4,0.033,0.292,0.119,0.212,1.0,0.992,0.021,0.144,0.01,0.2,0.856,0.956,0.0,0.234,0.2497
74,10515.0,16,9/13/2017,11:07,am,"mzempare, ncarey",CAS14_WaterMaze_Purple_09 11 17 videos\Test 74.szv,26.0,30.6,7.15,8.624,0.275,0.282,0.133,0.149,0.594,0.619,15.35,18.85,0.116,0.133,16.48,0.234,0.2497
75,10516.0,15,9/13/2017,11:09,am,"mzempare, ncarey",CAS14_WaterMaze_Purple_09 11 17 videos\Test 75.szv,36.3,40.7,9.613,11.043,0.265,0.271,0.026,0.106,0.506,0.542,18.36,22.08,,,19.57,0.2328,0.2592
76,10516.0,16,9/13/2017,11:10,am,"mzempare, ncarey",CAS14_WaterMaze_Purple_09 11 17 videos\Test 76.szv,56.1,60.0,11.883,12.992,0.212,0.217,0.134,0.118,0.617,0.626,34.61,37.55,,,35.13,0.2328,0.2592
77,10517.0,15,9/13/2017,11:12,am,"mzempare, ncarey",CAS14_WaterMaze_Purple_09 11 17 videos\Test 77.szv,57.3,60.0,13.771,14.464,0.24,0.241,0.006,0.05,0.838,0.825,48.0,49.47,,,48.41,0.2577,0.2657
78,10517.0,16,9/13/2017,11:14,am,"mzempare, ncarey",CAS14_WaterMaze_Purple_09 11 17 videos\Test 78.szv,26.3,28.0,6.319,6.703,0.24,0.239,0.033,0.079,0.602,0.584,15.82,16.35,,,15.89,0.2577,0.2657
79,10518.0,15,9/13/2017,11:17,am,"mzempare, ncarey",CAS14_WaterMaze_Purple_09 11 17 videos\Test 79.szv,0.1,2.5,0.031,0.794,0.307,0.318,1.0,0.931,0.011,0.376,0.0,0.94,,,0.19,0.2885,0.2832
80,10518.0,16,9/13/2017,11:17,am,"mzempare, ncarey",CAS14_WaterMaze_Purple_09 11 17 videos\Test 80.szv,10.4,13.3,3.421,4.051,0.33,0.306,0.321,0.201,0.538,0.626,5.57,8.29,0.318,0.201,7.16,0.2885,0.2832
81,10514.0,17,9/13/2017,11:54,am,"mzempare, ncarey",CAS14_WaterMaze_Purple_09 11 17 videos\Test 81.szv,58.3,60.0,14.803,15.254,0.254,0.254,0.023,0.041,0.663,0.653,38.64,39.17,,,38.77,0.2492,0.25
82,10514.0,18,9/13/2017,11:57,am,"mzempare, ncarey",CAS14_WaterMaze_Purple_09 11 17 videos\Test 82.szv,4.5,7.8,1.155,1.973,0.258,0.254,0.424,0.435,0.468,0.488,2.03,3.73,0.447,0.421,2.38,0.2492,0.25
83,10515.0,17,9/13/2017,11:57,am,"mzempare, ncarey",CAS14_WaterMaze_Purple_09 11 17 videos\Test 83.szv,6.3,9.7,1.702,2.452,0.27,0.253,0.655,0.412,0.427,0.626,2.69,6.07,,,4.58,0.234,0.2497
84,10515.0,18,9/13/2017,11:58,am,"mzempare, ncarey",CAS14_WaterMaze_Purple_09 11 17 videos\Test 84.szv,10.1,12.5,2.682,3.449,0.266,0.276,0.107,0.217,0.754,0.683,7.62,8.53,,,7.83,0.234,0.2497
85,10516.0,17,9/13/2017,11:58,am,"mzempare, ncarey",CAS14_WaterMaze_Purple_09 11 17 videos\Test 85.szv,28.4,32.6,7.971,9.208,0.281,0.282,0.066,0.126,0.734,0.716,20.76,23.25,0.052,0.119,21.08,0.2328,0.2592
86,10516.0,18,9/13/2017,11:59,am,"mzempare, ncarey",CAS14_WaterMaze_Purple_09 11 17 videos\Test 86.szv,7.5,9.5,2.054,2.469,0.275,0.261,0.297,0.244,0.348,0.384,2.59,3.63,0.232,0.212,3.06,0.2328,0.2592
87,10517.0,17,9/13/2017,12:00,pm,"mzempare, ncarey",CAS14_WaterMaze_Purple_09 11 17 videos\Test 87.szv,18.1,22.0,5.407,6.801,0.299,0.31,0.046,0.168,0.653,0.658,11.39,14.03,0.018,0.154,12.24,0.2577,0.2657
88,10517.0,18,9/13/2017,12:00,pm,"mzempare, ncarey",CAS14_WaterMaze_Purple_09 11 17 videos\Test 88.szv,5.7,9.8,1.418,2.395,0.249,0.244,0.598,0.516,0.53,0.744,3.02,7.29,,,4.72,0.2577,0.2657
89,10518.0,17,9/13/2017,12:01,pm,"mzempare, ncarey",CAS14_WaterMaze_Purple_09 11 17 videos\Test 89.szv,38.9,41.9,11.443,12.428,0.294,0.297,0.087,0.08,0.725,0.736,28.16,30.84,0.08,0.068,29.59,0.2885,0.2832
90,10518.0,18,9/13/2017,12:02,pm,"mzempare, ncarey",CAS14_WaterMaze_Purple_09 11 17 videos\Test 90.szv,5.4,9.5,1.382,2.306,0.257,0.243,0.86,0.525,0.516,0.788,2.77,7.46,0.811,0.505,4.66,0.2885,0.2832
