Test,Animal,Trial,Date,Time,Time of day,User,Recorded video file,V D5: TTR to End of test; Duration (s),Base; Duration (s),V D5: TTR to End of test; Distance (m),Base; Distance (m),V D5: TTR to End of test; Mean speed (m/s),Base; Mean speed (m/s),V D5: TTR to End of test; Path efficiency,Base; Path efficiency,V D5: TTR to End of test; Platform : mean distance from (m),Base; Platform : mean distance from (m),V D5: TTR to End of test; Platform : cumulative distance (m·s),Base; Platform : cumulative distance (m·s),V D5: TTR to End of test; Platform : path efficiency to entry,Base; Platform : path efficiency to entry,Platform : CIPL (m·s),V D5: TTR to End of test; Avg speed: V D5 (m/s),Base; Avg speed: V D5 (m/s)
261,10484,2,7/14/2017,9:48,am,"mzempare, ncarey",CAS13_Old_Purple_07.10.17 videos\Test 261.szv,1.5,6.8,0.072,1.157,0.049,0.171,0.838,0.847,0.0,0.408,0.0,1.85,,0.83,0.17,0.1237,0.1637
262,10485,2,7/14/2017,9:48,am,"mzempare, ncarey",CAS13_Old_Purple_07.10.17 videos\Test 262.szv,11.5,15.4,1.731,2.806,0.151,0.182,0.342,0.396,0.306,0.459,2.51,5.56,0.307,0.379,3.27,0.2768,0.2537
263,10487,2,7/14/2017,9:49,am,"mzempare, ncarey",CAS13_Old_Purple_07.10.17 videos\Test 263.szv,4.9,8.8,0.602,1.63,0.123,0.185,0.801,0.545,0.171,0.34,0.37,2.07,0.86,0.52,0.84,0.1355,0.1928
264,10488,2,7/14/2017,9:50,am,"mzempare, ncarey",CAS13_Old_Purple_07.10.17 videos\Test 264.szv,6.3,10.7,1.164,2.461,0.185,0.23,0.641,0.497,0.35,0.65,1.56,5.77,0.572,0.467,3.44,0.2462,0.2468
265,10489,2,7/14/2017,9:50,am,"mzempare, ncarey",CAS13_Old_Purple_07.10.17 videos\Test 265.szv,9.9,12.9,1.887,2.549,0.191,0.198,0.343,0.332,0.501,0.508,3.57,5.14,0.305,0.285,4.09,0.1995,0.2252
266,10490,2,7/14/2017,9:51,am,"mzempare, ncarey",CAS13_Old_Purple_07.10.17 videos\Test 266.szv,10.8,13.1,2.235,2.982,0.207,0.228,0.362,0.205,0.446,0.485,3.49,4.91,0.369,0.189,4.37,0.2122,0.2372
267,10491,2,7/14/2017,9:52,am,"mzempare, ncarey",CAS13_Old_Purple_07.10.17 videos\Test 267.szv,13.5,16.4,2.963,3.759,0.219,0.229,0.304,0.176,0.568,0.598,6.6,8.69,0.278,0.155,8.01,0.1563,0.1983
268,10492,2,7/14/2017,9:52,am,"mzempare, ncarey",CAS13_Old_Purple_07.10.17 videos\Test 268.szv,2.9,7.5,0.208,1.346,0.072,0.18,0.819,0.849,0.018,0.55,0.0,2.54,,0.867,0.47,0.149,0.221
269,10493,2,7/14/2017,9:52,am,"mzempare, ncarey",CAS13_Old_Purple_07.10.17 videos\Test 269.szv,2.4,7.8,0.266,1.674,0.111,0.215,0.653,0.691,0.059,0.617,0.04,3.71,,0.726,1.33,0.1547,0.1998
