Test,Animal,Trial,Date,Time,Time of day,User,Recorded video file,V D5: TTR to End of test; Duration (s),Base; Duration (s),V D5: TTR to End of test; Distance (m),Base; Distance (m),V D5: TTR to End of test; Mean speed (m/s),Base; Mean speed (m/s),V D5: TTR to End of test; Path efficiency,Base; Path efficiency,V D5: TTR to End of test; Platform : mean distance from (m),Base; Platform : mean distance from (m),V D5: TTR to End of test; Platform : cumulative distance (m·s),Base; Platform : cumulative distance (m·s),V D5: TTR to End of test; Platform : path efficiency to entry,Base; Platform : path efficiency to entry,Platform : CIPL (m·s),V D5: TTR to End of test; Avg speed: V D5 (m/s),Base; Avg speed: V D5 (m/s)
261,10504,2,9/15/2017,9:50,am,"mzempare, ncarey",CAS14_WaterMaze_Red&Purple_09 11 17 videos\Test 261.szv,2.9,6.6,0.238,1.281,0.083,0.195,0.779,0.754,0.038,0.418,0.04,1.93,0.61,0.726,0.52,0.1707,0.2253
262,10505,2,9/15/2017,9:51,am,"mzempare, ncarey",CAS14_WaterMaze_Red&Purple_09 11 17 videos\Test 262.szv,3.7,6.8,0.595,1.387,0.161,0.204,0.648,0.643,0.098,0.342,0.32,2.17,0.664,0.593,0.65,0.2047,0.2512
263,10506,2,9/15/2017,9:51,am,"mzempare, ncarey",CAS14_WaterMaze_Red&Purple_09 11 17 videos\Test 263.szv,4.8,9.3,0.343,1.538,0.072,0.165,0.619,0.597,0.051,0.355,0.24,3.26,0.843,0.635,0.53,0.1408,0.2093
264,10507,2,9/15/2017,9:52,am,"mzempare, ncarey",CAS14_WaterMaze_Red&Purple_09 11 17 videos\Test 264.szv,2.7,7.2,0.16,1.125,0.059,0.157,0.604,0.915,0,0.445,0,1.64,,0.982,0.02,0.1657,0.1925
265,10508,2,9/15/2017,9:53,am,"mzempare, ncarey",CAS14_WaterMaze_Red&Purple_09 11 17 videos\Test 265.szv,28.2,32.5,6.273,7.505,0.223,0.231,0.117,0.13,0.552,0.61,15.56,19.8,,,17.51,0.2153,0.2362
266,10509,2,9/15/2017,9:54,am,"mzempare, ncarey",CAS14_WaterMaze_Red&Purple_09 11 17 videos\Test 266.szv,12.6,15.5,2.967,3.567,0.235,0.23,0.29,0.162,0.478,0.524,5.24,7.27,0.281,0.16,6.61,0.1698,0.1965
267,10510,2,9/15/2017,9:55,am,"mzempare, ncarey",CAS14_WaterMaze_Red&Purple_09 11 17 videos\Test 267.szv,53.9,60,10.181,11.475,0.189,0.191,0.111,0.038,0.511,0.52,27.54,31.19,,,28.18,0.1617,0.1748
268,10511,2,9/15/2017,9:57,am,"mzempare, ncarey",CAS14_WaterMaze_Red&Purple_09 11 17 videos\Test 268.szv,1.6,5.6,0.058,1.015,0.036,0.181,0.52,0.848,0.02,0.283,0.03,1.58,,,-0.28,0.1515,0.205
269,10512,2,9/15/2017,9:58,am,"mzempare, ncarey",CAS14_WaterMaze_Red&Purple_09 11 17 videos\Test 269.szv,39.3,43.9,9.436,10.79,0.24,0.246,0.062,0.114,0.555,0.563,20.68,23.58,0.06,0.102,21.19,0.2107,0.2355
270,10513,2,9/15/2017,9:59,am,"mzempare, ncarey",CAS14_WaterMaze_Red&Purple_09 11 17 videos\Test 270.szv,2.7,5,0.265,0.807,0.098,0.161,0.72,0.677,0.052,0.149,0.08,0.56,0.506,0.616,0.05,0.1282,0.1853
