Test,Animal,Trial,Date,Time,Time of day,User,Recorded video file,V D5: TTR to End of test; Duration (s),Base; Duration (s),V D5: TTR to End of test; Distance (m),Base; Distance (m),V D5: TTR to End of test; Mean speed (m/s),Base; Mean speed (m/s),V D5: TTR to End of test; Path efficiency,Base; Path efficiency,V D5: TTR to End of test; Platform : mean distance from (m),Base; Platform : mean distance from (m),V D5: TTR to End of test; Platform : cumulative distance (m·s),Base; Platform : cumulative distance (m·s),V D5: TTR to End of test; Platform : path efficiency to entry,Base; Platform : path efficiency to entry,Platform : CIPL (m·s),V D5: TTR to End of test; Avg speed: V D5 (m/s),Base; Avg speed: V D5 (m/s)
251,9887,1,8/28/2015,9:07,am,"mzempare, ncarey",CAS2_August24-2015-Young videos\Test 251.szv,19,23.4,4.91,6.159,0.258,0.263,0.108,0.179,0.631,0.638,11.61,14.54,0.092,0.169,12.51,0.2093,0.2328
252,9888,1,8/28/2015,9:09,am,"mzempare, ncarey",CAS2_August24-2015-Young videos\Test 252.szv,31.4,35.2,7.99,8.827,0.254,0.251,0.105,0.109,0.648,0.66,20.32,23.2,0.098,0.107,21.38,0.2472,0.2488
253,9889,1,8/28/2015,9:10,am,"mzempare, ncarey",CAS2_August24-2015-Young videos\Test 253.szv,4.9,6.3,0.902,1.258,0.184,0.2,0.203,0.405,0.183,0.184,0.9,1.16,,,0.9,0.1955,0.2188
254,9890,1,8/28/2015,9:11,am,"mzempare, ncarey",CAS2_August24-2015-Young videos\Test 254.szv,28.3,30.7,6.479,6.933,0.229,0.226,0.066,0.093,0.608,0.595,17.19,18.25,,,17.34,0.2563,0.2603
255,9891,1,8/28/2015,9:12,am,"mzempare, ncarey",CAS2_August24-2015-Young videos\Test 255.szv,57.6,60,11.731,12.085,0.204,0.201,0.024,0.039,0.832,0.835,47.89,50.12,,,47.21,0.4392,0.4452
256,9892,1,8/28/2015,9:14,am,"mzempare, ncarey",CAS2_August24-2015-Young videos\Test 256.szv,26.3,29.7,6.036,7.013,0.229,0.236,0.135,0.157,0.77,0.764,20.26,22.69,,,20.6,0.281,0.284
257,9893,1,8/28/2015,9:15,am,"mzempare, ncarey",CAS2_August24-2015-Young videos\Test 257.szv,4.5,6.7,0.779,1.411,0.173,0.211,0.469,0.441,0.3,0.359,1.35,2.41,,,1.45,0.245,0.2773
258,9894,1,8/28/2015,9:15,am,"mzempare, ncarey",CAS2_August24-2015-Young videos\Test 258.szv,16.2,17.7,3.071,3.387,0.19,0.191,0.083,0.15,0.461,0.443,7.46,7.84,,,7.51,0.2415,0.2368
259,9895,1,8/28/2015,9:16,am,"mzempare, ncarey",CAS2_August24-2015-Young videos\Test 259.szv,10.4,14,2.938,3.928,0.283,0.281,0.381,0.285,0.579,0.689,6.02,9.65,,,8.12,0.2352,0.2527
260,9896,1,8/28/2015,9:17,am,"mzempare, ncarey",CAS2_August24-2015-Young videos\Test 260.szv,0.8,2.4,0.083,0.483,0.104,0.201,0.734,0.9,0.042,0.157,0.03,0.36,0.999,0.831,-0.03,0.1943,0.2457
