Test,Animal,Trial,Date,Time,Time of day,User,Recorded video file,AQ D2: TTR to End of test; Duration (s),Base; Duration (s),AQ D2: TTR to End of test; Distance (m),Base; Distance (m),AQ D2: TTR to End of test; Mean speed (m/s),Base; Mean speed (m/s),AQ D2: TTR to End of test; Path efficiency,Base; Path efficiency,AQ D2: TTR to End of test; Platform : mean distance from (m),Base; Platform : mean distance from (m),AQ D2: TTR to End of test; Platform : cumulative distance (m·s),Base; Platform : cumulative distance (m·s),AQ D2: TTR to End of test; Platform : path efficiency to entry,Base; Platform : path efficiency to entry,Platform : CIPL (m·s),AQ D2: TTR to End of test; Avg speed: AQ D2 (m/s),Base; Avg speed: AQ D2 (m/s)
47,9842,7,6/23/2015,10:38,am,"mzempare, ncarey",CAS_June22-2015_Old videos\Test 47.szv,18.5,22.1,4.175,5.125,0.226,0.232,0.309,0.187,0.875,0.865,16.19,19.11,,,17.64,0.2235,0.2255
48,9842,8,6/23/2015,10:39,am,"mzempare, ncarey",CAS_June22-2015_Old videos\Test 48.szv,57.2,60,11.67,12.29,0.204,0.205,0.031,0.052,0.665,0.67,38.01,40.18,,,39.12,0.2235,0.2255
49,9837,9,6/23/2015,11:34,am,"mzempare, ncarey",CAS_June22-2015_Old videos\Test 49.szv,6.5,8.3,2.065,2.714,0.318,0.327,0.233,0.219,0.664,0.606,4.32,5.03,,,4.64,0.2577,0.27
50,9837,10,6/23/2015,11:34,am,"mzempare, ncarey",CAS_June22-2015_Old videos\Test 50.szv,1.5,5.8,0.379,1.744,0.253,0.301,0.889,0.674,0.108,0.686,0.16,3.97,0.768,0.664,1.72,0.2577,0.27
51,9838,9,6/23/2015,11:35,am,"mzempare, ncarey",CAS_June22-2015_Old videos\Test 51.szv,57.1,60,12.063,12.983,0.211,0.216,0.024,0.054,0.833,0.826,47.55,49.54,,,48.77,0.1833,0.2032
52,9838,10,6/23/2015,11:38,am,"mzempare, ncarey",CAS_June22-2015_Old videos\Test 52.szv,14.5,20.1,3.28,4.853,0.226,0.241,0.248,0.252,0.581,0.613,8.42,12.31,,,9.55,0.1833,0.2032
53,9839,9,6/23/2015,11:39,am,"mzempare, ncarey",CAS_June22-2015_Old videos\Test 53.szv,2.1,5.4,0.58,1.648,0.276,0.305,0.95,0.619,0.148,0.504,0.31,2.72,,,1.56,0.2443,0.251
54,9839,10,6/23/2015,11:39,am,"mzempare, ncarey",CAS_June22-2015_Old videos\Test 54.szv,57,60,15.439,16.44,0.271,0.274,0.019,0.077,0.754,0.742,42.96,44.53,,,43.44,0.2443,0.251
55,9840,9,6/23/2015,11:42,am,"mzempare, ncarey",CAS_June22-2015_Old videos\Test 55.szv,58.1,60,13.379,13.816,0.23,0.23,0.069,0.04,0.77,0.759,44.71,45.52,,,45.04,0.234,0.233
56,9840,10,6/23/2015,11:44,am,"mzempare, ncarey",CAS_June22-2015_Old videos\Test 56.szv,54.9,60,12.904,14.046,0.235,0.234,0.105,0.072,0.787,0.81,43.2,48.6,,,45.52,0.234,0.233
57,9841,9,6/23/2015,11:46,am,"mzempare, ncarey",CAS_June22-2015_Old videos\Test 57.szv,55.9,60,13.174,14.41,0.236,0.24,0.085,0.097,0.738,0.726,41.23,43.54,,,41.78,0.2118,0.2215
58,9841,10,6/23/2015,11:48,am,"mzempare, ncarey",CAS_June22-2015_Old videos\Test 58.szv,53.9,59.2,10.873,12.261,0.202,0.207,0.027,0.098,0.809,0.804,43.6,47.6,,,44.2,0.2118,0.2215
59,9842,9,6/23/2015,11:49,am,"mzempare, ncarey",CAS_June22-2015_Old videos\Test 59.szv,30.9,34.1,8.504,9.541,0.275,0.28,0.025,0.093,0.711,0.685,21.97,23.37,,,22.41,0.2235,0.2255
60,9842,10,6/23/2015,11:50,am,"mzempare, ncarey",CAS_June22-2015_Old videos\Test 60.szv,51.6,55.4,10.328,11.15,0.2,0.201,0.112,0.086,0.794,0.799,40.96,44.24,0.108,0.076,42.39,0.2235,0.2255
61,9837,11,6/23/2015,13:11,pm,"mzempare, ncarey",CAS_June22-2015_Old videos\Test 61.szv,58.6,60,15.939,16.407,0.272,0.274,0.039,0.06,0.757,0.749,44.35,44.94,,,44.69,0.2577,0.27
62,9837,12,6/23/2015,13:12,pm,"mzempare, ncarey",CAS_June22-2015_Old videos\Test 62.szv,56.1,60,11.947,13.109,0.213,0.219,0.039,0.106,0.692,0.688,38.82,41.26,,,38.69,0.2577,0.27
63,9838,11,6/23/2015,13:14,pm,"mzempare, ncarey",CAS_June22-2015_Old videos\Test 63.szv,37.7,43.6,7.846,8.977,0.208,0.206,0.123,0.136,0.88,0.915,33.17,39.89,,,36.31,0.1833,0.2032
64,9838,12,6/23/2015,13:16,pm,"mzempare, ncarey",CAS_June22-2015_Old videos\Test 64.szv,1.1,5.1,0.11,0.953,0.1,0.187,0.76,0.85,0.037,0.419,0.04,2.14,,,0.35,0.1833,0.2032
65,9839,11,6/23/2015,13:17,pm,"mzempare, ncarey",CAS_June22-2015_Old videos\Test 65.szv,58,60,15.657,16.382,0.27,0.273,0.008,0.043,0.772,0.769,44.78,46.13,,,45.61,0.2443,0.251
66,9839,12,6/23/2015,13:19,pm,"mzempare, ncarey",CAS_June22-2015_Old videos\Test 66.szv,57,60,11.672,12.524,0.205,0.209,0.092,0.086,0.798,0.805,45.48,48.29,,,46.86,0.2443,0.251
67,9840,11,6/23/2015,13:21,pm,"mzempare, ncarey",CAS_June22-2015_Old videos\Test 67.szv,56.8,60,14.566,15.092,0.256,0.252,0.048,0.048,0.701,0.693,39.81,41.57,,,40.43,0.234,0.233
68,9840,12,6/23/2015,13:23,pm,"mzempare, ncarey",CAS_June22-2015_Old videos\Test 68.szv,55.6,60,10.279,11.111,0.185,0.185,0.137,0.092,0.868,0.867,48.24,51.98,,,49.17,0.234,0.233
69,9841,11,6/23/2015,13:25,pm,"mzempare, ncarey",CAS_June22-2015_Old videos\Test 69.szv,1.5,3.3,0.146,0.522,0.097,0.158,0.49,0.86,0.023,0.133,0.03,0.44,0.241,0.771,-0.09,0.2118,0.2215
70,9841,12,6/23/2015,13:26,pm,"mzempare, ncarey",CAS_June22-2015_Old videos\Test 70.szv,2.3,7.1,0.597,1.791,0.263,0.253,0.96,0.62,0.244,0.733,0.55,5.17,0.964,0.604,2.84,0.2118,0.2215
71,9842,11,6/23/2015,13:27,pm,"mzempare, ncarey",CAS_June22-2015_Old videos\Test 71.szv,58.2,60,14.247,14.833,0.245,0.247,0.072,0.076,0.688,0.679,40.02,40.74,,,40.4,0.2235,0.2255
72,9842,12,6/23/2015,13:29,pm,"mzempare, ncarey",CAS_June22-2015_Old videos\Test 72.szv,57.8,60,11.061,11.271,0.191,0.188,0.084,0.1,0.777,0.765,44.89,45.9,,,45.26,0.2235,0.2255
