Test,Animal,Trial,Date,Time,Time of day,User,Recorded video file,V D5: TTR to End of test; Duration (s),Base; Duration (s),V D5: TTR to End of test; Distance (m),Base; Distance (m),V D5: TTR to End of test; Mean speed (m/s),Base; Mean speed (m/s),V D5: TTR to End of test; Path efficiency,Base; Path efficiency,V D5: TTR to End of test; Platform : mean distance from (m),Base; Platform : mean distance from (m),V D5: TTR to End of test; Platform : cumulative distance (m·s),Base; Platform : cumulative distance (m·s),V D5: TTR to End of test; Platform : path efficiency to entry,Base; Platform : path efficiency to entry,Platform : CIPL (m·s),V D5: TTR to End of test; Avg speed: V D5 (m/s),Base; Avg speed: V D5 (m/s)
251,10382,1,3/31/2017,9:29,am,"mzempare, ncarey",CAS_11_Young_03.27.17 videos\Test 251.szv,4.6,7.7,0.975,1.971,0.212,0.256,0.491,0.514,0.306,0.418,1.06,2.74,0.492,0.473,1.34,0.2675,0.2868
252,10383,1,3/31/2017,9:29,am,"mzempare, ncarey",CAS_11_Young_03.27.17 videos\Test 252.szv,4.2,7.7,1.017,1.901,0.245,0.248,0.787,0.54,0.34,0.567,1.13,3.86,0.797,0.523,2.14,0.2248,0.2645
253,10384,1,3/31/2017,9:29,am,"mzempare, ncarey",CAS_11_Young_03.27.17 videos\Test 253.szv,0.9,1.9,0.144,0.322,0.161,0.17,0.797,0.898,0.044,0.122,0.02,0.19,0.628,0.787,0.04,0.2273,0.232
254,10385,1,3/31/2017,9:31,am,"mzempare, ncarey",CAS_11_Young_03.27.17 videos\Test 254.szv,16.7,19.3,4.58,5.05,0.274,0.262,0.167,0.164,0.668,0.676,10.55,12.44,0.154,0.151,11.35,0.286,0.2895
255,10386,1,3/31/2017,9:31,am,"mzempare, ncarey",CAS_11_Young_03.27.17 videos\Test 255.szv,19.5,22.8,4.026,4.967,0.206,0.218,0.271,0.206,0.646,0.654,12.16,14.48,0.248,0.177,12.79,0.244,0.2558
256,10387,1,3/31/2017,9:32,am,"mzempare, ncarey",CAS_11_Young_03.27.17 videos\Test 256.szv,34.5,37.5,7.996,8.802,0.232,0.235,0.123,0.097,0.726,0.73,24.34,26.65,0.119,0.094,25.18,0.2732,0.2738
257,10388,1,3/31/2017,9:33,am,"mzempare, ncarey",CAS_11_Young_03.27.17 videos\Test 257.szv,11.9,14.5,3.238,3.914,0.272,0.27,0.18,0.197,0.574,0.562,6.3,7.63,0.16,0.178,6.77,0.2627,0.2595
258,10389,1,3/31/2017,9:33,am,"mzempare, ncarey",CAS_11_Young_03.27.17 videos\Test 258.szv,7.3,8.5,1.914,2.247,0.262,0.264,0.23,0.216,0.473,0.452,3.23,3.62,0.191,0.166,3.36,0.2912,0.2938
259,10390,1,3/31/2017,9:34,am,"mzempare, ncarey",CAS_11_Young_03.27.17 videos\Test 259.szv,24.7,28.5,6.283,6.985,0.254,0.245,0.162,0.168,0.839,0.846,20.72,24.1,,,22,0.289,0.2657
260,10391,1,3/31/2017,9:34,am,"mzempare, ncarey",CAS_11_Young_03.27.17 videos\Test 260.szv,34.5,36,8.503,8.896,0.247,0.247,0.052,0.054,0.685,0.668,22.9,23.33,0.044,0.043,23.02,0.2597,0.258
