Test,Animal,Trial,Date,Time,Time of day,User,Recorded video file,AQ D2: TTR to End of test; Duration (s),Base; Duration (s),AQ D2: TTR to End of test; Distance (m),Base; Distance (m),AQ D2: TTR to End of test; Mean speed (m/s),Base; Mean speed (m/s),AQ D2: TTR to End of test; Path efficiency,Base; Path efficiency,AQ D2: TTR to End of test; Platform : mean distance from (m),Base; Platform : mean distance from (m),AQ D2: TTR to End of test; Platform : cumulative distance (m·s),Base; Platform : cumulative distance (m·s),AQ D2: TTR to End of test; Platform : path efficiency to entry,Base; Platform : path efficiency to entry,Platform : CIPL (m·s),AQ D2: TTR to End of test; Avg speed: AQ D2 (m/s),Base; Avg speed: AQ D2 (m/s)
61,10228.0,7,8/23/2016,10:29,am,"mzempare, ncarey",CAS8_Old_08 22 16 videos\Test 61.szv,53.8,60.0,9.902,11.744,0.184,0.196,0.047,0.012,0.83,0.821,44.64,49.25,,,46.42,0.1598,0.1678
62,10228.0,8,8/23/2016,10:32,am,"mzempare, ncarey",CAS8_Old_08 22 16 videos\Test 62.szv,54.9,60.0,3.925,5.173,0.072,0.086,0.162,0.284,0.427,0.444,23.46,26.65,,,22.37,0.1598,0.1678
63,10229.0,7,8/23/2016,10:34,am,"mzempare, ncarey",CAS8_Old_08 22 16 videos\Test 63.szv,58.2,60.0,11.459,11.995,0.197,0.2,0.138,0.131,0.934,0.922,54.33,55.3,,,54.84,0.2145,0.2362
64,10229.0,8,8/23/2016,10:36,am,"mzempare, ncarey",CAS8_Old_08 22 16 videos\Test 64.szv,16.3,21.2,3.112,6.413,0.191,0.303,0.368,0.196,0.805,0.88,13.1,18.64,0.353,0.181,16.34,0.2145,0.2362
65,10230.0,7,8/23/2016,10:36,am,"mzempare, ncarey",CAS8_Old_08 22 16 videos\Test 65.szv,28.7,32.0,7.513,8.711,0.262,0.272,0.173,0.11,0.753,0.782,21.6,25.03,0.157,0.095,23.72,0.2503,0.254
66,10230.0,8,8/23/2016,10:37,am,"mzempare, ncarey",CAS8_Old_08 22 16 videos\Test 66.szv,53.4,56.6,10.135,10.835,0.19,0.192,0.058,0.089,0.637,0.639,34.02,36.13,0.044,0.075,34.37,0.2503,0.254
67,10231.0,7,8/23/2016,10:38,am,"mzempare, ncarey",CAS8_Old_08 22 16 videos\Test 67.szv,54.2,60.0,11.125,12.38,0.205,0.206,0.1,0.066,0.881,0.905,47.74,54.32,,,51.61,0.1772,0.1812
68,10231.0,8,8/23/2016,10:40,am,"mzempare, ncarey",CAS8_Old_08 22 16 videos\Test 68.szv,57.5,60.0,10.448,11.025,0.182,0.184,0.09,0.132,0.758,0.738,43.56,44.29,,,43.73,0.1772,0.1812
69,10232.0,7,8/23/2016,10:42,am,"mzempare, ncarey",CAS8_Old_08 22 16 videos\Test 69.szv,55.5,60.0,13.501,14.694,0.243,0.245,0.112,0.09,0.82,0.831,45.49,49.87,,,47.43,0.2182,0.24
70,10232.0,8,8/23/2016,10:44,am,"mzempare, ncarey",CAS8_Old_08 22 16 videos\Test 70.szv,58.3,60.0,10.621,10.775,0.182,0.18,0.111,0.102,0.827,0.815,48.21,48.88,,,48.38,0.2182,0.24
