Test,Animal,Trial,Date,Time,Time of day,User,Recorded video file,AQ D1: TTR to End of test; Duration (s),Base; Duration (s),AQ D1: TTR to End of test; Distance (m),Base; Distance (m),AQ D1: TTR to End of test; Mean speed (m/s),Base; Mean speed (m/s),AQ D1: TTR to End of test; Path efficiency,Base; Path efficiency,AQ D1: TTR to End of test; Platform : mean distance from (m),Base; Platform : mean distance from (m),AQ D1: TTR to End of test; Platform : cumulative distance (m·s),Base; Platform : cumulative distance (m·s),AQ D1: TTR to End of test; Platform : path efficiency to entry,Base; Platform : path efficiency to entry,Platform : CIPL (m·s),AQ D1: TTR to End of test; Avg speed: AQ D1 (m/s),Base; Avg speed: AQ D1 (m/s)
21,10514.0,5,9/11/2017,13:44,pm,"mzempare, ncarey",CAS14_WaterMaze_Purple_09 11 17 videos\Test 21.szv,5.2,8.8,1.159,1.93,0.225,0.22,0.413,0.45,0.21,0.32,1.08,2.8,0.291,0.37,1.55,0.2002,0.1998
22,10514.0,6,9/11/2017,13:44,pm,"mzempare, ncarey",CAS14_WaterMaze_Purple_09 11 17 videos\Test 22.szv,57.8,60.0,11.143,11.598,0.193,0.193,0.139,0.138,0.961,0.947,55.56,56.83,,,56.32,0.2002,0.1998
23,10515.0,5,9/11/2017,13:46,pm,"mzempare, ncarey",CAS14_WaterMaze_Purple_09 11 17 videos\Test 23.szv,3.0,3.0,0.828,0.828,0.276,0.276,0.962,0.962,0.319,0.319,0.95,0.95,0.857,0.857,0.01,0.2035,0.2067
24,10515.0,6,9/11/2017,13:46,pm,"mzempare, ncarey",CAS14_WaterMaze_Purple_09 11 17 videos\Test 24.szv,52.2,57.3,11.572,13.022,0.222,0.227,0.034,0.093,0.764,0.754,39.79,43.12,0.033,0.081,40.6,0.2035,0.2067
25,10516.0,5,9/11/2017,13:48,pm,"mzempare, ncarey",CAS14_WaterMaze_Purple_09 11 17 videos\Test 25.szv,4.6,9.7,1.174,2.089,0.257,0.216,0.946,0.525,0.433,0.733,1.82,6.83,0.94,0.511,4.25,0.209,0.207
26,10516.0,6,9/11/2017,13:48,pm,"mzempare, ncarey",CAS14_WaterMaze_Purple_09 11 17 videos\Test 26.szv,56.4,60.0,13.747,14.713,0.244,0.245,0.089,0.105,0.738,0.729,41.61,43.72,,,42.52,0.209,0.207
27,10517.0,5,9/11/2017,13:50,pm,"mzempare, ncarey",CAS14_WaterMaze_Purple_09 11 17 videos\Test 27.szv,52.9,60.0,8.826,10.556,0.167,0.176,0.068,0.144,0.781,0.795,41.3,47.71,,,43.8,0.1505,0.1622
28,10517.0,6,9/11/2017,13:52,pm,"mzempare, ncarey",CAS14_WaterMaze_Purple_09 11 17 videos\Test 28.szv,55.4,60.0,9.899,10.879,0.179,0.181,0.031,0.091,0.484,0.485,26.81,29.09,,,27.49,0.1505,0.1622
29,10518.0,5,9/11/2017,13:54,pm,"mzempare, ncarey",CAS14_WaterMaze_Purple_09 11 17 videos\Test 29.szv,3.7,5.8,0.741,1.24,0.2,0.214,0.238,0.344,0.245,0.245,0.9,1.42,0.266,0.327,1.01,0.1895,0.1948
30,10518.0,6,9/11/2017,13:54,pm,"mzempare, ncarey",CAS14_WaterMaze_Purple_09 11 17 videos\Test 30.szv,54.9,60.0,10.983,12.211,0.2,0.204,0.067,0.026,0.82,0.837,45.0,50.21,,,47.77,0.1895,0.1948
