Test,Animal,Trial,Date,Time,Time of day,User,Recorded video file,V D6: TTR to End of test; Duration (s),Base; Duration (s),V D6: TTR to End of test; Distance (m),Base; Distance (m),V D6: TTR to End of test; Mean speed (m/s),Base; Mean speed (m/s),V D6: TTR to End of test; Path efficiency,Base; Path efficiency,V D6: TTR to End of test; Platform : mean distance from (m),Base; Platform : mean distance from (m),V D6: TTR to End of test; Platform : cumulative distance (m·s),Base; Platform : cumulative distance (m·s),V D6: TTR to End of test; Platform : path efficiency to entry,Base; Platform : path efficiency to entry,Platform : CIPL (m·s),V D6: TTR to End of test; Avg speed: V D6 (m/s),Base; Avg speed: V D6 (m/s)
361,10504,12,9/16/2017,10:30,am,"mzempare, ncarey",CAS14_WaterMaze_Red&Purple_09 11 17 videos\Test 361.szv,0.4,1.7,0.113,0.375,0.282,0.22,0.87,0.986,0.04,0.184,0.01,0.29,0.811,0.945,0.03,0.268,0.2512
362,10505,12,9/16/2017,10:30,am,"mzempare, ncarey",CAS14_WaterMaze_Red&Purple_09 11 17 videos\Test 362.szv,1.7,5.9,0.329,1.769,0.195,0.3,0.941,0.691,0.097,0.648,0.16,3.82,,,1.57,0.2403,0.2747
363,10506,12,9/16/2017,10:30,am,"mzempare, ncarey",CAS14_WaterMaze_Red&Purple_09 11 17 videos\Test 363.szv,1.1,4.5,0.179,0.977,0.168,0.219,0.927,0.934,0.021,0.356,0.01,1.32,0.999,0.934,-0.06,0.2192,0.234
364,10507,12,9/16/2017,10:31,am,"mzempare, ncarey",CAS14_WaterMaze_Red&Purple_09 11 17 videos\Test 364.szv,1.4,3.4,0.219,0.649,0.156,0.191,0.946,0.829,0.061,0.256,0.07,0.82,0.944,0.789,0.21,0.1927,0.2378
365,10508,12,9/16/2017,10:31,am,"mzempare, ncarey",CAS14_WaterMaze_Red&Purple_09 11 17 videos\Test 365.szv,0.5,2,0.068,0.338,0.136,0.169,0.794,0.962,0.027,0.157,0.01,0.31,,,-0.03,0.1963,0.226
366,10509,12,9/16/2017,10:32,am,"mzempare, ncarey",CAS14_WaterMaze_Red&Purple_09 11 17 videos\Test 366.szv,0.8,2,0.117,0.326,0.146,0.163,0.978,0.965,0.044,0.145,0.02,0.24,0.722,0.877,0.04,0.1968,0.2177
367,10510,12,9/16/2017,10:32,am,"mzempare, ncarey",CAS14_WaterMaze_Red&Purple_09 11 17 videos\Test 367.szv,0.3,4.9,0.022,0.854,0.072,0.174,1.387,0.882,0.033,0.354,0.01,1.74,,,-0.09,0.131,0.1687
368,10511,12,9/16/2017,10:32,am,"mzempare, ncarey",CAS14_WaterMaze_Red&Purple_09 11 17 videos\Test 368.szv,2.4,6.2,0.275,1.316,0.115,0.212,0.774,0.824,0.06,0.401,0.14,2.49,,,0.43,0.215,0.2405
369,10512,12,9/16/2017,10:33,am,"mzempare, ncarey",CAS14_WaterMaze_Red&Purple_09 11 17 videos\Test 369.szv,6.9,10.3,1.682,2.642,0.244,0.257,0.633,0.394,0.493,0.631,3.25,6.3,0.557,0.332,4.81,0.2553,0.2532
370,10513,12,9/16/2017,10:33,am,"mzempare, ncarey",CAS14_WaterMaze_Red&Purple_09 11 17 videos\Test 370.szv,4.3,6.4,1.158,1.798,0.272,0.283,0.828,0.331,0.53,0.591,2.09,3.57,0.866,0.31,3.03,0.262,0.2628
