Test,Animal,Trial,Date,Time,Time of day,User,Recorded video file,AQ D2: TTR to End of test; Duration (s),Base; Duration (s),AQ D2: TTR to End of test; Distance (m),Base; Distance (m),AQ D2: TTR to End of test; Mean speed (m/s),Base; Mean speed (m/s),AQ D2: TTR to End of test; Path efficiency,Base; Path efficiency,AQ D2: TTR to End of test; Platform : mean distance from (m),Base; Platform : mean distance from (m),AQ D2: TTR to End of test; Platform : cumulative distance (m·s),Base; Platform : cumulative distance (m·s),AQ D2: TTR to End of test; Platform : path efficiency to entry,Base; Platform : path efficiency to entry,Platform : CIPL (m·s),AQ D2: TTR to End of test; Avg speed: AQ D2 (m/s),Base; Avg speed: AQ D2 (m/s)
61,10382.0,7,3/28/2017,9:28,am,"mzempare, ncarey",CAS_11_Young_03.27.17 videos\Test 61.szv,2.7,2.7,1.353,1.353,0.507,0.507,0.686,0.686,1.018,1.018,2.71,2.71,0.652,0.652,0.99,0.2887,0.3087
62,10382.0,8,3/28/2017,9:29,am,"mzempare, ncarey",CAS_11_Young_03.27.17 videos\Test 62.szv,1.9,5.4,0.451,1.73,0.237,0.32,0.715,0.728,0.096,0.543,0.18,2.93,,,0.97,0.2887,0.3087
63,10383.0,7,3/28/2017,9:29,am,"mzempare, ncarey",CAS_11_Young_03.27.17 videos\Test 63.szv,19.4,23.7,5.74,6.811,0.296,0.287,0.111,0.176,0.557,0.648,10.81,15.35,,,12.8,0.2705,0.2747
64,10383.0,8,3/28/2017,9:30,am,"mzempare, ncarey",CAS_11_Young_03.27.17 videos\Test 64.szv,9.8,11.4,2.813,3.208,0.288,0.282,0.26,0.145,0.505,0.51,4.86,5.72,0.261,0.138,5.36,0.2705,0.2747
65,10384.0,7,3/28/2017,9:31,am,"mzempare, ncarey",CAS_11_Young_03.27.17 videos\Test 65.szv,56.8,60.0,16.663,17.547,0.293,0.293,0.056,0.074,0.64,0.647,36.37,38.82,,,37.46,0.2817,0.2748
66,10384.0,8,3/28/2017,9:33,am,"mzempare, ncarey",CAS_11_Young_03.27.17 videos\Test 66.szv,4.8,7.2,1.317,1.762,0.274,0.245,0.7,0.455,0.378,0.499,1.81,3.59,0.601,0.37,2.7,0.2817,0.2748
67,10385.0,7,3/28/2017,9:33,am,"mzempare, ncarey",CAS_11_Young_03.27.17 videos\Test 67.szv,14.9,19.0,3.942,5.221,0.265,0.275,0.261,0.255,0.73,0.773,10.86,14.66,0.236,0.23,11.98,0.2885,0.2888
68,10385.0,8,3/28/2017,9:34,am,"mzempare, ncarey",CAS_11_Young_03.27.17 videos\Test 68.szv,26.9,30.8,7.024,7.775,0.262,0.253,0.156,0.148,0.917,0.942,24.61,28.97,0.154,0.146,26.35,0.2885,0.2888
69,10386.0,7,3/28/2017,9:35,am,"mzempare, ncarey",CAS_11_Young_03.27.17 videos\Test 69.szv,8.2,9.4,2.523,2.831,0.308,0.301,0.091,0.126,0.257,0.265,2.09,2.47,0.081,0.124,2.25,0.2785,0.2847
70,10386.0,8,3/28/2017,9:36,am,"mzempare, ncarey",CAS_11_Young_03.27.17 videos\Test 70.szv,8.5,12.3,2.537,3.723,0.299,0.303,0.408,0.323,0.403,0.587,3.42,7.22,,,5.27,0.2785,0.2847
