Test,Animal,Trial,Date,Time,Time of day,User,Recorded video file,V D5: TTR to End of test; Duration (s),Base; Duration (s),V D5: TTR to End of test; Distance (m),Base; Distance (m),V D5: TTR to End of test; Mean speed (m/s),Base; Mean speed (m/s),V D5: TTR to End of test; Path efficiency,Base; Path efficiency,V D5: TTR to End of test; Platform : mean distance from (m),Base; Platform : mean distance from (m),V D5: TTR to End of test; Platform : cumulative distance (m·s),Base; Platform : cumulative distance (m·s),V D5: TTR to End of test; Platform : path efficiency to entry,Base; Platform : path efficiency to entry,Platform : CIPL (m·s),V D5: TTR to End of test; Avg speed: V D5 (m/s),Base; Avg speed: V D5 (m/s)
291,10392,5,3/31/2017,10:50,am,"mzempare, ncarey",CAS_11_Middle_03.27.17 videos\Test 291.szv,1.6,4.5,0.344,1.273,0.217,0.284,0.698,0.716,0.066,0.379,0.08,1.58,0.48,0.669,0.44,0.2373,0.274
292,10393,5,3/31/2017,10:51,am,"mzempare, ncarey",CAS_11_Middle_03.27.17 videos\Test 292.szv,5.9,7.6,1.693,2.264,0.288,0.299,0.363,0.238,0.296,0.339,1.7,2.52,0.326,0.224,2.08,0.2843,0.2915
293,10394,5,3/31/2017,10:51,am,"mzempare, ncarey",CAS_11_Middle_03.27.17 videos\Test 293.szv,4.8,7.6,1.215,1.915,0.253,0.252,0.961,0.438,0.58,0.703,2.28,4.73,0.95,0.406,3.69,0.2602,0.2598
294,10395,5,3/31/2017,10:51,am,"mzempare, ncarey",CAS_11_Middle_03.27.17 videos\Test 294.szv,4.3,7.1,1.16,2.005,0.27,0.282,0.182,0.392,0.266,0.324,0.94,2.06,0.184,0.368,1.19,0.2412,0.2497
295,10396,5,3/31/2017,10:52,am,"mzempare, ncarey",CAS_11_Middle_03.27.17 videos\Test 295.szv,1,2.5,0.16,0.593,0.16,0.237,0.884,0.815,0.082,0.25,0.06,0.56,0.863,0.739,0.12,0.2225,0.2817
296,10397,5,3/31/2017,10:52,am,"mzempare, ncarey",CAS_11_Middle_03.27.17 videos\Test 296.szv,0.2,3.3,0,0.865,0,0.264,,0.964,0,0.432,0,1.28,,0.964,0.15,0.2002,0.2498
297,10398,5,3/31/2017,10:52,am,"mzempare, ncarey",CAS_11_Middle_03.27.17 videos\Test 297.szv,5.9,8.2,1.593,2.316,0.271,0.283,0.652,0.328,0.517,0.581,2.85,4.54,0.585,0.266,3.87,0.2563,0.2623
298,10399,5,3/31/2017,10:53,am,"mzempare, ncarey",CAS_11_Middle_03.27.17 videos\Test 298.szv,6.5,10.7,1.866,2.99,0.288,0.28,0.315,0.414,0.494,0.613,3.08,6.4,0.233,0.369,4.2,0.2548,0.265
299,10400,5,3/31/2017,10:54,am,"mzempare, ncarey",CAS_11_Middle_03.27.17 videos\Test 299.szv,0.8,4.7,0.206,1.377,0.258,0.293,0.992,0.83,0.045,0.58,0.03,2.7,0.915,0.792,0.77,0.2498,0.2657
300,10401,5,3/31/2017,10:54,am,"mzempare, ncarey",CAS_11_Middle_03.27.17 videos\Test 300.szv,1.6,4.3,0.349,1.268,0.218,0.295,0.922,0.714,0.131,0.383,0.21,1.65,,,0.67,0.256,0.2755
