TMQUADB,TMQUADD,TIMEINN,TIMEMID,TIMEOUT,ANCROSB,ANCROSD,GROUP,NUMBER,COND,AGE,SLGROUP,YEAR,BLOCK,BSPEED,BSPEEDTT,BSPEEDFS,TTCUMDS,TTCUMDSO,TTAVDS,TTAVDSO,TTPATH,TTLAT,TAVDS08,TAVDS10,TAVDS20,TAVDS30,TAVDSO30,TAVDS08A,TAVDS10A,TAVDS20A,TAVDS30A
25,34,9,29,62,1,1,2203,1,TT,O,,2022,0,20.72707088,20.72707088,20.72707088,7306.7,6620.4,85.96117647,77.88705882,1866,90.1,52.8875,54.55,72.03,84.5,90.316,52.8875,54.55,59.59333333,79.532
17,43,5,17,78,2,0,2203,3,TT,O,,2022,0,20.59403693,20.59403693,20.59403693,7888.9,6239.9,92.81058824,73.41058824,1836,90.1,40.7625,49.34,82.16,91.58,65.1,40.7625,49.34,70.36,86.384
16,26,0,1,99,0,0,2203,5,TT,O,,2022,0,24.39733629,24.39733629,24.39733629,7898.9,7658.5,91.84767442,89.05232558,2000,90.1,77.9875,100.64,96.345,95.91,88.35769231,77.9875,100.64,93.375,94.01538462
18,54,9,21,70,0,1,2203,8,TT,O,,2022,0,21.73806881,21.73806881,21.73806881,8047,5719.9,93.56976744,66.51046512,1604,90.1,64.0875,100.61,110.01,102.5966667,62.70769231,64.0875,100.61,108.49375,100.5230769
20,38,10,29,61,0,1,2203,11,TT,O,,2022,0,21.28197115,21.28197115,21.28197115,7592.2,6257.8,88.28139535,72.76511628,1973,90.1,46.275,68.26,90.785,94.51,61.27692308,46.275,68.26,86.19375,92.25769231
14,43,4,20,76,0,0,2203,12,TT,O,,2022,0,19.09511055,19.09511055,19.09511055,8227.8,6334.5,96.79764706,74.52352941,1425,90.1,42.9,77.47,93.68,84.64,79.808,42.9,77.47,87.66666667,79.224
26,23,2,15,83,1,0,2203,14,TT,O,,2022,0,25.58904941,25.58904941,25.58904941,7271,7698.2,83.57471264,88.48505747,1754,90.1,58.125,70.55,82.41,95.09333333,83.26296296,58.125,70.55,77.14705882,93.18888889
16,32,12,27,61,0,0,2203,15,TT,O,,2022,0,22.64444051,22.64444051,22.64444051,7272.5,6633.5,84.56395349,77.13372093,1813,90.1,60.45,71.14,86.43,88.36,77.63846154,60.45,71.14,79.2,84.20769231
21,14,14,29,57,0,1,2203,16,TT,O,,2022,0,24.16870144,24.16870144,24.16870144,6879.2,6801.6,79.99069767,79.08837209,1964,90.1,44.8625,103.85,105.75,89.14666667,77.00769231,44.8625,103.85,104.10625,85.58076923
14,15,8,15,77,0,1,2203,20,TT,O,,2022,0,20.17183068,20.17183068,20.17183068,7012.6,7294.5,82.50117647,85.81764706,1815,90.1,61.5375,93.5,87.75,83.53,82.112,55.72,93.5,80.90666667,78.58
