subject_id,age,sex,strain,genotype,watermaze_date,watermaze_protocol_id,pi_name,subsequent_measures,index_calc_type,calculated_index_value,tracking_system,light_on,light_off,source_id,housing,pool_diam,probe_weight_p_2,probe_weight_p_3,probe_weight_p_4,date_s_1,ttr_duration_s_1,ttr_mean_speed_s_1,ttr_dist_s_1,ttr_cum_dist_s_1,ttr_cum_dist_mean_s_1,block_s_1,trial_num_s_1,date_s_2,ttr_duration_s_2,ttr_mean_speed_s_2,ttr_dist_s_2,ttr_cum_dist_s_2,ttr_cum_dist_mean_s_2,block_s_2,trial_num_s_2,date_s_3,ttr_duration_s_3,ttr_mean_speed_s_3,ttr_dist_s_3,ttr_cum_dist_s_3,ttr_cum_dist_mean_s_3,block_s_3,trial_num_s_3,date_s_4,ttr_duration_s_4,ttr_mean_speed_s_4,ttr_dist_s_4,ttr_cum_dist_s_4,ttr_cum_dist_mean_s_4,block_s_4,trial_num_s_4,date_s_5,ttr_duration_s_5,ttr_mean_speed_s_5,ttr_dist_s_5,ttr_cum_dist_s_5,ttr_cum_dist_mean_s_5,block_s_5,trial_num_s_5,date_p_1,ttr_duration_p_1,ttr_mean_speed_p_1,ttr_dist_p_1,ttr_cum_dist_p_1,ttr_cum_dist_mean_p_1,block_p_1,trial_num_p_1,date_s_6,ttr_duration_s_6,ttr_mean_speed_s_6,ttr_dist_s_6,ttr_cum_dist_s_6,ttr_cum_dist_mean_s_6,block_s_6,trial_num_s_6,date_s_7,ttr_duration_s_7,ttr_mean_speed_s_7,ttr_dist_s_7,ttr_cum_dist_s_7,ttr_cum_dist_mean_s_7,block_s_7,trial_num_s_7,date_s_8,ttr_duration_s_8,ttr_mean_speed_s_8,ttr_dist_s_8,ttr_cum_dist_s_8,ttr_cum_dist_mean_s_8,block_s_8,trial_num_s_8,date_s_9,ttr_duration_s_9,ttr_mean_speed_s_9,ttr_dist_s_9,ttr_cum_dist_s_9,ttr_cum_dist_mean_s_9,block_s_9,trial_num_s_9,date_s_10,ttr_duration_s_10,ttr_mean_speed_s_10,ttr_dist_s_10,ttr_cum_dist_s_10,ttr_cum_dist_mean_s_10,block_s_10,trial_num_s_10,date_p_2,ttr_duration_p_2,ttr_mean_speed_p_2,ttr_dist_p_2,ttr_cum_dist_p_2,ttr_cum_dist_mean_p_2,block_p_2,trial_num_p_2,date_s_11,ttr_duration_s_11,ttr_mean_speed_s_11,ttr_dist_s_11,ttr_cum_dist_s_11,ttr_cum_dist_mean_s_11,block_s_11,trial_num_s_11,date_s_12,ttr_duration_s_12,ttr_mean_speed_s_12,ttr_dist_s_12,ttr_cum_dist_s_12,ttr_cum_dist_mean_s_12,block_s_12,trial_num_s_12,date_s_13,ttr_duration_s_13,ttr_mean_speed_s_13,ttr_dist_s_13,ttr_cum_dist_s_13,ttr_cum_dist_mean_s_13,block_s_13,trial_num_s_13,date_s_14,ttr_duration_s_14,ttr_mean_speed_s_14,ttr_dist_s_14,ttr_cum_dist_s_14,ttr_cum_dist_mean_s_14,block_s_14,trial_num_s_14,date_s_15,ttr_duration_s_15,ttr_mean_speed_s_15,ttr_dist_s_15,ttr_cum_dist_s_15,ttr_cum_dist_mean_s_15,block_s_15,trial_num_s_15,date_p_3,ttr_duration_p_3,ttr_mean_speed_p_3,ttr_dist_p_3,ttr_cum_dist_p_3,ttr_cum_dist_mean_p_3,block_p_3,trial_num_p_3,date_s_16,ttr_duration_s_16,ttr_mean_speed_s_16,ttr_dist_s_16,ttr_cum_dist_s_16,ttr_cum_dist_mean_s_16,block_s_16,trial_num_s_16,date_s_17,ttr_duration_s_17,ttr_mean_speed_s_17,ttr_dist_s_17,ttr_cum_dist_s_17,ttr_cum_dist_mean_s_17,block_s_17,trial_num_s_17,date_s_18,ttr_duration_s_18,ttr_mean_speed_s_18,ttr_dist_s_18,ttr_cum_dist_s_18,ttr_cum_dist_mean_s_18,block_s_18,trial_num_s_18,date_s_19,ttr_duration_s_19,ttr_mean_speed_s_19,ttr_dist_s_19,ttr_cum_dist_s_19,ttr_cum_dist_mean_s_19,block_s_19,trial_num_s_19,date_s_20,ttr_duration_s_20,ttr_mean_speed_s_20,ttr_dist_s_20,ttr_cum_dist_s_20,ttr_cum_dist_mean_s_20,block_s_20,trial_num_s_20,date_p_4,ttr_duration_p_4,ttr_mean_speed_p_4,ttr_dist_p_4,ttr_cum_dist_p_4,ttr_cum_dist_mean_p_4,block_p_4,trial_num_p_4,date_c_1,ttr_duration_c_1,ttr_mean_speed_c_1,ttr_dist_c_1,ttr_cum_dist_c_1,ttr_cum_dist_mean_c_1,block_c_1,trial_num_c_1,date_c_2,ttr_duration_c_2,ttr_mean_speed_c_2,ttr_dist_c_2,ttr_cum_dist_c_2,ttr_cum_dist_mean_c_2,block_c_2,trial_num_c_2,date_c_3,ttr_duration_c_3,ttr_mean_speed_c_3,ttr_dist_c_3,ttr_cum_dist_c_3,ttr_cum_dist_mean_c_3,block_c_3,trial_num_c_3,date_c_4,ttr_duration_c_4,ttr_mean_speed_c_4,ttr_dist_c_4,ttr_cum_dist_c_4,ttr_cum_dist_mean_c_4,block_c_4,trial_num_c_4,date_c_5,ttr_duration_c_5,ttr_mean_speed_c_5,ttr_dist_c_5,ttr_cum_dist_c_5,ttr_cum_dist_mean_c_5,block_c_5,trial_num_c_5,date_c_6,ttr_duration_c_6,ttr_mean_speed_c_6,ttr_dist_c_6,ttr_cum_dist_c_6,ttr_cum_dist_mean_c_6,block_c_6,trial_num_c_6,avg_duration_t_b1,avg_speed_t_b1,avg_path_length_t_b1,avg_cum_dist_t_b1,avg_time_target_t_b1,avg_time_opposite_t_b1,annulus_crossing_target_t_b1,annulus_crossing_opp_t_b1,avg_duration_t_b2,avg_speed_t_b2,avg_path_length_t_b2,avg_cum_dist_t_b2,avg_time_target_t_b2,avg_time_opposite_t_b2,annulus_crossing_target_t_b2,annulus_crossing_opp_t_b2,avg_duration_t_b3,avg_speed_t_b3,avg_path_length_t_b3,avg_cum_dist_t_b3,avg_time_target_t_b3,avg_time_opposite_t_b3,annulus_crossing_target_t_b3,annulus_crossing_opp_t_b3,avg_duration_t_b4,avg_speed_t_b4,avg_path_length_t_b4,avg_cum_dist_t_b4,avg_time_target_t_b4,avg_time_opposite_t_b4,annulus_crossing_target_t_b4,annulus_crossing_opp_t_b4,avg_duration_c_b5,avg_speed_c_b5,avg_path_length_c_b5,avg_cum_dist_c_b5,avg_time_target_c_b5,avg_time_opposite_c_b5,annulus_crossing_target_c_b5,annulus_crossing_opp_c_b5,protocol_time_1,protocol_time_2,protocol_time_3,protocol_time_4,protocol_time_5,protocol_time_6,protocol_time_7,protocol_time_8,protocol_time_9,protocol_time_10,protocol_time_11,protocol_time_12,protocol_time_13,protocol_time_14,protocol_time_15,protocol_time_16,protocol_time_17,protocol_time_18,protocol_time_19,protocol_time_20,protocol_time_21,protocol_time_22,protocol_time_23,protocol_time_24,protocol_time_25,protocol_time_26,protocol_time_27,protocol_time_28,protocol_time_29,protocol_time_30
MG.2010-1,24,female,Long Evans,Wild Type,12/10/2020,Gallagher_WM_1,Gallagher,No,Gall_SearchError,218.2297945,HVS,7:00,19:00,CharlesRiver,Single,1.84,1.26,1.43,1.43,12/3/2020,90.1,15.09433962,1360,7008.4,80,1,1,12/4/2020,90.1,12.6082131,1136,7686.9,92,1,2,12/4/2020,90.1,14.39511654,1297,7241.8,87,1,3,12/5/2020,7.8,13.84615385,108,96.4,24,1,4,12/5/2020,40.1,19.80049875,794,1993.3,53,1,5,12/5/2020,30.5,14.55737705,444,1888.1,82,1,6,12/6/2020,17.8,20.50561798,365,1234.9,102,2,7,12/6/2020,84.3,19.89323843,1677,4702.9,59,2,8,12/6/2020,4.6,16.30434783,75,46.1,23,2,9,12/7/2020,13.7,19.5620438,268,322.7,40,2,10,12/7/2020,7.2,13.33333333,96,181.7,36,2,11,12/7/2020,30.5,15.80327869,482,1761.6,62,2,12,12/8/2020,90.1,14.95005549,1347,6784.1,77,3,13,12/8/2020,27.9,17.31182796,483,1137.0,54,3,14,12/8/2020,21.5,19.34883721,416,1127.3,75,3,15,12/9/2020,37.0,21.83783784,808,2056.1,60,3,16,12/9/2020,54.2,13.41328413,727,3796.8,79,3,17,12/9/2020,30.4,16.51315789,502,1169.5,41,3,18,12/10/2020,12.7,21.02362205,267,485.4,69,4,19,12/10/2020,5.5,19.63636364,108,73.2,24,4,20,12/10/2020,17.7,17.40112994,308,758.1,63,4,21,12/11/2020,11.8,22.28813559,263,185.0,30,4,22,12/11/2020,12.0,18.16666667,218,507.6,84,4,23,12/11/2020,30.6,17.41830065,533,1425.9,50,4,24,12/12/2020,14.6,21.84931507,319,558.3,62,5,25,12/12/2020,10.1,21.38613861,216,357.6,71,5,26,12/12/2020,8.0,15.125,121,119.1,59,5,27,12/12/2020,7.7,19.61038961,151,89.1,44,5,28,12/12/2020,8.2,15.6097561,128,117.5,39,5,29,12/12/2020,7.1,18.16901408,129,62.3,31,5,30,63.64,15.14886437,939,88.56666667,3,31,0,1,25.52,17.91971627,496,66.59666667,23,2,1,0,46.14,17.37236853,756,42.76666667,56,2,1,0,11.94,19.70318358,232,51.29333333,36,9,1,0,9.283333333,18.62493558,177,0.0,45,3,1,0,0,60,120,86520,86580,86640,173040,173100,173160,259560,259620,259680,346080,346140,346200,432600,432660,432720,519120,519180,519240,605640,605700,605760,692160,692220,692280,692340,692400,692460
MG.2010-2,24,female,Long Evans,Wild Type,12/10/2020,Gallagher_WM_1,Gallagher,No,Gall_SearchError,215.0216959,HVS,7:00,19:00,CharlesRiver,Single,1.84,1.26,1.43,1.43,12/4/2020,90.1,24.0954495,2171,7762.5,87,1,1,12/4/2020,21.7,18.89400922,410,1796.1,105,1,2,12/4/2020,90.0,25.21111111,2269,7142.3,84,1,3,12/5/2020,90.1,28.00221976,2523,6670.4,74,1,4,12/5/2020,83.3,27.32292917,2276,5689.8,69,1,5,12/5/2020,30.5,26.16393443,798,1989.2,73,1,6,12/6/2020,90.1,28.87902331,2602,6001.4,68,2,7,12/6/2020,5.4,25.37037037,137,97.3,48,2,8,12/6/2020,12.9,27.51937984,355,572.8,52,2,9,12/7/2020,46.3,26.54427646,1229,2996.0,69,2,10,12/7/2020,24.9,28.87550201,719,1487.1,64,2,11,12/7/2020,30.6,29.64052288,907,1856.0,64,2,12,12/8/2020,30.0,27.46666667,824,1529.5,54,3,13,12/8/2020,18.0,26.72222222,481,772.2,55,3,14,12/8/2020,14.1,27.94326241,394,584.0,53,3,15,12/9/2020,20.9,26.26794258,549,926.8,48,3,16,12/9/2020,6.2,28.22580645,175,148.4,49,3,17,12/9/2020,30.3,28.21782178,855,1629.3,56,3,18,12/10/2020,62.8,27.3566879,1718,3229.3,54,4,19,12/10/2020,8.4,32.38095238,272,444.2,63,4,20,12/10/2020,20.3,26.45320197,537,980.8,57,4,21,12/11/2020,14.2,29.50704225,419,602.2,54,4,22,12/11/2020,5.7,33.15789474,189,47.8,23,4,23,12/11/2020,30.4,25.55921053,777,1096.0,37,4,24,12/12/2020,4.4,23.40909091,103,0.0,0,5,25,12/12/2020,4.4,30.45454545,134,0.0,0,5,26,12/12/2020,6.2,24.67741935,153,149.3,49,5,27,12/12/2020,5.4,25.18518519,136,129.2,64,5,28,12/12/2020,4.8,26.875,129,44.5,44,5,29,12/12/2020,4.7,24.68085106,116,39.3,39,5,30,75.04,24.70514375,1929,76.45333333,19,32,1,2,35.92,27.4377104,1008,63.68666667,33,31,1,1,17.84,27.32518007,484,56.33666667,20,12,1,0,22.28,29.77115585,627,38.04333333,55,12,3,0,4.983333333,25.88034866,128,0.0,80,3,1,0,0,60,120,86520,86580,86640,173040,173100,173160,259560,259620,259680,346080,346140,346200,432600,432660,432720,519120,519180,519240,605640,605700,605760,692160,692220,692280,692340,692400,692460
MG.2010-3,24,female,Long Evans,Wild Type,12/10/2020,Gallagher_WM_1,Gallagher,No,Gall_SearchError,251.2375069,HVS,7:00,19:00,CharlesRiver,Single,1.84,1.26,1.43,1.43,12/4/2020,29.0,30.0,870,2516.6,93,1,1,12/4/2020,89.7,30.46822742,2733,7335.3,85,1,2,12/4/2020,90.1,28.86792453,2601,7125.3,81,1,3,12/5/2020,90.1,32.74139845,2950,7898.9,88,1,4,12/5/2020,29.6,29.93243243,886,2517.4,89,1,5,12/5/2020,30.6,31.30718954,958,1990.3,73,1,6,12/6/2020,14.7,34.82993197,512,858.7,71,2,7,12/6/2020,7.1,34.22535211,243,364.8,72,2,8,12/6/2020,90.1,34.48390677,3107,7552.3,84,2,9,12/7/2020,66.1,32.51134644,2149,5096.9,79,2,10,12/7/2020,90.1,31.03218646,2796,6357.8,71,2,11,12/7/2020,30.6,26.66666667,816,1809.7,62,2,12,12/8/2020,43.3,31.52424942,1365,3114.9,74,3,13,12/8/2020,6.2,25.80645161,160,175.3,58,3,14,12/8/2020,16.8,29.52380952,496,643.4,49,3,15,12/9/2020,9.9,30.2020202,299,592.6,74,3,16,12/9/2020,13.7,29.19708029,400,591.7,59,3,17,12/9/2020,30.4,31.90789474,970,1841.6,63,3,18,12/10/2020,23.3,32.61802575,760,1202.5,60,4,19,12/10/2020,7.9,29.62025316,234,286.1,47,4,20,12/10/2020,30.9,29.44983819,910,1449.5,53,4,21,12/11/2020,22.2,32.16216216,714,1084.3,57,4,22,12/11/2020,45.1,30.62084257,1381,2934.3,69,4,23,12/11/2020,30.5,28.6557377,874,1676.8,57,4,24,12/12/2020,30.1,24.58471761,740,1963.9,75,5,25,12/12/2020,12.6,28.01587302,353,462.3,57,5,26,12/12/2020,12.3,24.87804878,306,449.1,56,5,27,12/12/2020,12.3,25.52845528,314,364.0,45,5,28,12/12/2020,8.7,24.02298851,209,220.6,55,5,29,12/12/2020,8.8,23.40909091,206,338.3,84,5,30,65.7,30.40199657,2008,77.21,20,34,2,1,53.62,33.41654475,1761,62.15,28,22,1,0,17.98,29.25072221,544,63.31333333,31,20,1,1,25.88,30.89422437,799,57.77666667,33,14,2,1,14.13333333,25.07319568,354,0.0,0,7,0,0,0,60,120,86520,86580,86640,173040,173100,173160,259560,259620,259680,346080,346140,346200,432600,432660,432720,519120,519180,519240,605640,605700,605760,692160,692220,692280,692340,692400,692460
MG.2010-5,24,female,Long Evans,Wild Type,12/10/2020,Gallagher_WM_1,Gallagher,No,Gall_SearchError,239.3530292,HVS,7:00,19:00,CharlesRiver,Single,1.84,1.26,1.43,1.43,12/4/2020,28.0,25.10714286,703,2146.8,82,1,1,12/4/2020,90.1,22.70810211,2046,6371.7,73,1,2,12/4/2020,10.7,23.55140187,252,643.1,91,1,3,12/5/2020,90.1,30.02219756,2705,7047.1,79,1,4,12/5/2020,10.3,28.34951456,292,602.2,66,1,5,12/5/2020,30.5,26.36065574,804,1705.6,63,1,6,12/6/2020,4.5,30.88888889,139,32.7,32,2,7,12/6/2020,6.1,29.50819672,180,58.5,19,2,8,12/6/2020,14.3,24.75524476,354,427.8,32,2,9,12/7/2020,22.2,23.82882883,529,984.8,51,2,10,12/7/2020,8.0,21.375,171,296.1,49,2,11,12/7/2020,30.4,29.21052632,888,1265.5,43,2,12,12/8/2020,18.8,25.69148936,483,697.6,41,3,13,12/8/2020,5.9,30.50847458,180,26.1,26,3,14,12/8/2020,12.2,23.36065574,285,198.1,24,3,15,12/9/2020,4.7,16.59574468,78,133.5,44,3,16,12/9/2020,22.5,25.68888889,578,957.4,53,3,17,12/9/2020,30.4,22.46710526,683,1498.4,51,3,18,12/10/2020,38.1,26.45669291,1008,2025.8,57,4,19,12/10/2020,41.7,24.96402878,1041,1993.3,49,4,20,12/10/2020,90.0,25.62222222,2306,5152.5,59,4,21,12/11/2020,7.3,23.69863014,173,171.0,42,4,22,12/11/2020,42.6,30.68075117,1307,2799.5,71,4,23,12/11/2020,30.5,31.3442623,956,2239.6,77,4,24,12/12/2020,11.5,27.73913043,319,567.6,70,5,25,12/12/2020,23.6,27.41525424,647,1442.7,72,5,26,12/12/2020,26.6,27.36842105,728,2001.4,87,5,27,12/12/2020,10.6,28.96226415,307,521.2,74,5,28,12/12/2020,5.0,32.4,162,49.4,49,5,29,12/12/2020,7.7,25.19480519,194,243.7,60,5,30,45.84,25.94767179,1199,67.02,19,27,0,0,11.02,26.07123184,274,44.36,42,10,3,0,12.82,24.36905065,320,51.92,45,2,2,0,43.94,26.28446504,1167,76.53666667,30,16,0,0,14.16666667,28.17997918,392,0.0,57,6,0,0,0,60,120,86520,86580,86640,173040,173100,173160,259560,259620,259680,346080,346140,346200,432600,432660,432720,519120,519180,519240,605640,605700,605760,692160,692220,692280,692340,692400,692460
MG.2010-9,24,female,Long Evans,Wild Type,12/10/2020,Gallagher_WM_1,Gallagher,No,Gall_SearchError,249.4966426,HVS,7:00,19:00,CharlesRiver,Single,1.84,1.26,1.43,1.43,12/4/2020,90.1,25.40510544,2289,8380.1,94,1,1,12/4/2020,90.1,25.09433962,2261,7453.6,86,1,2,12/4/2020,90.1,25.06104329,2258,6908.3,80,1,3,12/5/2020,90.1,25.76026637,2321,6638.8,74,1,4,12/5/2020,29.2,23.59589041,689,1918.9,68,1,5,12/5/2020,30.5,25.44262295,776,1517.6,58,1,6,12/6/2020,90.1,24.4173141,2200,6341.6,73,2,7,12/6/2020,10.7,23.17757009,248,257.1,42,2,8,12/6/2020,90.1,22.90788013,2064,7116.3,79,2,9,12/7/2020,90.1,21.94228635,1977,6899.8,80,2,10,12/7/2020,76.1,22.0630749,1679,5680.5,75,2,11,12/7/2020,30.5,21.21311475,647,1579.6,56,2,12,12/8/2020,82.9,20.39806996,1691,5790.6,71,3,13,12/8/2020,7.2,24.02777778,173,158.1,52,3,14,12/8/2020,6.7,21.94029851,147,71.8,35,3,15,12/9/2020,10.0,25.6,256,475.9,59,3,16,12/9/2020,23.6,25.16949153,594,1351.1,71,3,17,12/9/2020,30.5,21.31147541,650,2084.5,74,3,18,12/10/2020,17.0,25.11764706,427,874.0,72,4,19,12/10/2020,22.6,23.27433628,526,1111.0,52,4,20,12/10/2020,17.4,22.81609195,397,446.5,34,4,21,12/11/2020,5.5,23.27272727,128,24.6,24,4,22,12/11/2020,10.9,22.29357798,243,289.2,48,4,23,12/11/2020,30.5,21.31147541,650,1494.4,53,4,24,12/12/2020,4.6,23.69565217,109,0.0,0,5,25,12/12/2020,5.8,22.24137931,129,52.4,52,5,26,12/12/2020,10.0,22.9,229,389.3,77,5,27,12/12/2020,3.3,29.6969697,98,0.0,0,5,28,12/12/2020,4.2,28.80952381,121,0.0,0,5,29,12/12/2020,4.9,23.26530612,114,0.0,0,5,30,77.92,24.98332903,1963,65.17,34,22,1,2,71.42,22.90162511,1633,56.5,32,10,1,0,26.08,23.42712755,572,72.43666667,30,24,1,1,14.68,23.35487611,344,52.41666667,57,13,6,0,5.466666667,25.10147185,133,0.0,35,5,0,0,0,60,120,86520,86580,86640,173040,173100,173160,259560,259620,259680,346080,346140,346200,432600,432660,432720,519120,519180,519240,605640,605700,605760,692160,692220,692280,692340,692400,692460
MG.2010-12,24,female,Long Evans,Wild Type,12/10/2020,Gallagher_WM_1,Gallagher,No,Gall_SearchError,204.6585251,HVS,7:00,19:00,CharlesRiver,Single,1.84,1.26,1.43,1.43,12/4/2020,6.3,15.07936508,95,175.6,35,1,1,12/4/2020,90.1,25.9600444,2339,7163.1,83,1,2,12/4/2020,89.5,23.48603352,2102,7186.9,84,1,3,12/5/2020,90.1,28.50166482,2568,6999.4,78,1,4,12/5/2020,73.2,25.38251366,1858,4666.0,64,1,5,12/5/2020,30.5,25.93442623,791,1508.2,55,1,6,12/6/2020,55.1,22.86751361,1260,3371.6,66,2,7,12/6/2020,21.2,24.90566038,528,841.9,49,2,8,12/6/2020,9.2,22.17391304,204,450.4,56,2,9,12/7/2020,33.4,24.31137725,812,2064.0,71,2,10,12/7/2020,7.4,19.45945946,144,219.7,36,2,11,12/7/2020,30.5,22.42622951,684,1720.6,59,2,12,12/8/2020,15.5,18.64516129,289,407.4,31,3,13,12/8/2020,13.2,20.60606061,272,497.0,62,3,14,12/8/2020,61.2,22.89215686,1401,3252.4,58,3,15,12/9/2020,13.0,19.30769231,251,482.5,48,3,16,12/9/2020,36.1,18.78116343,678,1500.4,48,3,17,12/9/2020,30.4,22.99342105,699,1195.6,41,3,18,12/10/2020,15.7,22.3566879,351,791.8,71,4,19,12/10/2020,14.6,18.97260274,277,660.6,50,4,20,12/10/2020,8.1,20.24691358,164,165.7,41,4,21,12/11/2020,20.0,24.95,499,709.9,47,4,22,12/11/2020,29.5,27.96610169,825,1492.7,59,4,23,12/11/2020,30.7,23.68078176,727,1413.1,48,4,24,12/12/2020,5.5,24.54545455,135,32.5,32,5,25,12/12/2020,6.7,30.74626866,206,84.8,42,5,26,12/12/2020,5.2,22.11538462,115,0.0,0,5,27,12/12/2020,5.2,27.5,143,0.0,0,5,28,12/12/2020,6.3,23.96825397,151,77.4,38,5,29,12/12/2020,30.1,24.11960133,726,1636.8,62,5,30,69.84,23.68192429,1792,60.56333333,26,28,2,3,25.26,22.74358475,589,59.22,42,22,2,2,27.8,20.0464469,578,41.78666667,47,13,1,0,17.58,22.89846118,423,49.27666667,42,18,1,1,9.833333333,25.49916052,246,0.0,58,2,4,0,0,60,120,86520,86580,86640,173040,173100,173160,259560,259620,259680,346080,346140,346200,432600,432660,432720,519120,519180,519240,605640,605700,605760,692160,692220,692280,692340,692400,692460
MG.2010-13,24,female,Long Evans,Wild Type,12/10/2020,Gallagher_WM_1,Gallagher,No,Gall_SearchError,217.2378599,HVS,7:00,19:00,CharlesRiver,Single,1.84,1.26,1.43,1.43,12/4/2020,90.1,27.09211987,2441,7531.9,84,1,1,12/4/2020,90.1,23.45172031,2113,7055.4,81,1,2,12/4/2020,90.1,23.45172031,2113,7226.6,83,1,3,12/5/2020,53.6,29.06716418,1558,4410.7,84,1,4,12/5/2020,33.5,26.02985075,872,2502.1,78,1,5,12/5/2020,30.5,25.40983607,775,1795.6,69,1,6,12/6/2020,90.1,28.9900111,2612,7100.9,81,2,7,12/6/2020,11.0,24.54545455,270,391.1,55,2,8,12/6/2020,82.7,23.0471584,1906,5815.6,71,2,9,12/7/2020,5.6,29.28571429,164,95.8,47,2,10,12/7/2020,51.4,30.42801556,1564,3633.1,72,2,11,12/7/2020,30.4,27.69736842,842,1938.1,66,2,12,12/8/2020,28.5,30.07017544,857,1749.4,64,3,13,12/8/2020,12.7,26.92913386,342,434.7,48,3,14,12/8/2020,24.7,25.99190283,642,1183.6,56,3,15,12/9/2020,19.6,30.0,588,1085.6,60,3,16,12/9/2020,33.4,28.14371257,940,1539.6,51,3,17,12/9/2020,30.4,24.04605263,731,1340.1,46,3,18,12/10/2020,22.8,29.07894737,663,1276.8,67,4,19,12/10/2020,2.0,26.0,52,0.0,0,4,20,12/10/2020,4.3,29.06976744,125,0.0,0,4,21,12/11/2020,29.1,30.0,873,1347.2,51,4,22,12/11/2020,13.3,23.45864662,312,841.9,84,4,23,12/11/2020,30.5,24.03278689,733,1347.2,46,4,24,12/12/2020,6.4,26.71875,171,100.9,50,5,25,12/12/2020,30.1,26.910299,810,2147.5,82,5,26,12/12/2020,13.0,24.07692308,313,798.6,99,5,27,12/12/2020,30.1,23.92026578,720,2063.9,79,5,28,12/12/2020,29.8,21.0738255,628,1938.8,77,5,29,12/12/2020,30.1,19.10299003,575,2064.8,79,5,30,71.48,25.81851508,1819,74.39666667,28,17,0,1,48.16,27.25927078,1303,66.86,30,11,0,1,23.78,28.22698494,673,46.59666667,47,3,1,0,14.3,27.52147229,405,46.53666667,60,8,0,0,23.25,23.63384223,536,0.0,50,4,2,0,0,60,120,86520,86580,86640,173040,173100,173160,259560,259620,259680,346080,346140,346200,432600,432660,432720,519120,519180,519240,605640,605700,605760,692160,692220,692280,692340,692400,692460
MG.2010-14,24,female,Long Evans,Wild Type,12/10/2020,Gallagher_WM_1,Gallagher,No,Gall_SearchError,202.9545904,HVS,7:00,19:00,CharlesRiver,Single,1.84,1.26,1.43,1.43,12/4/2020,90.1,23.86237514,2150,7570.2,85,1,1,12/4/2020,90.1,22.58601554,2035,6496.4,75,1,2,12/4/2020,90.1,15.72697003,1417,6549.6,76,1,3,12/5/2020,90.1,31.58712542,2846,6863.2,77,1,4,12/5/2020,7.5,22.66666667,170,316.3,52,1,5,12/5/2020,30.4,33.68421053,1024,1793.0,64,1,6,12/6/2020,5.7,28.94736842,165,101.7,50,2,7,12/6/2020,12.6,37.61904762,474,464.2,51,2,8,12/6/2020,6.9,32.75362319,226,311.0,62,2,9,12/7/2020,3.6,33.88888889,122,0.0,0,2,10,12/7/2020,6.7,29.85074627,200,231.9,46,2,11,12/7/2020,30.5,34.39344262,1049,2047.3,70,2,12,12/8/2020,17.5,32.4,567,802.5,50,3,13,12/8/2020,8.8,30.22727273,266,201.7,40,3,14,12/8/2020,4.0,30.25,121,0.0,0,3,15,12/9/2020,6.8,31.47058824,214,249.0,49,3,16,12/9/2020,23.9,34.9790795,836,1173.4,58,3,17,12/9/2020,30.6,33.39869281,1022,1524.0,52,3,18,12/10/2020,65.6,33.03353659,2167,3451.2,55,4,19,12/10/2020,17.2,29.30232558,504,622.2,38,4,20,12/10/2020,7.5,26.93333333,202,268.0,67,4,21,12/11/2020,7.6,29.21052632,222,136.2,34,4,22,12/11/2020,6.8,28.38235294,193,151.3,50,4,23,12/11/2020,30.5,28.2295082,861,783.1,27,4,24,12/12/2020,23.0,26.86956522,618,1372.9,72,5,25,12/12/2020,15.2,28.09210526,427,936.4,78,5,26,12/12/2020,8.7,27.5862069,240,399.2,79,5,27,12/12/2020,4.6,28.91304348,133,58.2,58,5,28,12/12/2020,4.0,31.5,126,0.0,0,5,29,12/12/2020,4.4,29.77272727,131,0.0,0,5,30,73.58,23.28583056,1723,67.26666667,35,20,1,1,7.1,32.61193488,237,69.70666667,26,29,0,1,12.2,31.86538809,400,52.59333333,36,14,2,1,20.94,29.37241495,657,28.03,75,3,4,0,9.983333333,28.78894135,279,0.0,16,1,0,0,0,60,120,86520,86580,86640,173040,173100,173160,259560,259620,259680,346080,346140,346200,432600,432660,432720,519120,519180,519240,605640,605700,605760,692160,692220,692280,692340,692400,692460
