TMQUADB,TMQUADD,TIMEINN,TIMEMID,TIMEOUT,ANCROSB,ANCROSD,GROUP,NUMBER,COND,AGE,SLGROUP,YEAR,BLOCK,BSPEED,BSPEEDTT,BSPEEDFS,TTCUMDS,TTCUMDSO,TTAVDS,TTAVDSO,TTPATH,TTLAT,TAVDS08,TAVDS10,TAVDS20,TAVDS30,TAVDSO30,TAVDS08A,TAVDS10A,TAVDS20A,TAVDS30A
18,18,5,13,82,0,0,1303,7,TT,O,,2013,0,19.432883388,19.432883388,19.432883388,7151.6,8619.2,84.136470588,101.40235294,2009,90.1,63.7125,99.54,107.165,95.426666667,97.636,63.7125,99.54,100.99333333,89.376
20,32,5,25,70,0,0,1303,11,TT,O,,2013,0,23.185072132,23.185072132,23.185072132,7904,7531,91.906976744,87.569767442,2221,90.1,58.125,63.74,92.83,101.72,87.942307692,58.125,63.74,83.11875,97.111538462
20,29,5,14,81,2,1,1303,39,TT,O,,2013,0,17.201775805,17.201775805,17.201775805,7888.8,7559.7,93.914285714,89.996428571,1770,90.1,105.325,114.9,121.085,117.7,77.329166667,105.325,114.9,118.24285714,115.19583333
21,39,7,27,66,0,0,1303,43,TT,O,,2013,0,24.942587988,24.942587988,24.942587988,7984.9,7043,92.847674419,81.895348837,2335,90.1,61.5125,97.78,93.29,87.043333333,104.63461538,61.5125,97.78,86.45,81.873076923
25,29,6,16,78,0,0,1303,47,TT,O,,2013,0,27.755777528,27.755777528,27.755777528,7905.2,7794.1,90.864367816,89.587356322,2439,90.1,51.4625,118.21,93.65,81.833333333,104.25555556,40.74,118.21,90.811764706,78.733333333
33,27,8,16,76,0,0,1303,53,TT,O,,2013,0,24.934742155,24.934742155,24.934742155,7319,7955.7,85.104651163,92.508139535,2152,90.1,56.95,100.31,93.64,85.136666667,102.98461538,56.95,100.31,86.8625,79.657692308
25,32,4,33,63,0,2,1303,60,TT,O,,2013,0,24.566426845,24.566426845,24.566426845,7588.7,7571.9,88.240697674,88.045348837,2411,90.1,60.975,68.55,92.605,94.26,92.276923077,60.975,68.55,83.9625,89.196153846
41,19,3,13,84,0,0,1303,85,TT,O,,2013,0,27.067077608,27.067077608,27.067077608,7277.4,9053,83.648275862,104.05747126,1998,90.1,44.875,84.67,77.345,84.286666667,98.011111111,44.875,84.67,70.594117647,80.807407407
20,35,12,30,58,0,2,1303,97,TT,O,,2013,0,29.259941296,29.259941296,29.259941296,7770.9,7079.3,89.320689655,81.371264368,2517,90.1,68.4125,87.7,100.655,106.69,79.892592593,68.4125,87.7,95.205882353,103.92962963
36,26,12,32,56,0,1,1303,7,TT,O,,2013,1,19.810627225,19.432883388,21.699346405,6933.06,8606.48,80.543957601,100.29253209,1749.2,89.98,46.225,95.96,80.06,71.373333333,101.21071429,46.225,95.96,81.227777778,71.503571429
54,14,31,38,31,3,1,1303,11,TT,O,,2013,1,22.540220262,23.185072132,19.315960912,5151.48,5672.04,75.052117315,83.834458865,1640.8,70.66,40.3875,68.15,58.985,56.236666667,92.325,40.3875,68.15,59.427777778,56.325
