TMQUADB,TMQUADD,TIMEINN,TIMEMID,TIMEOUT,ANCROSB,ANCROSD,GROUP,NUMBER,COND,AGE,SLGROUP,YEAR,BLOCK,BSPEED,BSPEEDTT,BSPEEDFS,TTCUMDS,TTCUMDSO,TTAVDS,TTAVDSO,TTPATH,TTLAT,TAVDS08,TAVDS10,TAVDS20,TAVDS30,TAVDSO30,TAVDS08A,TAVDS10A,TAVDS20A,TAVDS30A
13,36,18,23,59,0,1,803,25,TT,O,,2008,0,19.087680355,19.087680355,19.087680355,7878.5,6319.4,89.528409091,71.811363636,1931,90.1,54.35,98.91,87.195,77.373333333,96.692857143,54.35,98.91,89.833333333,78.367857143
29,18,3,18,79,0,1,803,43,TT,O,,2008,0,23.652643772,23.652643772,23.652643772,7266.2,8451.9,81.642696629,94.965168539,1908,90.1,44.5625,80.41,66.58,75.37,90.075862069,44.5625,80.41,66.926315789,75.9
29,34,12,16,72,0,0,803,45,TT,O,,2008,0,24.201803349,24.201803349,24.201803349,7404.3,7449.3,83.194382022,83.7,2364,90.1,69.4,82.24,83.445,93.79,75.931034483,69.4,82.24,84.573684211,94.886206897
23,24,7,3,90,1,0,803,52,TT,O,,2008,0,23.132248676,23.132248676,23.132248676,4159,4370.9,88.489361702,92.99787234,1247,48.7,64.0125,93.72,94.935,96.606666667,89.506896552,64.0125,93.72,96.610526316,97.762068966
21,30,11,19,70,0,1,803,56,TT,O,,2008,0,23.084637864,23.084637864,23.084637864,7793,7226.2,87.561797753,81.193258427,2251,90.1,42.2125,64.25,74.01,65.896666667,96.744827586,42.2125,64.25,74.178947368,65.727586207
27,26,4,6,90,0,0,803,65,TT,O,,2008,0,19.900110988,19.900110988,19.900110988,7825.3,8074,88.923863636,91.75,2157,90.1,57.9,118.68,93.585,84.33,102.00357143,57.9,118.68,98.322222222,86.714285714
19,25,0,16,84,0,0,803,66,TT,O,,2008,0,22.22159176,22.22159176,22.22159176,8227.6,7829.8,92.44494382,87.975280899,2385,90.1,63.2875,77.95,89.655,84.8,95.231034483,63.2875,77.95,91.110526316,85.586206897
36,18,2,10,88,1,0,803,68,TT,O,,2008,0,21.535844372,21.535844372,21.535844372,5770.1,7297.5,80.140277778,101.35416667,1759,74.6,59.075,94.48,77.53,78.49,105.38928571,59.075,94.48,80.1,80.210714286
16,34,15,17,68,0,1,803,69,TT,O,,2008,0,22.135405105,22.135405105,22.135405105,7969.5,6887.4,89.54494382,77.386516854,2110,90.1,54.225,76.25,79.51,86.063333333,66.293103448,54.225,76.25,81.542105263,87.620689655
26,30,5,14,81,0,2,803,72,TT,O,,2008,0,24.136410485,24.136410485,24.136410485,7760,7899.8,87.191011236,88.761797753,2280,90.1,53.95,60.76,61.53,75.456666667,101.93103448,53.95,60.76,61.6,75.982758621
4,53,0,4,96,0,0,803,25,TT,O,,2008,1,18.034521903,19.087680355,12.768729642,7864.42,7409,90.667505348,85.332435829,1719.8,90.1,87.5125,127.9,126.175,115.20333333,69.672727273,87.5125,127.9,128.425,112.44090909
59,10,33,51,16,1,0,803,43,TT,O,,2008,1,23.326171656,23.652643772,21.693811075,4975.68,5964.04,74.216734767,89.111739636,1643,69.1,31.05,41.07,49.445,48.556666667,104.72692308,31.05,41.07,40.3125,42.8
57,5,24,51,25,1,0,803,45,TT,O,,2008,1,23.684890062,24.201803349,21.100323625,5693.5,6175.64,73.619270969,84.233730511,1832.6,74.82,32.225,44.21,51.46,51.916666667,103.88461538,30.92,44.21,39.66875,44.730769231
31,23,5,23,72,1,0,803,51,TT,O,,2008,1,21.444919197,22.018692681,18.57605178,6002.6,6259.42,78.203185263,94.785053567,1629.6,72.84,50.475,57.67,83.69,78.576666667,109.424,50.475,57.67,73.466666667,71.42
12,54,0,13,87,0,0,803,52,TT,O,,2008,1,23.571119283,23.132248676,25.765472313,5383.56,5727.56,77.852829226,96.222033313,1535.6,64.48,57.025,98.07,95.915,104.95333333,70.418518519,57.025,98.07,90.6,102.61111111
40,7,7,11,82,1,0,803,53,TT,O,,2008,1,18.225188951,17.84408295,20.130718954,3187.62,3953.22,62.907718657,88.823359774,872.2,45.48,48.375,56,71.11,65.706666667,118.712,48.375,56,57.18,56.268
17,22,5,29,66,0,0,803,56,TT,O,,2008,1,22.978920074,23.084637864,22.450331126,6574.8,6617.1,80.677712987,81.94058427,1940.4,82.98,53.575,60.37,80.2,91.543333333,85.415384615,53.575,60.37,73.21875,88.992307692
33,30,5,28,67,0,0,803,65,TT,O,,2008,1,19.608317598,19.900110988,18.149350649,7581.66,7094.34,87.966385027,82.195483957,1793,90.1,51.325,106,80.16,79.66,86.896428571,49.35,106,82.705555556,81.260714286
74,2,43,33,24,2,0,803,66,TT,O,,2008,1,21.391369757,22.22159176,17.24025974,6904.3,6746.38,86.708952463,84.528786135,1839.8,82.42,23.4875,33.06,38.995,34.396666667,101.02142857,23.4875,33.06,36.527777778,32.482142857
33,11,28,26,46,0,0,803,68,TT,O,,2008,1,21.815584596,21.535844372,23.214285714,5740.56,5781.96,79.848111933,86.829829105,1602.8,71.16,39.1,76.38,59.89,64.2,94.920689655,38.642857143,76.38,59.673684211,64.206896552
47,23,16,27,57,0,0,803,69,TT,O,,2008,1,21.703499911,22.135405105,19.543973941,7608.54,7624.54,87.253953488,87.468134309,1994.4,90.1,28.475,86.62,60.46,66.92,87.228571429,28.475,86.62,61.405555556,67.989285714
17,32,20,31,49,0,1,803,72,TT,O,,2008,1,24.172116963,24.136410485,24.350649351,5324.72,5228.3,77.308730896,86.731934552,1563.8,66.56,54.5875,62.78,78.34,82.496666667,74.882758621,54.5875,62.78,79.231578947,83.224137931
22,32,4,42,54,0,1,803,94,TT,O,,2008,1,19.925563157,18.670416048,26.201298701,5607.26,5717.64,73.920851541,90.006112045,1366.8,69.6,48.4625,85.7,81.595,76.703333333,88.231034483,48.4625,85.7,82.873684211,77.372413793
1,28,0,0,100,0,0,803,25,TT,O,,2008,2,19.50520199,20.003644986,17.012987013,7341.64,7410.24,89.777152008,90.717068123,1706.2,85.82,81.9875,124.17,111.44,103.01333333,83.546428571,81.9875,124.17,116.26666667,105.51428571
58,5,65,27,8,2,0,803,43,TT,O,,2008,2,24.054640334,24.096838759,23.843648208,1329.74,1782.92,44.336047619,100.37611111,561.4,23.12,18.5625,29.69,38.45,34.406666667,90.868965517,18.5625,29.69,37.310526316,33.520689655
46,18,43,36,21,2,0,803,45,TT,O,,2008,2,23.678585927,23.984335685,22.149837134,2693.62,3814.84,54.867052307,82.436449415,1117.2,48,25.525,73.58,64.43,54.05,83.579310345,25.525,73.58,64.842105263,53.962068966
43,12,31,44,25,0,0,803,51,TT,O,,2008,2,25.413979418,25.669413738,24.136807818,1898.44,2367.4,65.467510823,80.356188312,821.4,32.04,33.3,89.61,63.13,60.7,87.382758621,33.3,89.61,63.505263158,60.862068966
18,31,0,20,80,0,0,803,52,TT,O,,2008,2,24.345253854,24.282708533,24.657980456,5499.14,5926.56,83.614683325,90.221524702,1667.8,69.48,54.7125,74.92,89.18,90.453333333,84.8,54.7125,74.92,90.373684211,91.279310345
17,4,0,17,83,0,0,803,53,TT,O,,2008,2,14.815478358,15.74600074,10.16286645,5865.9,6553.28,75.800032468,99.081580087,1182.4,75.08,52.7125,64.49,61.815,64.143333333,118.25384615,52.7125,64.49,61.8,64.492307692
24,21,9,33,58,2,0,803,56,TT,O,,2008,2,23.179898399,23.121072883,23.474025974,4791.3,5297.28,78.602717102,84.791312319,1490.4,64.46,52.375,76.08,85.03,77.016666667,89,52.375,76.08,86.463157895,77.679310345
0,83,17,40,43,0,3,803,65,TT,O,,2008,2,19.049167377,19.670689164,15.941558442,4797.36,4349.48,79.829360927,77.143159327,1252.6,61.52,78.875,88.61,102.745,107.92333333,38.358333333,78.875,88.61,93.3,103.70833333
