TMQUADB,TMQUADD,TIMEINN,TIMEMID,TIMEOUT,ANCROSB,ANCROSD,GROUP,NUMBER,COND,AGE,SLGROUP,YEAR,BLOCK,BSPEED,BSPEEDTT,BSPEEDFS,TTCUMDS,TTCUMDSO,TTAVDS,TTAVDSO,TTPATH,TTLAT,TAVDS08,TAVDS10,TAVDS20,TAVDS30,TAVDSO30,TAVDS08A,TAVDS10A,TAVDS20A,TAVDS30A
36,20,2,13,85,0,0,c02,1,TT,O,,2012,0,23.228091303,23.228091303,23.228091303,7123.1,8869.1,82.826744186,103.12906977,1975,90.1,66.1625,106.16,95.91,105.39,81.792307692,63.7,106.16,90.2375,103.35769231
23,21,6,12,82,0,0,c02,7,TT,O,,2012,0,28.713935421,28.713935421,28.713935421,7649.8,8427.8,87.928735632,96.871264368,2636,90.1,75.875,90.74,90.685,90.073333333,91.42962963,75.875,90.74,85.111764706,86.496296296
21,21,5,22,73,0,0,c02,9,TT,O,,2012,0,24.331956347,24.331956347,24.331956347,7740.4,7870.4,90.004651163,91.51627907,2377,90.1,62.0375,113.48,112.77,98.446666667,91.580769231,62.0375,113.48,110.325,94.738461538
26,29,15,30,55,0,2,c02,10,TT,O,,2012,0,21.165898162,21.165898162,21.165898162,7235.1,7190.1,84.129069767,83.605813953,1779,90.1,36.9875,42.66,78.695,82.39,91.765384615,36.9875,42.66,68.83125,76.888461538
18,22,4,21,75,1,0,c02,11,TT,O,,2012,0,23.671476138,23.671476138,23.671476138,7998,7693.8,93,89.462790698,2179,90.1,68.275,86.51,91.35,99.593333333,72.765384615,68.275,86.51,85.2875,97.130769231
18,27,2,31,67,0,0,c02,12,TT,O,,2012,0,25.293102204,25.293102204,25.293102204,7666,7770.6,89.139534884,90.355813953,1986,90.1,61.425,74.25,99.585,103.57,85.35,61.425,74.25,93.55625,100.47307692
18,19,16,36,48,0,2,c02,15,TT,O,,2012,0,22.716776453,22.716776453,22.716776453,6900.7,7610.2,80.240697674,88.490697674,1915,90.1,69.3875,80.01,99.515,95.113333333,70.403846154,69.3875,80.01,95.59375,92.023076923
19,27,0,3,97,0,1,c02,17,TT,O,,2012,0,27.067580737,27.067580737,27.067580737,8669.9,7880.8,99.654022989,90.583908046,2719,90.1,68.775,103.74,110.4,108.46,77.7,68.775,103.74,108.62352941,107.12592593
21,22,3,25,72,1,0,c02,20,TT,O,,2012,0,24.623188237,24.623188237,24.623188237,2537.9,2671.2,87.513793103,92.110344828,819,33.1,50.65,74.91,89.965,95.973333333,90.134615385,50.65,74.91,82.90625,92.553846154
19,35,16,21,63,1,0,c02,23,TT,O,,2012,0,24.145308345,24.145308345,24.145308345,7719,6717.9,89.755813953,78.115116279,2191,90.1,41.15,44.59,73.905,89.916666667,90.619230769,41.15,44.59,62.49375,85.357692308
13,42,6,35,59,0,1,c02,25,TT,O,,2012,0,19.388326594,19.388326594,19.388326594,8486.1,6163.1,99.836470588,72.507058824,1843,90.1,80.9875,94.43,107.355,101.21,73.66,80.9875,94.43,102.73333333,97.208
27,30,7,10,83,1,0,c02,30,TT,O,,2012,0,25.51609323,25.51609323,25.51609323,8037.2,7775.3,93.455813953,90.410465116,2424,90.1,45,80.5,91.3,90.656666667,80.669230769,45,80.5,96.85,93.973076923
5,37,12,25,63,0,1,c02,34,TT,O,,2012,0,29.795782464,29.795782464,29.795782464,9084.4,6017.2,104.4183908,69.163218391,2380,90.1,82.3375,96.56,106.585,101.98,64.77037037,82.3375,96.56,104.14705882,99.933333333
21,33,10,16,74,1,2,c02,35,TT,O,,2012,0,26.096680801,26.096680801,26.096680801,7767.7,7608.8,89.283908046,87.457471264,2660,90.1,52.2875,100.94,93.615,84.253333333,78.848148148,52.2875,100.94,88.429411765,79.948148148
15,34,13,29,58,0,0,c02,36,TT,O,,2012,0,20.625470662,20.625470662,20.625470662,7955.7,6601.9,93.596470588,77.669411765,1896,90.1,52.225,58.97,81.75,87.773333333,95.5,52.225,58.97,69.32,81.52
11,52,16,33,51,0,2,c02,43,TT,O,,2012,0,22.521642619,22.521642619,22.521642619,8559.1,5522.5,99.524418605,64.215116279,2089,90.1,50.425,94.74,110.195,99.21,76.165384615,50.425,94.74,106.6375,95.330769231
16,38,3,8,89,0,0,c02,50,TT,O,,2012,0,26.583118022,26.583118022,26.583118022,8676.9,7362.6,99.734482759,84.627586207,2663,90.1,63.15,80.6,98.365,101.19,75.959259259,63.15,80.6,94.182352941,98.87037037
24,14,15,24,61,0,1,c02,57,TT,O,,2012,0,24.720374797,24.720374797,24.720374797,7151.4,7835.9,83.155813953,91.115116279,2095,90.1,40.8375,68.7,90.025,80.39,80.288461538,40.8375,68.7,83.65625,74.988461538
8,65,17,15,68,2,2,c02,62,TT,O,,2012,0,22.211377744,22.211377744,22.211377744,6351.6,3311.4,109.51034483,57.093103448,1243,62.6,80.575,109.27,115.085,108.54,35.769230769,80.575,109.27,113.025,106.26538462
12,40,7,9,84,0,1,c02,67,TT,O,,2012,0,24.890137501,24.890137501,24.890137501,3821.8,2907.3,103.29189189,78.575675676,1181,41.9,66.125,114.89,105.22,98.116666667,94.223076923,66.125,114.89,107.0125,98.126923077
34,22,8,12,80,0,0,c02,76,TT,O,,2012,0,26.491701548,26.491701548,26.491701548,3481,3744.6,87.025,93.615,1361,43.3,49.2375,103.04,82.51,79.473333333,110.64074074,49.2375,103.04,81.017647059,78.196296296
29,24,8,22,70,1,0,c02,80,TT,O,,2012,0,23.528570496,23.528570496,23.528570496,3735.2,4055.1,84.890909091,92.161363636,1186,48.2,48.8625,124.2,108.38,91.366666667,84.784615385,48.8625,124.2,107.9125,88.461538462
13,32,3,22,75,0,1,c02,86,TT,O,,2012,0,17.389733477,17.389733477,17.389733477,8065.5,7182.5,96.017857143,85.505952381,1889,90.1,51.675,66.5,96.195,102.65666667,74.1125,51.675,66.5,83.75,97.0125
17,9,9,26,65,0,0,c02,87,TT,O,,2012,0,15.296337403,15.296337403,15.296337403,7186.7,7631.2,86.586746988,91.942168675,1610,90.1,64.5375,69.36,85.475,99.466666667,87.452173913,64.5375,69.36,70.753846154,95.404347826
30,29,10,20,70,0,2,c02,88,TT,O,,2012,0,26.345758698,26.345758698,26.345758698,7564.3,7660.3,86.945977011,88.049425287,2151,90.1,57.2625,104.39,110.565,101.86333333,82.314814815,57.2625,104.39,108.22941176,99.425925926
18,40,13,23,64,1,3,c02,97,TT,O,,2012,0,23.374480845,23.374480845,23.374480845,5450.2,4829.9,90.836666667,80.498333333,1705,64.6,45.2375,49.92,82.36,91.916666667,78.646153846,45.2375,49.92,73.15625,87.723076923
30,16,7,42,51,1,0,c02,1,TT,O,,2012,1,23.817527066,23.228091303,26.764705882,6304.94,7020.02,81.864205731,90.636663183,1778.2,78.9,43.725,107.73,79.735,74.86,95.931034483,39.571428571,107.73,80.1,74.931034483
29,22,16,12,72,0,0,c02,7,TT,O,,2012,1,28.982924326,28.713935421,30.327868852,6152.6,6565.22,70.283879633,75.024189591,2040.4,72.94,50.4,75.73,66.97,83.016666667,89.072413793,47.6,75.73,66.810526316,83.465517241
39,19,50,42,8,2,0,c02,9,TT,O,,2012,1,24.097902219,24.331956347,22.927631579,5312.36,5369.28,81.128068733,84.566717228,1653.2,65.14,36.1125,62.41,59.475,50.976666667,79.110344828,36.1125,62.41,59,50.372413793
32,42,24,38,38,0,1,c02,10,TT,O,,2012,1,20.840862848,21.165898162,19.215686275,5933.04,5813.9,72.796773225,87.225639348,1514,73.28,31.45,70.78,55.655,77.92,71.075,31.45,70.78,54.333333333,78.660714286
22,17,0,46,54,0,0,c02,11,TT,O,,2012,1,23.163388585,23.671476138,20.62295082,7852.26,7595.88,90.657585576,87.725495166,2132.8,90.1,40.2,97.72,73.15,83.273333333,89.85,40.2,97.72,72.994444444,83.896428571
19,16,26,60,14,1,2,c02,12,TT,O,,2012,1,25.663641815,25.293102204,27.516339869,4879.3,5134.64,81.073551241,80.346669715,1457.8,61.64,44.45,53.66,74.265,71.216666667,79.717241379,44.45,53.66,74.268421053,71.113793103
10,24,21,17,62,0,1,c02,15,TT,O,,2012,1,22.335252307,22.716776453,20.427631579,6209.44,6841.18,80.467219021,88.844835821,1812,80.56,69.65,97.7,91.295,86.536666667,80.010714286,69.65,97.7,93.316666667,87.496428571
42,20,7,48,45,1,1,c02,17,TT,O,,2012,1,26.412526431,27.067580737,23.137254902,6703.8,6468.54,91.79343248,87.590128453,2062.2,75.36,33.65,91.49,66.155,69.81,93.782758621,33.65,91.49,65.994736842,69.831034483
23,17,6,36,58,0,0,c02,20,TT,O,,2012,1,24.116683267,24.623188237,21.584158416,4697.86,5608.08,79.075602222,95.846664572,1531.8,62.7,48,57.29,76.56,80.316666667,94.032142857,48,57.29,77.244444444,81.025
20,12,15,51,34,0,1,c02,23,TT,O,,2012,1,23.394314331,24.145308345,19.639344262,5771.4,6233.68,77.900385716,87.189245184,1798,74.82,43.725,75.21,73.54,73.916666667,87.607142857,43.725,75.21,73.211111111,73.732142857
71,3,23,30,47,2,0,c02,25,TT,O,,2012,1,19.222512599,19.388326594,18.393442623,6805.78,7160.32,83.833575786,87.864080951,1668.4,85.76,27.375,30.82,42.03,44.39,113.85357143,27.375,30.82,39.266666667,42.782142857
33,11,6,24,70,0,2,c02,30,TT,O,,2012,1,25.51779699,25.51609323,25.526315789,8051.96,7492.9,92.97666057,86.573159132,2299,90.1,54.75,96.23,83.175,78.566666667,100.05172414,54.75,96.23,84.852631579,79.506896552
