TMQUADB,TMQUADD,TIMEINN,TIMEMID,TIMEOUT,ANCROSB,ANCROSD,GROUP,NUMBER,COND,AGE,SLGROUP,YEAR,BLOCK,BSPEED,BSPEEDTT,BSPEEDFS,TTCUMDS,TTCUMDSO,TTAVDS,TTAVDSO,TTPATH,TTLAT,TAVDS08,TAVDS10,TAVDS20,TAVDS30,TAVDSO30,TAVDS08A,TAVDS10A,TAVDS20A,TAVDS30A
23,39,13,24,63,1,1,2312,2,TT,O,,2023,0,23.596785482,23.596785482,23.596785482,4437.4,4452.7,80.68,80.958181818,1290,59.5,54.525,61.11,88.81,81.806666667,86.280769231,54.525,61.11,82.375,76.769230769
25,33,2,28,70,1,0,2312,3,TT,O,,2023,0,21.843770068,21.843770068,21.843770068,2363.2,2563.2,78.773333333,85.44,894,34.1,58.675,72.85,88.38,90.85,82.576923077,58.675,72.85,81.66875,87.1
30,28,6,23,71,3,0,2312,14,TT,O,,2023,0,21.3342142,21.3342142,21.3342142,6812.7,7364.7,79.21744186,85.636046512,2026,90.1,61.2125,82.89,91.6,87.81,82.369230769,61.2125,82.89,87.63125,84.784615385
30,23,9,22,69,0,0,2312,15,TT,O,,2023,0,18.758140219,18.758140219,18.758140219,6416.1,7604.4,75.483529412,89.463529412,1842,90.1,52.625,82,79.705,76.54,105.376,52.014285714,82,72.84,71.788
13,25,8,32,60,0,1,2312,24,TT,O,,2023,0,19.332105195,19.332105195,19.332105195,7639.7,6247,89.878823529,73.494117647,1307,90.1,45.4375,54.2,73.305,74.673333333,93.72,45.4375,54.2,62.18,68.272
10,36,7,25,68,0,2,2312,32,TT,O,,2023,0,22.684291084,22.684291084,22.684291084,8084.7,6175.6,94.008139535,71.809302326,1880,90.1,54.95,110.69,108.335,91.9,79.934615385,54.95,110.69,108.48125,89.461538462
14,31,7,47,46,1,0,2312,37,TT,O,,2023,0,19.991686863,19.991686863,19.991686863,6122.5,5683.4,83.869863014,77.854794521,1547,78.2,71.5625,105.92,105.83,97.103333333,68.128,71.5625,105.92,104.82666667,94.756
20,34,7,60,33,0,0,2312,2,TT,O,,2023,1,23.370128252,23.596785482,22.236842105,3053.08,3366.3,63.491831996,82.931903886,991.4,44.24,47.6875,62.1,73.73,84.096666667,75.307692308,47.6875,62.1,68.175,82.273076923
39,22,2,31,67,0,0,2312,3,TT,O,,2023,1,21.327454155,21.843770068,18.745874587,5836.32,6011.8,78.975244945,81.733963165,1636.8,77.02,49.575,55.15,78.8,70.32,103.86,49.575,55.15,70.1,63.404
34,33,12,29,59,0,0,2312,14,TT,O,,2023,1,21.538074675,21.3342142,22.557377049,4278.94,4384.08,66.064473221,82.799840881,1337.8,60.28,37.1625,85.77,91.385,75.413333333,89.361538462,37.1625,85.77,90.65,72.503846154
