TMQUADB,TMQUADD,TIMEINN,TIMEMID,TIMEOUT,ANCROSB,ANCROSD,GROUP,NUMBER,COND,AGE,SLGROUP,YEAR,BLOCK,BSPEED,BSPEEDTT,BSPEEDFS,TTCUMDS,TTCUMDSO,TTAVDS,TTAVDSO,TTPATH,TTLAT,TAVDS08,TAVDS10,TAVDS20,TAVDS30,TAVDSO30,TAVDS08A,TAVDS10A,TAVDS20A,TAVDS30A
25,22,16,31,53,1,2,1507,3,TT,O,,2015,0,21.933761353,21.933761353,21.933761353,6283.5,7655.2,73.063953488,89.013953488,2189,90.1,56.15,66.18,92.635,82.206666667,82.815384615,56.15,66.18,86.48125,76.815384615
20,28,4,19,77,0,1,1507,8,TT,O,,2015,0,19.764705882,19.764705882,19.764705882,7497.9,7356.1,88.210588235,86.542352941,1926,90.1,58.8875,84.62,87.26,96.77,92.392,58.8875,84.62,79.8,94.196
10,32,23,17,60,1,2,1507,11,TT,O,,2015,0,19.271920089,19.271920089,19.271920089,7196,6426.3,84.658823529,75.603529412,1796,90.1,67.5,73.12,94.21,91.7,60.036,67.5,73.12,86.173333333,86.376
18,43,9,31,60,0,1,1507,17,TT,O,,2015,0,19.661862472,19.661862472,19.661862472,7738.4,6202.5,91.04,72.970588235,2002,90.1,49.6375,108.02,100.86,90.58,65.92,49.6375,108.02,96.993333333,86.204
23,37,11,25,64,0,0,1507,41,TT,O,,2015,0,22.09804594,22.09804594,22.09804594,3151,2660.2,87.527777778,73.894444444,868,40.4,60.275,86.59,99.78,100.11666667,67.438461538,60.275,86.59,95.2125,97.357692308
28,25,10,21,69,2,0,1507,42,TT,O,,2015,0,17.278619901,17.278619901,17.278619901,3850.7,4418,77.014,88.36,960,56.1,52.7125,113.78,115.695,96.54,80.25,52.7125,113.78,114.89285714,91.283333333
20,30,5,20,75,0,1,1507,48,TT,O,,2015,0,19.608435072,19.608435072,19.608435072,7442.5,7345.7,87.558823529,86.42,2201,90.1,57.4,87.28,99.16,89.996666667,84.116,57.4,87.28,92.5,84.168
16,54,7,35,58,0,2,1507,51,TT,O,,2015,0,16.762373734,16.762373734,16.762373734,7732.9,5864.9,92.058333333,69.820238095,1797,90.1,109.675,115.14,116.825,114.73333333,28.55,109.675,115.14,115.85,113.64166667
29,21,3,6,91,0,0,1507,57,TT,O,,2015,0,19.609218923,19.609218923,19.609218923,7330.4,7883.6,86.24,92.748235294,2553,90.1,59.65,113.46,91.785,85.726666667,99.756,47.475,113.46,92.033333333,84.664
5,53,16,29,55,1,3,1507,58,TT,O,,2015,0,20.816657503,20.816657503,20.816657503,8518.9,4943.2,100.22235294,58.155294118,1814,90.1,95.3125,96.74,107.285,107.56666667,49.856,95.3125,96.74,103.91333333,105.6
11,30,6,24,70,0,0,1507,60,TT,O,,2015,0,15.93699717,15.93699717,15.93699717,7936.5,6343.6,94.482142857,75.519047619,1818,90.1,74.4375,90.06,98.695,92.22,63.845833333,74.4375,90.06,92.728571429,87.120833333
14,26,3,20,77,1,0,1507,81,TT,O,,2015,0,23.550314667,23.550314667,23.550314667,7510.6,6427.9,93.8825,80.34875,1898,84.9,78.925,84.18,98.815,98.786666667,79.423076923,78.925,84.18,94.7625,96.288461538
20,32,10,22,68,0,3,1507,87,TT,O,,2015,0,19.158289731,19.158289731,19.158289731,7135.4,7223.1,83.945882353,84.977647059,1963,90.1,48.9125,63.35,86.795,84.633333333,71.38,48.9125,63.35,76.2,77.844
23,27,11,23,66,0,0,1507,94,TT,O,,2015,0,16.750295443,16.750295443,16.750295443,6868.7,7252.1,81.770238095,86.33452381,1893,90.1,99.225,118.3,110.53,112.57,48.2375,85.766666667,118.3,109.74285714,112.62083333
21,27,8,16,76,0,1,1507,98,TT,O,,2015,0,21.03568722,21.03568722,21.03568722,7404.3,7572.5,86.096511628,88.052325581,2008,90.1,63.1875,70.4,91.16,95.13,74.288461538,63.1875,70.4,87.41875,93.438461538
45,4,28,38,34,1,0,1507,3,TT,O,,2015,1,22.20709621,21.933761353,23.573770492,3884.38,4780,65.332537451,96.515433555,1371,56.12,32.125,33.38,57.81,55.946666667,96.119230769,32.125,33.38,49.9875,50.846153846
27,39,7,11,82,0,0,1507,8,TT,O,,2015,1,19.362745098,19.764705882,17.352941176,7638.86,7969.44,88.00307754,91.795163102,1780.8,90.1,50.2125,77.43,72.935,89.456666667,88.3,50.825,77.43,69.828571429,91.775
39,32,20,46,34,0,0,1507,11,TT,O,,2015,1,19.792173844,19.271920089,22.393442623,7431.02,6854.36,85.569620321,79.015254011,1736.4,90.1,40.3375,92.14,74.47,70.17,86.857692308,32.35,92.14,71.2375,67.519230769
14,34,31,38,31,1,0,1507,17,TT,O,,2015,1,19.533033541,19.661862472,18.888888889,6118.34,6108.16,86.678953501,79.938908661,1553.6,76.22,44.2,79.97,93.49,78.37,75.584,44.2,79.97,93.406666667,75.296
21,21,14,46,40,0,0,1507,41,TT,O,,2015,1,22.015256148,22.09804594,21.60130719,4118.66,4340.66,81.464391557,79.609136244,1224.4,54.66,45.5375,77.72,75.68,81.286666667,77.569230769,45.5375,77.72,68.75,77.884615385
33,13,34,24,42,0,0,1507,42,TT,O,,2015,1,18.237069244,17.278619901,23.029315961,4383.24,4994.36,75.711685533,91.168510118,1141,60.16,39.55,72.72,71.93,64.56,88.584615385,39.55,72.72,62.60625,57.688461538
29,33,20,54,26,1,1,1507,48,TT,O,,2015,1,20.401166035,19.608435072,24.364820847,6212.7,6177.94,80.119919192,87.788863339,1683.2,76.18,47.25,89.24,78.345,74.203333333,82.303846154,46.385714286,89.24,73.3875,70.515384615
23,13,23,40,37,2,2,1507,51,TT,O,,2015,1,17.966466129,16.762373734,23.986928105,6435.8,6423.94,79.725447271,79.30636133,1382.6,84.72,50.625,93.07,77.44,71.546666667,86,39.825,93.07,76.58125,70.111538462
19,15,19,33,48,0,0,1507,57,TT,O,,2015,1,20.103230753,19.609218923,22.573289902,5849.54,6850.44,77.392625668,95.082462567,1569.6,75.92,60.5375,66.63,86.165,80.016666667,83.730769231,60.5375,66.63,80.6375,75.669230769
35,37,29,50,21,1,0,1507,58,TT,O,,2015,1,21.644600207,20.816657503,25.784313725,5175.94,4494.64,80.964709379,78.062925134,1327,61.94,38.2,83.54,77.855,69.226666667,74.225925926,38.2,83.54,71.152941176,64.048148148
13,34,0,29,71,0,0,1507,60,TT,O,,2015,1,16.053162129,15.93699717,16.633986928,5498.56,4555.04,85.380554446,80.805697636,1138,62.84,60.7125,107.51,91.595,101.46333333,75.875,45.9,107.51,90.935714286,103.54583333
17,43,2,52,46,0,0,1507,81,TT,O,,2015,1,23.595850457,23.550314667,23.823529412,5162.62,5152.06,79.191903402,85.875119634,1487.6,63.4,53.5875,59.24,85.94,92.686666667,72.15,53.5875,59.24,77.275,88.392307692
21,24,7,39,54,0,1,1507,87,TT,O,,2015,1,18.826262072,19.158289731,17.166123779,5451.94,6655.9,71.902115567,86.976418301,1436.6,76.28,43.125,49,77.655,84.913333333,84.116666667,43.125,49,63.028571429,78.195833333
5,54,11,9,80,0,0,1507,94,TT,O,,2015,1,17.020468787,16.750295443,18.371335505,5733.92,5409.22,76.916186656,88.496249682,1266.4,70.92,58.5625,113.61,92.215,102.54666667,59.324,34.466666667,113.61,93.306666667,105.268
20,32,47,39,14,1,0,1507,98,TT,O,,2015,1,20.81964163,21.03568722,19.739413681,5874.42,6216.42,80.214553911,84.646710359,1559.8,76.62,40.275,64.08,61.29,70.336666667,69.084,22.825,64.08,51.36,66.188
19,22,33,34,33,1,1,1507,3,TT,O,,2015,2,26.206503789,25.721420182,28.631921824,1953.82,2303.54,61.415299625,88.439707865,765.6,29.96,46.025,51.65,55.915,71.376666667,74.813793103,46.025,51.65,55.252631579,71.475862069
56,7,43,20,37,3,0,1507,8,TT,O,,2015,2,24.982563223,25.952932076,20.130718954,3852.52,4058.74,73.181784353,66.726072534,1466.2,55.48,26.3,37.52,34.445,44.586666667,98.592857143,22.916666667,37.52,33.661111111,44.807142857
19,35,26,59,15,0,1,1507,11,TT,O,,2015,2,18.448339591,18.092255875,20.22875817,3646.02,3696.46,68.763407769,81.11264669,958.4,50.84,45.8875,63.68,77.11,75.193333333,68.285714286,45.8875,63.68,78.911111111,76.214285714
