TMQUADB,TMQUADD,TIMEINN,TIMEMID,TIMEOUT,ANCROSB,ANCROSD,GROUP,NUMBER,COND,AGE,SLGROUP,YEAR,BLOCK,BSPEED,BSPEEDTT,BSPEEDFS,TTCUMDS,TTCUMDSO,TTAVDS,TTAVDSO,TTPATH,TTLAT,TAVDS08,TAVDS10,TAVDS20,TAVDS30,TAVDSO30,TAVDS08A,TAVDS10A,TAVDS20A,TAVDS30A
18,25,10,19,71,0,1,010,1,TT,O,,2010,0,16.250055509,16.250055509,16.250055509,7217,7537.5,86.951807229,90.813253012,1970,89.7,56.0625,62.56,92.96,100.87333333,88.770833333,56.0625,62.56,77.214285714,93.666666667
16,34,21,15,64,1,1,010,5,TT,O,,2010,0,20.666414098,20.666414098,20.666414098,5074.9,4488,89.033333333,78.736842105,1253,62.4,56.525,62.34,89.9,89.963333333,102.82,56.525,62.34,76.046666667,81.664
25,21,3,2,95,0,0,010,22,TT,O,,2010,0,15.359111036,15.359111036,15.359111036,7922.1,8137.7,94.310714286,96.877380952,1526,90.1,57.7125,70.33,71.6,79.666666667,101.20416667,57.7125,70.33,71.214285714,81.458333333
32,43,2,19,79,1,0,010,34,TT,O,,2010,0,25.371308902,25.371308902,25.371308902,3061.8,3223.6,87.48,92.102857143,1147,39.3,46.575,46.48,79.36,93.473333333,100.45,46.575,46.48,65.775,87.284615385
25,25,0,16,84,0,0,010,36,TT,O,,2010,0,22.723802821,22.723802821,22.723802821,7726.7,8186.5,89.845348837,95.191860465,2424,90.1,64.4375,106.31,98.415,93.47,103.06538462,64.1,106.31,96.0875,91.276923077
15,33,1,20,79,0,0,010,41,TT,O,,2010,0,14.499445061,14.499445061,14.499445061,8140.2,6977.9,98.074698795,84.071084337,1809,90.1,45.7875,72.25,87.365,82.5,103.94782609,45.7875,72.25,71.430769231,72.013043478
26,25,12,17,71,0,3,010,43,TT,O,,2010,0,15.471698113,15.471698113,15.471698113,7230.6,7432,86.078571429,88.476190476,2450,90.1,61.0625,95,85.35,89.283333333,89.004166667,65.566666667,95,88.385714286,92.0375
21,45,7,25,68,0,0,010,44,TT,O,,2010,0,16.732519423,16.732519423,16.732519423,7991.5,6693.5,95.136904762,79.68452381,1994,90.1,53.9625,62.23,88.385,99.59,78.395833333,53.9625,62.23,75.528571429,94.891666667
9,65,5,13,82,0,0,010,52,TT,O,,2010,0,23.80084055,23.80084055,23.80084055,9526.1,6048.5,110.76860465,70.331395349,1571,90.1,61.9625,91.6,92.275,104.28666667,78.415384615,61.9625,91.6,89.35,104.33461538
9,19,17,18,65,2,0,010,56,TT,O,,2010,0,15.003329634,15.003329634,15.003329634,7805.9,6862.2,94.046987952,82.677108434,1552,90.1,74.8375,84.6,87.755,95.52,63.504347826,74.8375,84.6,93.615384615,101.19565217
21,26,10,15,75,0,0,010,61,TT,O,,2010,0,26.672938796,26.672938796,26.672938796,7755.2,7760,89.140229885,89.195402299,2360,90.1,68.9,85.52,91.845,87.753333333,90.159259259,68.9,85.52,86.052941176,83.651851852
21,29,9,17,74,0,1,010,65,TT,O,,2010,0,22.153038534,22.153038534,22.153038534,7830.8,7307.1,91.055813953,84.96627907,2182,90.1,49.1,69.33,79.74,73.503333333,98.630769231,49.1,69.33,74.08125,69.061538462
11,50,11,21,68,0,3,010,67,TT,O,,2010,0,20.628409397,20.628409397,20.628409397,6891.9,4548.2,102.8641791,67.88358209,1585,72.6,108.4375,117.88,120.505,119.92,45.2,108.4375,117.88,116.81333333,117.588
26,28,1,7,92,0,0,010,69,TT,O,,2010,0,25.662597114,25.662597114,25.662597114,8058.1,8217.4,92.62183908,94.452873563,2703,90.1,58.5,95.17,98.485,91.183333333,92.359259259,58.5,95.17,92.988235294,86.911111111
