TMQUADB,TMQUADD,TIMEINN,TIMEMID,TIMEOUT,ANCROSB,ANCROSD,GROUP,NUMBER,COND,AGE,SLGROUP,YEAR,BLOCK,BSPEED,BSPEEDTT,BSPEEDFS,TTCUMDS,TTCUMDSO,TTAVDS,TTAVDSO,TTPATH,TTLAT,TAVDS08,TAVDS10,TAVDS20,TAVDS30,TAVDSO30,TAVDS08A,TAVDS10A,TAVDS20A,TAVDS30A
19,21,3,25,72,0,0,1505,1,TT,O,,2015,0,12.557158713,12.557158713,12.557158713,7270.8,7577.6,83.572413793,87.098850575,1496,90.1,86.9875,98.8,100.27,96.89,77.822222222,86.9875,98.8,105.87647059,100.04444444
26,26,8,21,71,0,2,1505,3,TT,O,,2015,0,21.2763596,21.2763596,21.2763596,7378.7,7593.3,83.848863636,86.2875,2459,90.1,38.9875,98.15,70.055,72.63,86.339285714,37.342857143,98.15,71.855555556,73.971428571
28,27,0,6,94,0,0,1505,5,TT,O,,2015,0,24.40614007,24.40614007,24.40614007,7828.9,8308.1,87.965168539,93.349438202,2383,90.1,68.6875,101.96,99.4,97.366666667,78.131034483,68.6875,101.96,101.39473684,98.603448276
30,24,10,47,43,0,1,1505,6,TT,O,,2015,0,17.096345116,17.096345116,17.096345116,6389.3,7846.8,72.605681818,89.168181818,1659,90.1,45.625,51.44,52.1,50.09,109.925,45.625,51.44,51.561111111,49.6
20,36,1,18,81,0,0,1505,16,TT,O,,2015,0,25.85742749,25.85742749,25.85742749,8450,7089.3,94.943820225,79.65505618,2473,90.1,66.675,107.64,96.19,89.486666667,81.562068966,66.675,107.64,98.4,90.703448276
43,7,6,15,79,0,0,1505,20,TT,O,,2015,0,11.374028857,11.374028857,11.374028857,6023.6,8974.1,70.041860465,104.35,1860,90.1,46.7875,69.29,60.39,59.256666667,104.71923077,46.7875,69.29,61.79375,59.946153846
29,25,18,18,64,1,0,1505,33,TT,O,,2015,0,16.655768543,16.655768543,16.655768543,6559.2,7799.6,74.536363636,88.631818182,1476,90.1,35.5375,48.87,51.165,67.143333333,78.085714286,35.5375,48.87,50.811111111,68.057142857
37,18,7,22,71,1,0,1505,35,TT,O,,2015,0,20.243259646,20.243259646,20.243259646,6502.3,8655.9,73.889772727,98.3625,1976,90.1,49.8625,79.32,67.175,78.2,92.135714286,47.2,79.32,68.211111111,79.653571429
30,27,10,17,73,0,1,1505,44,TT,O,,2015,0,22.554131773,22.554131773,22.554131773,7228.6,7600,81.220224719,85.393258427,2250,90.1,38.5,96.82,79.17,67.65,98.848275862,38.5,96.82,80.073684211,67.844827586
26,31,1,22,77,0,0,1505,45,TT,O,,2015,0,20.543185538,20.543185538,20.543185538,7969.5,7405.3,90.5625,84.151136364,2144,90.1,42.9625,117.51,83.1,80.03,93.35,41.383333333,117.51,87.033333333,82.339285714
32,12,5,25,70,1,1,1505,48,TT,O,,2015,0,20.319752744,20.319752744,20.319752744,6382.7,8326.4,75.98452381,99.123809524,1986,86.4,58.875,63.81,66.075,73.206666667,96.825,58.875,63.81,67.166666667,74.417857143
26,17,12,42,46,0,0,1505,58,TT,O,,2015,0,17.379127504,17.379127504,17.379127504,7044.1,7009.7,80.046590909,79.655681818,1433,90.1,44.4125,49.01,49.12,52.476666667,114.40357143,44.4125,49.01,48.438888889,52.278571429
25,27,13,41,46,2,0,1505,59,TT,O,,2015,0,14.005165201,14.005165201,14.005165201,4903,5272.1,76.609375,82.3765625,1365,67.6,46.3,105.37,80.66,72.453333333,94.166666667,46.3,105.37,84.705882353,74.088888889
26,6,19,15,66,0,0,1505,63,TT,O,,2015,0,13.38290788,13.38290788,13.38290788,6164.2,8314.9,70.852873563,95.573563218,1814,90.1,59.0875,94.44,83.425,78.216666667,83.77037037,59.0875,94.44,87.276470588,80.062962963
17,33,7,9,84,0,0,1505,65,TT,O,,2015,0,9.7802441731,9.7802441731,9.7802441731,7689.3,6831.6,90.462352941,80.371764706,2191,90.1,64.125,104.58,84.33,82.283333333,93.768,65.08,104.58,91.413333333,86.124
22,19,1,21,78,0,0,1505,66,TT,O,,2015,0,15.498307085,15.498307085,15.498307085,7310.6,8084.9,84.029885057,92.929885057,1429,90.1,42.9,73.97,62.28,80.193333333,81.948148148,42.9,73.97,62.841176471,82.537037037
